SA4_CODE_2021,C11_0_14_SEO,C11_0_14_UOL_SE_Vw_w,C11_0_14_UOL_SE_Nw_Na,C11_0_14_UOL_SE_P_E_n,C11_0_14_UOL_SE_Tot,C11_0_14_LPE_NS,C11_0_14_Tot,C11_15_24_SEO,C11_15_24_UOL_SE_Vw_w,C11_15_24_UOL_SE_Nw_Na,C11_15_24_UOL_SE_P_E_n,C11_15_24_UOL_SE_Tot,C11_15_24_LPE_NS,C11_15_24_Tot,C11_25_34_SEO,C11_25_34_UOL_SE_Vw_w,C11_25_34_UOL_SE_Nw_Na,C11_25_34_UOL_SE_P_E_n,C11_25_34_UOL_SE_Tot,C11_25_34_LPE_NS,C11_25_34_Tot,C11_35_44_SEO,C11_35_44_UOL_SE_Vw_w,C11_35_44_UOL_SE_Nw_Na,C11_35_44_UOL_SE_P_E_n,C11_35_44_UOL_SE_Tot,C11_35_44_LPE_NS,C11_35_44_Tot,C11_45_54_SEO,C11_45_54_UOL_SE_Vw_w,C11_45_54_UOL_SE_Nw_Na,C11_45_54_UOL_SE_P_E_n,C11_45_54_UOL_SE_Tot,C11_45_54_LPE_NS,C11_45_54_Tot,C11_55_64_SEO,C11_55_64_UOL_SE_Vw_w,C11_55_64_UOL_SE_Nw_Na,C11_55_64_UOL_SE_P_E_n,C11_55_64_UOL_SE_Tot,C11_55_64_LPE_NS,C11_55_64_Tot,C11_65_74_SEO,C11_65_74_UOL_SE_Vw_w,C11_65_74_UOL_SE_Nw_Na,C11_65_74_UOL_SE_P_E_n,C11_65_74_UOL_SE_Tot,C11_65_74_LPE_NS,C11_65_74_Tot,C11_75_84_SEO,C11_75_84_UOL_SE_Vw_w,C11_75_84_UOL_SE_Nw_Na,C11_75_84_UOL_SE_P_E_n,C11_75_84_UOL_SE_Tot,C11_75_84_LPE_NS,C11_75_84_Tot,C11_85_over_SEO,C11_85_over_UOL_SE_Vw_w,C11_85_over_UOL_SE_Nw_Na,C11_85_over_UOL_SE_P_E_n,C11_85_over_UOL_SE_Tot,C11_85_over_LPE_NS,C11_85_over_Tot,C11_Tot_SEO,C11_Tot_UOL_SE_Vw_w,C11_Tot_UOL_SE_Nw_Na,C11_Tot_UOL_SE_P_E_n,C11_Tot_UOL_SE_Tot,C11_Tot_LPE_NS,C11_Tot_Tot,C16_0_14_SEO,C16_0_14_UOL_SE_Vw_w,C16_0_14_UOL_SE_Nw_Na,C16_0_14_UOL_SE_P_E_n,C16_0_14_UOL_SE_Tot,C16_0_14_LPE_NS,C16_0_14_Tot,C16_15_24_SEO,C16_15_24_UOL_SE_Vw_w,C16_15_24_UOL_SE_Nw_Na,C16_15_24_UOL_SE_P_E_n,C16_15_24_UOL_SE_Tot,C16_15_24_LPE_NS,C16_15_24_Tot,C16_25_34_SEO,C16_25_34_UOL_SE_Vw_w,C16_25_34_UOL_SE_Nw_Na,C16_25_34_UOL_SE_P_E_n,C16_25_34_UOL_SE_Tot,C16_25_34_LPE_NS,C16_25_34_Tot,C16_35_44_SEO,C16_35_44_UOL_SE_Vw_w,C16_35_44_UOL_SE_Nw_Na,C16_35_44_UOL_SE_P_E_n,C16_35_44_UOL_SE_Tot,C16_35_44_LPE_NS,C16_35_44_Tot,C16_45_54_SEO,C16_45_54_UOL_SE_Vw_w,C16_45_54_UOL_SE_Nw_Na,C16_45_54_UOL_SE_P_E_n,C16_45_54_UOL_SE_Tot,C16_45_54_LPE_NS,C16_45_54_Tot,C16_55_64_SEO,C16_55_64_UOL_SE_Vw_w,C16_55_64_UOL_SE_Nw_Na,C16_55_64_UOL_SE_P_E_n,C16_55_64_UOL_SE_Tot,C16_55_64_LPE_NS,C16_55_64_Tot,C16_65_74_SEO,C16_65_74_UOL_SE_Vw_w,C16_65_74_UOL_SE_Nw_Na,C16_65_74_UOL_SE_P_E_n,C16_65_74_UOL_SE_Tot,C16_65_74_LPE_NS,C16_65_74_Tot,C16_75_84_SEO,C16_75_84_UOL_SE_Vw_w,C16_75_84_UOL_SE_Nw_Na,C16_75_84_UOL_SE_P_E_n,C16_75_84_UOL_SE_Tot,C16_75_84_LPE_NS,C16_75_84_Tot,C16_85_over_SEO,C16_85_over_UOL_SE_Vw_w,C16_85_over_UOL_SE_Nw_Na,C16_85_over_UOL_SE_P_E_n,C16_85_over_UOL_SE_Tot,C16_85_over_LPE_NS,C16_85_over_Tot,C16_Tot_SEO,C16_Tot_UOL_SE_Vw_w,C16_Tot_UOL_SE_Nw_Na,C16_Tot_UOL_SE_P_E_n,C16_Tot_UOL_SE_Tot,C16_Tot_LPE_NS,C16_Tot_Tot,C21_0_14_SEO,C21_0_14_UOL_SE_Vw_w,C21_0_14_UOL_SE_Nw_Na,C21_0_14_UOL_SE_P_E_n,C21_0_14_UOL_SE_Tot,C21_0_14_LPE_NS,C21_0_14_Tot,C21_15_24_SEO,C21_15_24_UOL_SE_Vw_w,C21_15_24_UOL_SE_Nw_Na,C21_15_24_UOL_SE_P_E_n,C21_15_24_UOL_SE_Tot,C21_15_24_LPE_NS,C21_15_24_Tot,C21_25_34_SEO,C21_25_34_UOL_SE_Vw_w,C21_25_34_UOL_SE_Nw_Na,C21_25_34_UOL_SE_P_E_n,C21_25_34_UOL_SE_Tot,C21_25_34_LPE_NS,C21_25_34_Tot,C21_35_44_SEO,C21_35_44_UOL_SE_Vw_w,C21_35_44_UOL_SE_Nw_Na,C21_35_44_UOL_SE_P_E_n,C21_35_44_UOL_SE_Tot,C21_35_44_LPE_NS,C21_35_44_Tot,C21_45_54_SEO,C21_45_54_UOL_SE_Vw_w,C21_45_54_UOL_SE_Nw_Na,C21_45_54_UOL_SE_P_E_n,C21_45_54_UOL_SE_Tot,C21_45_54_LPE_NS,C21_45_54_Tot,C21_55_64_SEO,C21_55_64_UOL_SE_Vw_w,C21_55_64_UOL_SE_Nw_Na,C21_55_64_UOL_SE_P_E_n,C21_55_64_UOL_SE_To,C21_55_64_LPE_NS,C21_55_64_T,C21_65_74_SEO,C21_65_74_UOL_SE_Vw_w,C21_65_74_UOL_SE_Nw_Na,C21_65_74_UOL_SE_P_E_n,C21_65_74_UOL_SE_Tot,C21_65_74_LPE_NS,C21_65_74_Tot,C21_75_84_SEO,C21_75_84_UOL_SE_Vw_w,C21_75_84_UOL_SE_Nw_Na,C21_75_84_UOL_SE_P_E_n,C21_75_84_UOL_SE_Tot,C21_75_84_LPE_NS,C21_75_84_Tot,C21_85_over_SEO,C21_85_over_UOL_SE_Vw_w,C21_85_over_UOL_SE_Nw_Na,C21_85_over_UOL_SE_P_E_n
401,37367,4792,1439,160,6391,1421,45179,29211,8396,755,81,9227,1475,39910,23754,8900,612,71,9586,1614,34955,28578,7313,711,69,8096,1326,38001,30971,6189,637,96,6916,1304,39195,28375,4506,510,47,5060,1096,34523,17056,3705,931,37,4669,779,22503,10118,2599,1529,38,4167,675,14962,5764,796,610,12,1426,646,7829,211195,47185,7740,608,55538,10326,277068,36591,6423,1800,177,8399,1561,46543,28117,9208,1118,45,10372,1707,40198,23831,10433,748,43,11221,1963,37011,25165,8843,791,75,9717,1619,36496,30173,6919,774,61,7758,1799,39727,28816,4689,769,51,5510,1706,36033,22501,3873,740,41,4659,1366,28521,11073,3002,1287,54,4344,857,16275,6251,1088,841,28,1961,530,8743,212515,54486,8867,574,63926,13107,289548,37259,9063,1470,457,10993,1241,49496,29719,8785,473,10,9269,1258,40250,26203,12704,638,11,13356,1633,41193,26204,12003,789,13,12811,1300,40315,30793,7508,836,20,8356,1232,40385,30896,5156,928,13,6094,1107,38099,27358,3963,1035,24,5020,986,33358,15383,2885,996,26,3906,748,20042,6297,1378,950,13
402,62291,8397,3275,365,12038,2976,77298,43578,8157,777,136,9073,2175,54818,41305,10759,1362,114,12233,2156,55692,42646,8198,1733,93,10020,2012,54678,43416,6299,1820,93,8215,1750,53372,36015,4616,1552,82,6253,1370,43634,23332,2971,1124,54,4149,953,28436,13414,2103,1066,34,3205,795,17410,4858,639,426,22,1088,346,6294,310851,52143,13132,993,66268,14527,391646,61560,12290,4747,385,17424,3784,82765,41427,10809,1090,98,11991,2344,55759,42353,14878,2106,153,17139,3181,62668,38321,12026,2445,122,14591,2682,55589,42897,7362,2562,94,10017,2565,55482,37600,5391,2402,77,7867,2193,47654,28825,3484,1429,53,4961,1757,35541,15032,2233,1146,38,3418,1245,19695,5802,802,606,21,1429,691,7921,313803,69269,18528,1034,88836,20444,423084,61812,17885,4375,915,23175,3363,88348,40604,13620,597,39,14249,2148,57005,43363,19159,2054,39,21252,2882,67498,39289,17965,2897,52,20914,2587,62792,40798,9336,3132,46,12511,2077,55385,41127,6006,3082,33,9123,1614,51867,32619,4029,2380,32,6438,1304,40363,18826,2212,1219,24,3452,1050,23332,6637,933,764,24
403,53225,3686,1191,143,5021,1639,59875,39095,3940,311,35,4289,1322,44705,35383,5482,380,50,5907,1314,42607,39066,4985,448,47,5479,1204,45750,42280,4102,447,35,4587,1388,48245,39459,3134,485,38,3655,1157,44265,23682,2256,473,38,2766,821,27273,15242,1694,503,41,2240,768,18237,7415,708,239,22,973,528,8913,294837,29990,4475,439,34905,10128,339871,52797,4781,1655,155,6585,2322,61703,37632,4449,368,35,4853,1628,44110,35417,6847,527,57,7430,1947,44799,36996,6328,481,39,6853,1843,45692,40314,4706,544,42,5296,1857,47466,39847,3519,690,36,4249,2028,46125,31416,2505,501,27,3042,1792,36246,15474,1760,574,20,2349,1231,19051,8150,804,297,20,1122,867,10139,298046,35704,5629,434,41767,15523,355338,53128,6322,1276,395,7993,1736,62861,37498,4604,150,11,4763,1267,43524,36918,8002,354,12,8366,1530,46809,38397,8595,457,24,9078,1477,48951,40834,5346,570,14,5931,1376,48143,41483,3854,767,17,4636,1349,47464,38326,2680,736,15,3437,1209,42973,20512,1755,540,24,2314,920,23747,8580,843,356,16
404,24926,5849,1899,264,8009,1339,34265,19561,7069,531,82,7685,956,28192,19611,9015,713,84,9804,1249,30665,20644,7667,1076,99,8842,1018,30507,21668,6092,1418,88,7594,971,30239,18452,4321,1335,71,5730,797,24975,11539,3456,1676,74,5202,601,17346,8359,2683,2087,73,4842,637,13845,4319,925,906,51,1885,424,6626,149069,47070,11635,881,59592,7989,216653,24622,6654,1972,226,8846,1462,34933,19524,7428,653,55,8134,1192,28844,20969,10285,960,83,11322,1524,33822,18971,8206,949,83,9240,1268,29470,21517,6975,1461,62,8495,1394,31407,20152,4858,1593,75,6526,1228,27908,14560,3556,1329,73,4953,992,20508,7915,2766,2028,58,4851,710,13475,4534,1063,1146,17,2228,602,7368,152768,51790,12084,729,64605,10373,227744,26025,7551,1656,437,9634,1165,36832,19983,7451,244,15,7709,881,28569,23936,12275,642,29,12939,1331,38206,20480,10155,825,26,11004,1105,32592,21817,7092,1268,30,8397,949,31160,22718,5560,1741,24,7332,932,30976,17950,3735,1715,23,5472,622,24047,9574,2700,1586,31,4320,548,14441,4495,1307,1378,20
405,19074,262,86,23,372,503,19947,10579,158,11,0,174,313,11063,9136,313,15,6,332,261,9721,12198,330,23,4,360,356,12911,14981,342,20,0,366,453,15808,15031,349,20,0,369,442,15843,10932,338,31,6,375,315,11624,6271,239,27,6,270,287,6826,2523,108,25,0,131,119,2774,100721,2446,257,41,2747,3046,106519,17843,372,92,10,476,875,19184,10289,165,18,4,182,589,11060,9340,383,29,10,422,555,10321,10656,404,28,3,438,603,11696,14114,341,34,5,378,883,15378,15965,349,21,10,374,1068,17410,13432,306,17,4,329,968,14726,6756,249,24,4,275,502,7529,2699,105,23,0,122,386,3204,101096,2659,280,51,2988,6432,110514,17422,435,102,29,566,1024,19009,10062,256,18,3,271,613,10949,9516,508,35,7,549,625,10690,10470,544,29,9,580,681,11731,13032,381,32,6,421,840,14294,16668,354,32,10,393,1000,18061,15812,295,27,0,326,912,17043,8532,209,30,10,245,627,9401,2839,108,22,6
406,15053,830,393,38,1262,968,17280,9137,708,46,17,770,670,10576,8760,998,56,12,1070,758,10585,9976,947,60,19,1021,778,11780,10877,671,55,10,731,730,12336,9182,455,52,5,511,555,10247,5921,406,83,10,496,377,6797,3106,266,81,3,350,243,3699,1116,63,33,6,102,113,1322,73119,5342,857,114,6312,5189,84617,13752,863,263,24,1150,1178,16083,7680,630,56,18,700,815,9204,8544,923,69,16,1000,1173,10726,8001,936,68,11,1015,931,9944,9911,777,51,6,837,1049,11794,9731,413,42,12,472,984,11183,6998,393,62,6,464,659,8116,3404,283,70,4,359,364,4130,1309,82,37,0,119,219,1649,69328,5300,723,102,6122,7375,82818,12839,1076,261,99,1432,1101,15369,7182,786,25,33,854,713,8747,8344,1330,55,37,1422,1111,10875,7549,1110,58,20,1185,951,9685,8932,843,40,23,912,921,10764,10090,520,54,18,596,806,11494,7956,359,42,13,415,591,8955,4298,278,43,4,325,375,4997,1466,99,34,0
407,30156,1103,382,49,1537,1084,32776,17523,744,147,14,911,713,19145,15336,1062,305,14,1378,798,17505,19945,1088,269,21,1370,954,22273,23188,953,179,19,1144,955,25293,23851,752,103,14,866,967,25687,17413,698,148,11,853,728,18995,9794,602,157,15,772,558,11124,3830,168,53,0,224,265,4318,161036,7162,1741,153,9058,7026,177121,28226,1367,344,39,1743,1600,31570,16846,909,178,14,1103,1105,19057,14996,1350,519,22,1887,1319,18201,17125,1301,282,19,1596,1425,20144,22121,1086,263,20,1364,1673,25159,24470,870,147,16,1035,1700,27201,22474,656,128,15,799,1642,24918,11293,631,146,13,798,955,13039,4491,269,67,0,340,599,5438,162044,8440,2076,166,10680,12014,184737,27225,1456,347,72,1873,1720,30821,16549,1038,99,5,1140,1193,18888,15836,1723,324,10,2055,1493,19380,16512,1611,337,9,1953,1593,20059,20934,1170,286,7,1462,1638,24037,25900,863,203,11,1081,1697,28670,26792,676,140,13,833,1619,29238,14966,508,130,15,645,1018,16630,5103,256,105,10
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,247,12,19,5,38,16,300,310,68,6,0,77,42,428,416,81,18,0,106,71,589,348,49,12,0,63,71,476,335,20,4,0,28,94,460,339,26,0,0,27,60,428,180,9,0,0,10,37,225,28,0,8,0,7,44,84,15,0,6,0,8,47,71,2226,268,88,9,363,477,3067,161,17,12,6,32,24,217,280,67,18,3,83,76,439,349,92,23,4,119,89,556,252,52,8,4,58,105,423,309,26,8,0,30,137,477,303,21,3,4,28,76,403,218,9,8,0,16,40,270,46,6,0,0,9,8,59,15,3,0,0,3,4,25,1934,293,74,15,381,546,2862,290,32,11,7,43,69,409,272,52,0,0,57,66,394,367,101,5,0,105,148,627,321,49,0,0,52,159,534,319,21,0,0,21,133,478,354,27,3,3,33,124,513,277,12,5,0,18,58,359,50,4,0,0,9,7,64,7,0,4,0
501,30667,1113,306,35,1452,1593,33709,16648,610,68,11,688,956,18291,15749,1299,185,12,1495,1139,18389,19945,1427,106,15,1549,1239,22733,20713,1116,76,15,1201,1132,23042,18346,835,52,11,898,874,20122,11308,595,70,9,679,524,12510,5998,405,95,13,515,344,6858,2039,163,63,0,225,190,2453,141405,7565,1021,127,8712,7989,158106,31604,1585,368,41,2001,2158,35758,16629,871,109,13,994,1260,18883,16078,1935,290,24,2249,1531,19854,19293,1951,108,17,2080,1666,23043,21423,1415,114,21,1550,1808,24778,20847,972,71,25,1066,1723,23636,16016,727,57,14,798,1400,18205,7436,440,73,15,523,891,8847,2670,175,60,10,245,397,3317,151995,10076,1256,171,11510,12827,176328,31426,1953,419,111,2481,1784,35689,16876,939,64,5,1006,1033,18914,16075,2091,288,7,2383,1499,19963,19610,2597,153,12,2757,1667,24032,22006,1652,127,16,1786,1758,25548,23245,1056,98,3,1152,1479,25879,21022,743,76,8,826,1246,23091,10332,467,59,9,536,787,11650,3332,193,51,0
502,14164,545,135,24,697,933,15797,9043,331,22,7,357,550,9957,7451,503,35,12,541,522,8519,8815,722,56,0,783,602,10196,9858,490,39,5,530,559,10952,10043,356,37,5,400,562,11008,8768,288,21,4,317,427,9514,5018,179,26,5,209,401,5629,1492,61,13,0,77,168,1731,74651,3470,384,71,3924,4725,83294,15590,876,199,31,1111,859,17558,9752,598,25,11,630,566,10949,8692,913,51,14,979,687,10361,9135,1188,74,15,1279,698,11111,10867,846,63,11,919,797,12582,11050,482,35,7,525,820,12390,10930,388,35,11,434,816,12174,6332,242,23,3,265,591,7192,2060,88,12,3,104,252,2418,84396,5629,519,104,6251,6088,96738,16629,1092,183,42,1318,879,18829,9991,682,23,3,709,597,11296,9236,897,47,10,952,699,10886,9722,1322,71,10,1393,789,11904,11155,1082,80,7,1167,825,13147,12916,634,78,0,713,703,14327,13732,478,50,0,531,638,14903,8397,255,30,0,283,566,9248,2539,131,13,0
503,19271,2372,823,83,3277,1291,23840,17341,3989,267,37,4298,1610,23251,18100,6839,484,44,7362,2817,28281,15999,3868,342,32,4245,1483,21729,16705,2817,283,23,3133,1157,20997,14061,2042,265,8,2320,1095,17475,8375,1189,335,18,1536,567,10478,4811,962,479,12,1461,410,6685,2529,387,251,10,646,432,3611,117202,24467,3533,276,28280,10871,156350,20373,3188,999,100,4283,1332,25988,16232,4500,475,18,4995,1571,22801,19198,8726,757,58,9544,3415,32155,15494,5325,353,34,5713,1800,23009,16855,3204,287,22,3519,1509,21879,14647,2310,348,19,2679,1334,18668,10485,1541,322,17,1881,1019,13383,5384,1035,369,22,1427,655,7459,2836,431,286,8,729,393,3958,121510,30256,4206,298,34759,13034,169299,21379,4222,792,274,5285,736,27405,18139,4109,175,8,4291,1012,23439,20065,8704,404,6,9114,2045,31226,17412,7074,399,8,7485,1307,26204,18264,3800,302,12,4117,976,23348,16765,2452,359,5,2815,866,20445,13370,1817,459,12,2292,753,16415,7484,970,370,12,1346,536,9364,3175,557,302,4
504,35376,4722,1310,189,6219,2022,43621,23703,4243,260,48,4549,1679,29933,22197,5916,564,63,6538,2216,30954,25334,5244,901,48,6194,1993,33524,24638,4133,875,50,5059,1581,31278,19552,3320,780,30,4128,1102,24783,11529,1816,563,29,2411,704,14641,5904,1088,590,18,1694,473,8076,2147,410,263,20,692,249,3089,170393,30891,6111,491,37492,12012,219894,37011,6823,2013,229,9067,2382,48461,24003,5621,310,54,5984,1986,31974,26021,9242,932,69,10243,3109,39378,24352,7892,1012,95,8999,2653,36001,25997,5316,1123,54,6496,2283,34775,21466,3695,1101,29,4827,1717,28000,14732,2343,719,27,3097,1252,19083,6899,1257,566,29,1851,828,9583,2442,427,286,13,727,605,3766,182923,42621,8067,599,51289,16808,251020,40046,9073,1871,504,11447,2024,53519,24702,6043,181,21,6245,1445,32391,28170,9639,691,18,10349,2731,41245,26495,10769,1001,20,11793,2452,40744,26667,6490,1155,25,7666,1956,36289,25105,4259,1333,17,5609,1426,32139,18661,2889,1106,16,4005,857,23530,9505,1484,592,8,2080,654,12238,3085,518,395,9
505,77530,11615,3423,448,15477,4178,97184,53159,10619,660,116,11394,3083,67637,50749,13459,1390,130,14981,3855,69583,55374,12581,1652,126,14361,3148,72880,51793,9992,1795,99,11880,2592,66269,41749,7314,1566,87,8969,1944,52662,24583,3939,1196,64,5198,1190,30966,14001,2270,1196,59,3526,936,18457,5517,734,523,32,1283,511,7311,374445,72528,13388,1154,87068,21441,482951,82180,14312,4129,400,18837,4547,105561,52382,12319,741,122,13185,3005,68563,56431,18757,2108,171,21032,4859,82319,53969,16750,2000,142,18897,3863,76725,55301,12137,2134,114,14387,3411,73100,44280,8532,2153,93,10781,2834,57893,31662,5291,1433,57,6785,2070,40521,15911,2922,1258,48,4231,1460,21602,6192,958,603,25,1586,1049,8827,398314,91975,16554,1173,109711,27096,535114,86352,17355,3489,837,21683,3527,111561,54105,12148,377,30,12558,2279,68940,56186,18114,1301,39,19454,3766,79404,57798,20829,1935,55,22815,3505,84122,58242,14189,2103,40,16338,2927,77506,51254,9722,2536,39,12299,2227,65784,40724,6777,2288,27,9096,1571,51388,21776,3343,1300,39,4682,1215,27668,7943,1319,810,46
506,62031,10906,3645,418,14963,4301,81292,47959,13675,1124,191,14991,3928,66872,44673,17412,1570,193,19176,4381,68227,43355,12178,1756,120,14055,3446,60856,43713,8471,1459,80,10012,2845,56572,39070,5889,1251,65,7209,2258,48539,23065,2972,873,41,3886,1282,28232,12778,1655,685,36,2379,1105,16258,5056,615,296,18,926,800,6781,321698,73776,12665,1152,87595,24335,433627,64382,17635,5813,507,23958,4614,92953,45404,16898,1242,115,18248,3645,67297,46976,27411,2889,180,30477,5761,83212,40995,20859,2586,129,23571,4296,68858,43227,11993,2337,114,14445,3523,61191,39322,7269,2011,77,9357,3005,51683,28739,4150,1215,51,5416,2179,36330,14251,2101,816,26,2941,1554,18742,5738,812,376,17,1210,1140,8080,329026,109130,19276,1214,129617,29714,488357,68025,24578,5096,1373,31050,4093,103171,45776,17189,530,32,17753,2922,66450,46858,27155,1905,62,29121,4844,80825,43788,29694,2641,80,32413,4182,80385,43728,15746,2765,50,18561,3244,65525,42169,8985,2648,38,11667,2438,56276,34936,5642,2214,40,7896,1620,44457,18465,2437,950,27,3412,1348,23222,6614,876,507,23
507,60556,5458,1364,200,7015,3093,70670,40726,5875,228,89,6192,2367,49286,37713,7325,427,72,7826,2622,48162,41632,7302,613,105,8019,2580,52234,39865,6305,636,58,7003,2079,48935,31366,4918,793,58,5780,1578,38718,19214,2844,778,47,3665,950,23828,11835,1578,911,34,2517,826,15183,4415,471,368,15,854,462,5732,287311,42069,6113,684,48868,16565,352746,65514,8013,2195,274,10476,3810,79801,41820,6661,318,50,7032,3129,51978,43055,10898,700,68,11665,4530,59253,41318,11104,837,73,12016,3570,56907,43102,7902,753,67,8722,3343,55164,35117,5658,936,50,6637,2573,44329,24349,3735,803,42,4575,1947,30876,13030,1966,868,36,2865,1523,17424,5359,658,425,17,1097,1140,7598,312661,56597,7829,682,65103,25567,403336,70680,10503,1891,618,13016,3068,86762,44027,6903,133,15,7058,2350,53437,45996,10112,397,25,10534,3789,60317,45268,14143,748,27,14916,3375,63557,45624,9498,889,19,10407,2715,58745,41683,6446,1017,14,7472,2049,51211,31857,4818,1157,25,6004,1402,39261,16939,2431,840,24,3296,1129,21356,6398,833,613,11
509,24551,855,257,39,1155,1107,26813,11830,543,100,13,653,786,13264,11554,738,109,12,858,795,13214,15095,982,136,14,1130,996,17220,17753,761,92,11,863,958,19577,16939,638,59,5,705,813,18458,11182,401,51,7,453,462,12101,5894,261,39,12,303,354,6558,1898,137,24,0,165,171,2240,116707,5316,862,107,6288,6450,129439,22042,1038,257,33,1324,1878,25242,11333,680,120,11,808,1100,13242,11311,1025,187,9,1224,1575,14110,12808,1176,144,14,1342,1542,15690,16700,876,126,12,1009,1722,19431,18091,628,89,11,727,1797,20615,14078,519,64,3,585,1437,16104,6940,246,37,4,287,852,8082,2299,124,30,3,155,388,2841,115601,6308,1050,103,7465,12290,135356,20476,1194,233,63,1490,1938,23900,11120,726,52,3,774,1129,13030,10867,1256,159,20,1445,1516,13823,12227,1301,124,12,1441,1612,15284,15217,994,148,9,1156,1769,18137,18612,679,107,8,795,1806,21212,16735,469,84,7,558,1464,18757,8547,249,47,5,297,883,9724,2782,111,32,0
510,14406,2339,648,63,3060,2597,20062,8389,1754,130,17,1905,2145,12439,13444,2458,199,24,2680,3967,20094,11839,2198,192,23,2412,3241,17485,9802,1519,156,24,1697,2425,13919,5693,799,122,12,937,1209,7841,1484,263,70,11,346,241,2067,365,120,54,8,186,53,600,81,38,28,9,68,8,163,65499,11486,1606,195,13295,15894,94682,15054,2561,588,147,3297,2089,20441,6777,1865,109,44,2016,1316,10102,13537,3258,176,59,3491,3313,20348,11283,2762,104,40,2906,2577,16764,9409,1944,119,51,2117,2174,13704,6520,997,83,32,1110,1287,8916,1934,369,62,16,445,382,2759,438,113,29,14,156,115,704,95,30,19,3,55,31,186,65041,13899,1290,400,15590,13292,93920,14926,2708,579,154,3439,2672,21036,6417,1958,76,40,2077,1610,10097,10583,3152,143,29,3328,3167,17080,10092,2957,110,46,3110,2759,15963,7996,1973,94,30,2095,2224,12321,6182,1144,80,12,1233,1616,9031,2377,427,79,7,515,551,3443,621,122,46,3,165,166,949,112,28,22,0
511,22555,1519,387,43,1943,1975,26475,12859,1132,59,9,1201,1349,15410,13414,1645,132,12,1791,1780,16979,14816,1673,105,22,1803,1533,18146,14837,1125,108,14,1250,1424,17513,11806,588,107,7,703,946,13450,6649,359,55,12,425,505,7586,3171,173,53,3,235,305,3707,895,58,27,0,89,117,1097,101000,8265,1032,133,9427,9937,120363,20148,1765,420,73,2262,2113,24520,11244,1175,76,47,1299,1324,13865,12642,1873,157,33,2061,2044,16753,12018,1937,117,46,2099,1783,15904,13962,1352,135,27,1521,1814,17291,12420,749,114,24,886,1584,14884,8192,386,78,25,481,911,9583,3658,208,44,3,260,441,4365,1171,56,33,4,85,147,1408,95454,9503,1173,280,10958,12156,118568,18298,1897,312,103,2314,2533,23139,10322,1187,51,5,1241,1657,13225,11489,2010,127,10,2149,2317,15956,11097,2196,105,9,2308,2171,15584,12524,1575,126,16,1712,2024,16262,13137,916,118,4,1036,1755,15931,9710,408,94,7,508,1147,11367,4653,211,37,0,252,641,5542,1393,66,22,4
597,0,0,0,0,0,0,0,29,4,0,0,5,6,37,119,9,0,0,7,22,152,69,17,0,0,20,18,105,55,13,0,0,13,5,69,28,3,0,0,3,4,30,8,0,0,0,0,5,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,311,36,6,0,41,61,415,0,0,0,0,0,0,0,17,3,0,0,3,4,23,80,16,0,0,20,26,124,89,18,0,0,18,16,123,79,10,0,0,10,14,104,33,8,0,0,8,7,44,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,307,54,4,0,55,68,431,0,0,0,0,0,0,0,25,3,0,0,3,18,42,55,6,0,0,11,47,116,69,26,0,0,26,76,170,44,17,0,0,21,51,109,31,7,0,0,7,21,62,9,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0
599,451,59,26,0,85,73,606,560,110,21,0,125,152,840,1013,220,30,3,251,284,1544,767,101,16,0,120,258,1146,810,58,6,0,68,223,1091,1129,47,5,0,49,159,1339,531,11,4,0,15,61,608,71,0,4,0,3,22,93,9,0,0,0,5,6,16,5334,603,115,9,725,1236,7294,299,25,16,4,39,58,393,384,96,20,0,118,156,656,708,207,37,4,248,357,1310,531,72,5,4,74,298,910,577,37,12,0,49,327,961,745,41,5,0,40,194,978,492,26,0,6,26,113,636,71,4,0,0,6,18,95,10,0,3,0,3,4,22,3820,503,91,15,612,1528,5950,557,26,15,5,43,171,772,426,61,0,0,70,330,820,654,215,19,0,239,628,1512,664,93,8,0,106,771,1543,533,50,3,0,55,725,1313,633,29,3,0,32,478,1144,516,14,0,0,11,228,758,87,9,3,0,12,62,155,13,0,0,0
