SA4_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
504,174,99,84,56,11,1163,5,0,0,9,12,143,1099,930,708,728,453,36,4117,5,0,0,7,6,23,117,136,105,174,148,34,754,3,0,10,39,73,459,912,543,186,203,268,45,2740,8,23,49,183,211,568,463,131,60,48,43,23,1810,5,0,7,14,23,36,77,51,23,16,25,19,293,0,0,0,0,4,9,21,22,40,54,39,24,211,486,155,161,760,2162,1983,1231,231,113,103,95,185,7674,5,0,4,10,20,15,21,6,0,8,0,1982,2086,526,188,234,1060,2566,3507,4870,3483,2612,3355,2567,2392,27357,5,0,0,3,6,35,383,879,1075,2039,2459,387,7274,0,3,4,9,28,133,390,222,171,212,147,62,1383,4,0,0,10,13,166,1612,1809,1923,2363,2063,359,10327,0,0,4,4,5,42,240,287,296,468,409,103,1862,9,0,0,41,58,586,1785,1185,446,688,815,228,5842,0,0,32,62,101,331,451,214,117,103,105,86
505,434,246,215,217,21,2777,6,3,0,23,20,251,2075,1773,1549,1540,1108,55,8403,0,0,0,12,14,61,241,245,260,360,292,62,1553,3,7,18,46,126,734,1634,1008,329,499,672,50,5122,26,39,130,360,429,1124,1104,320,141,141,201,55,4059,13,9,21,35,40,98,164,100,38,46,52,37,637,3,0,0,7,7,7,49,52,39,83,87,59,389,1057,349,416,1727,4141,4965,3357,749,325,289,299,400,18084,18,3,3,12,49,40,50,18,10,15,8,3804,4034,1148,419,596,2296,4939,7829,10419,6927,5347,6864,6318,4616,57730,17,0,6,8,13,68,591,1401,1872,4194,6954,881,16010,3,0,5,19,44,246,821,525,406,509,488,176,3232,10,0,3,14,42,299,2970,3501,4144,6166,6892,948,24990,0,0,0,7,7,64,392,482,613,1061,1148,227,4002,12,3,14,50,137,965,2951,2190,866,1481,2631,410,11710,11,15,51,183,184,581,851,400,252,302,282,206
506,319,172,185,130,23,2422,5,3,4,15,36,251,2202,1679,1306,1131,824,50,7504,3,0,6,9,13,58,224,215,205,253,219,50,1247,22,5,8,53,121,849,1852,1009,307,417,587,60,5294,17,38,125,376,411,1016,903,282,138,115,159,39,3624,8,5,12,34,33,84,163,79,26,38,43,35,549,9,0,0,4,5,24,52,55,66,80,59,40,385,1144,341,378,1404,3788,3778,2450,504,238,217,209,340,14788,21,3,0,14,58,55,35,17,9,12,9,3305,3527,1230,401,554,1978,4579,6700,9624,6366,4636,5570,4819,4008,50463,10,0,4,7,12,65,655,1627,2014,3778,4946,613,13735,0,0,3,20,43,296,736,433,351,389,354,108,2735,9,6,9,20,24,298,2963,3173,3343,4228,4038,624,18717,0,0,0,10,7,69,403,467,530,805,709,174,3176,13,6,24,67,176,1419,3955,2602,882,1420,1922,400,12870,7,5,56,212,211,736,935,407,178,237,235,172
507,256,180,187,166,6,1812,4,0,0,10,24,166,1501,1276,1183,1186,942,47,6345,0,0,0,8,6,49,188,196,227,280,256,54,1255,5,4,5,47,91,574,1338,918,292,416,600,59,4350,13,25,92,252,312,827,806,316,124,141,178,34,3127,0,5,7,14,34,89,118,103,34,47,51,21,523,0,0,0,0,0,14,40,24,43,81,63,20,293,789,309,352,1301,3309,3672,2631,592,238,269,268,304,14032,9,0,6,13,32,22,38,13,8,6,9,3158,3309,841,350,465,1707,3881,5792,7817,5220,3963,5406,5057,3751,44251,3,0,0,11,9,50,351,1009,1366,3171,5044,640,11651,4,3,9,15,31,151,448,343,293,344,351,97,2081,12,4,4,7,24,176,1932,2435,3096,4344,4780,602,17413,3,0,0,11,5,36,281,410,473,788,893,162,3065,3,4,6,35,57,598,2489,1964,758,1223,1979,354,9483,3,4,26,89,130,381,596,324,162,219,253,124
509,128,68,68,70,14,1012,3,4,10,20,41,154,706,517,384,363,257,30,2493,3,0,4,3,8,24,95,105,87,86,59,10,492,6,5,5,33,60,350,471,261,82,104,110,29,1515,0,10,41,121,191,414,295,84,46,32,32,23,1302,8,3,5,14,18,66,66,39,15,18,17,11,269,3,0,0,3,3,24,43,40,22,23,22,26,216,229,121,132,561,1760,1388,856,169,79,77,93,182,5655,8,0,0,10,40,28,21,10,0,10,3,1290,1423,304,154,210,848,2206,2820,3338,1972,1320,1415,1146,1668,17399,10,5,0,9,10,58,204,324,403,624,595,403,2648,0,0,6,3,3,64,171,89,72,68,40,48,574,8,3,4,20,27,138,856,722,686,732,495,403,4107,0,0,0,8,0,17,117,110,109,135,103,69,675,4,0,8,19,34,210,686,361,146,176,191,116,1956,0,3,8,21,44,121,157,61,26,35,27,43
510,22,28,32,19,0,170,0,0,0,3,7,15,83,119,154,211,193,11,795,0,0,0,0,0,7,13,22,27,71,99,9,251,0,0,3,10,12,58,132,107,48,90,98,8,569,0,0,7,25,23,37,32,16,13,4,15,0,177,0,0,0,0,7,10,16,14,5,18,14,7,81,0,0,0,0,0,3,9,8,10,22,33,15,105,51,16,18,168,145,134,72,22,9,15,11,33,699,6,0,0,0,0,3,5,4,0,0,0,675,697,61,18,33,224,197,301,498,625,663,1272,1404,785,6087,3,0,0,0,0,6,45,146,222,611,1106,165,2301,0,0,0,4,0,18,44,28,30,44,57,19,244,0,0,0,5,5,15,138,212,377,570,707,84,2110,0,0,0,0,5,9,26,66,67,166,227,43,597,0,0,3,9,10,65,219,278,86,221,343,65,1304,0,0,0,26,20,48,50,37,17,15,21,16
511,74,40,45,34,10,507,3,0,3,10,14,69,411,357,311,309,211,30,1735,6,0,0,3,4,8,62,44,70,93,71,19,386,3,3,5,17,34,182,395,253,62,109,117,14,1189,5,9,19,94,80,201,169,55,22,20,14,12,705,0,4,0,12,14,19,40,26,8,11,11,9,155,0,0,0,0,3,10,26,21,24,22,22,17,145,161,65,68,331,952,727,467,91,53,53,49,124,3143,4,0,0,7,12,15,9,0,0,9,3,1094,1159,204,82,102,499,1152,1416,2022,1456,1113,1475,1285,1363,12164,0,0,0,8,4,21,117,236,306,732,913,247,2593,7,0,0,5,3,36,80,62,67,48,55,29,384,9,4,3,3,10,37,452,541,630,745,595,206,3233,0,0,0,0,0,12,69,92,95,165,156,48,640,6,0,4,8,15,123,477,425,135,254,237,87,1758,5,5,3,25,23,63,119,58,29,26,25,24
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,267,137,107,97,17,1804,0,0,0,10,23,157,1305,914,662,570,384,16,4061,0,0,6,6,7,35,164,163,89,132,72,24,684,4,0,5,43,70,453,779,368,160,165,196,18,2256,10,12,63,213,253,658,651,235,117,76,82,22,2383,0,0,5,18,20,74,109,44,23,20,14,11,348,0,0,0,7,4,19,37,40,27,38,25,9,210,323,112,151,681,2119,2692,2374,483,198,197,145,211,9688,12,0,0,9,45,39,29,5,10,13,7,989,1149,361,131,235,1026,2621,4518,6662,3692,2397,2535,1978,1331,27505,4,0,0,0,8,35,308,705,759,1481,1882,379,5556,6,0,0,8,27,168,485,306,293,299,189,99,1888,0,0,0,12,10,132,1473,1609,1494,2001,1541,340,8615,0,0,0,6,7,47,231,261,267,329,265,76,1489,0,3,0,28,57,419,1127,535,266,267,360,149,3214,0,5,24,72,92,328,396,165,102,92,91,71
602,148,72,67,46,10,1026,8,0,6,18,17,178,964,633,363,314,195,15,2713,0,0,0,9,15,49,114,87,47,53,36,8,417,3,0,5,30,60,373,502,228,70,82,69,27,1449,3,14,48,148,220,548,437,106,42,35,47,14,1658,0,0,4,16,20,59,60,24,9,5,6,12,219,0,0,0,4,3,14,35,23,13,19,20,8,135,210,113,146,695,2283,1896,1188,196,80,93,73,168,7147,6,0,0,9,30,29,30,5,6,11,0,780,910,253,137,218,980,2728,3426,4141,2303,1295,1302,874,1063,18716,0,0,0,9,13,41,225,433,465,767,720,178,2863,0,0,3,10,21,96,248,160,98,97,64,46,853,0,0,0,9,17,127,1153,998,851,990,613,258,5009,0,0,0,3,5,20,180,174,143,146,78,50,803,0,0,0,11,37,354,799,358,132,119,160,93,2059,0,0,14,57,74,236,264,84,45,35,21,36
603,65,24,32,22,3,406,3,0,0,7,5,42,218,170,102,79,49,9,696,0,0,0,5,0,16,46,32,19,17,12,5,144,0,3,0,9,20,110,148,69,21,20,36,7,442,0,10,21,58,71,155,134,35,18,12,11,8,545,0,0,0,9,8,27,31,7,7,5,4,3,105,3,0,3,0,8,11,10,10,6,4,4,10,71,69,45,62,262,744,630,363,70,28,27,32,62,2392,6,0,0,6,26,17,10,0,0,0,0,300,359,87,57,91,394,901,1121,1214,646,369,351,244,419,5899,3,0,3,0,4,18,68,110,135,139,108,67,649,0,0,0,3,3,60,106,54,31,25,10,18,307,0,0,0,3,4,48,340,230,203,182,95,96,1194,4,0,0,0,5,6,54,52,36,43,14,19,235,0,0,0,7,10,84,230,80,45,38,35,39,561,4,0,4,17,18,74,97,15,17,9,8,27
604,107,39,31,22,4,691,3,4,3,7,14,94,685,484,341,235,108,17,1987,0,0,0,6,5,25,125,92,59,62,27,16,417,4,0,7,23,34,293,482,182,59,49,60,15,1216,3,10,31,109,169,413,294,66,24,24,14,16,1174,0,0,4,8,24,59,52,32,13,10,10,6,218,0,0,0,3,7,14,30,24,13,21,11,13,142,149,90,137,578,2168,1607,933,136,62,66,52,163,6155,4,0,0,10,48,28,24,6,0,3,3,723,854,172,105,182,780,2530,2755,3250,1659,978,941,547,1000,14900,0,0,0,3,6,22,168,351,366,513,443,179,2046,0,0,0,3,5,51,168,96,52,59,30,24,497,0,0,0,8,11,84,881,747,672,694,348,211,3661,0,0,0,3,0,22,155,146,98,129,92,52,692,3,0,0,6,17,215,618,292,125,101,97,73,1538,0,4,3,26,47,170,202,67,35,20,7,44
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,78,49,67,63,8,559,0,0,0,0,11,43,519,437,318,368,238,9,1947,0,0,0,4,0,10,45,67,88,107,113,15,459,0,0,0,10,38,154,413,279,116,145,148,16,1319,3,0,18,61,59,146,148,59,31,37,23,4,602,0,0,0,0,4,28,31,31,12,14,5,10,142,0,0,0,0,0,9,10,10,21,45,29,16,153,149,33,62,191,373,452,417,140,64,49,58,58,2038,3,0,0,6,11,13,13,4,0,0,7,1200,1256,172,41,84,289,513,967,2072,1947,1541,2051,1789,1371,12828,5,3,5,5,3,20,188,572,719,1558,2103,321,5479,0,0,0,7,5,40,121,91,78,90,108,23,564,0,0,0,6,0,53,496,574,580,826,757,114,3402,0,0,0,4,0,9,70,142,149,267,318,55,1023,7,3,0,10,26,229,615,436,166,277,295,88,2149,0,0,4,23,34,85,155,74,38,42,31,29
702,28,19,22,15,0,213,0,0,0,0,0,25,121,148,116,122,63,3,607,0,0,0,0,4,3,15,17,29,29,27,9,137,3,3,0,26,37,79,175,98,30,54,55,10,564,6,16,8,35,32,65,63,11,13,6,6,12,268,0,4,0,16,9,14,14,3,5,0,5,8,86,0,0,0,3,5,6,4,9,5,14,23,9,74,73,117,82,515,347,268,143,42,15,9,20,79,1710,0,0,4,5,8,7,9,5,0,4,0,464,513,87,148,97,625,455,524,760,708,612,828,650,620,6120,6,0,4,5,9,42,127,212,303,546,512,154,1909,0,4,3,20,13,39,66,31,34,40,27,20,295,0,0,4,3,5,41,181,192,182,266,209,53,1134,0,0,0,0,0,7,30,37,63,78,67,24,312,0,0,7,48,61,178,261,149,62,84,87,73,1010,0,7,22,75,73,150,102,33,17,15,6,56
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,267,174,244,274,8,1992,5,3,0,4,5,152,1362,1227,981,1219,1200,29,6186,0,0,0,4,3,30,151,188,165,273,393,23,1227,4,0,4,23,53,402,1016,833,441,640,924,31,4376,11,16,43,145,144,455,745,457,293,315,320,13,2958,0,0,3,16,8,42,104,83,53,69,81,18,487,0,0,0,0,0,7,32,36,32,73,87,14,290,522,131,139,551,1428,2343,4114,1692,1041,889,597,178,13628,11,0,3,3,21,24,32,19,10,9,3,1490,1629,565,157,209,786,1720,3788,8810,6638,5522,8012,9016,1849,47064,3,0,0,8,5,33,328,996,1488,4456,11293,685,19300,3,0,6,14,16,113,374,319,297,520,534,52,2243,0,5,0,7,8,84,1164,1557,2084,3921,5600,336,14769,0,0,0,0,0,40,208,326,496,1015,1467,118,3671,11,0,5,28,53,444,1553,1308,542,1007,1807,216,6975,0,5,20,79,75,253,416,250,160,261,337,79
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,5,0,0,0,0,28,0,0,0,0,0,7,30,17,7,11,5,0,88,0,0,0,0,0,6,4,0,0,0,0,0,12,0,0,0,0,3,8,19,7,3,3,3,0,48,0,0,6,5,9,17,13,9,4,0,0,0,58,0,0,0,5,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,11,3,3,0,21,31,18,16,4,0,0,0,4,97,0,0,0,0,0,0,0,0,0,0,0,30,33,3,8,5,30,45,71,119,57,35,42,37,37,496,0,0,0,0,0,0,15,22,15,33,22,15,117,0,0,0,0,0,9,6,7,3,0,0,0,26,0,0,0,0,0,3,32,12,19,25,13,9,109,0,0,0,0,0,0,4,4,4,3,0,0,20,0,0,0,0,3,7,17,12,6,3,3,0,47,0,0,4,0,4,10,0,3,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
