SA4_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
397,278,195,470,69,83,152,149,28,183,0,0,3,0,3,3,0,0,0,14,5,21,0,0,0,0,0,0,12,12,21,4,4,12,0,0,0,39,17,50,6,3,6,4,9,16,45,15,60,7,7,11,37,13,49,44,20,58,10,5,13,55,7,64,50,32,80,11,13,18,42,0,45,37,30,76,10,20,30,3,4,5,20,32,52,17,19,36,3,0,3,18,25,43,8,10,13,0,0,0,0,0,6,0,3,0,0,0,0,348,445,792,160,235,392,17,10,24,6,0,6,0,3,6,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,5,5,0,0,0,160,119,275,39,49,86,27,0,29,68,47,113,15,26,41,19,4,23,208,152,356,54,60,113,27,0,32,24,13,39,3,14,15,18,3,22,177,148,323,51,60,113,25,0,29
399,7150,5391,12544,6939,5576,12515,7861,6807,14670,261,235,499,178,159,341,277,229,504,280,283,563,249,233,487,478,457,932,268,251,523,210,200,408,272,291,566,572,545,1118,562,573,1130,444,493,934,1221,878,2097,1287,1001,2290,1301,1345,2649,971,588,1556,969,517,1480,1194,885,2077,984,729,1715,970,690,1662,1042,887,1929,1441,1208,2646,1149,1227,2376,1297,1170,2468,930,553,1485,1120,795,1916,1253,870,2124,204,92,297,226,149,380,283,160,444,23,29,52,23,21,38,23,25,44,0,0,0,0,0,0,0,0,0,342,254,599,422,251,677,553,471,1025,43,30,73,45,29,68,44,27,72,29,21,54,21,28,55,57,30,84,421,305,723,488,309,801,652,533,1188,4503,3419,7925,4183,3163,7344,4859,4153,9019,1793,1525,3315,1583,1573,3153,1440,1472,2917,5453,4309,9759,4760,3936,8700,5206,4768,9972,518,500,1024,640,662,1295,551,630,1184,4917,3868,8785,4442,3606,8050,5052,4566,9621
401,134456,142610,277068,140680,148866,289548,151952,160429,312377,7264,7109,14370,7310,6869,14175,7353,6954,14304,15761,15052,30811,16512,15859,32370,17998,17195,35190,9132,8844,17977,9361,9094,18459,9233,9066,18294,10977,10960,21940,10957,10782,21740,11121,10838,21957,17508,17449,34955,18419,18589,37011,20544,20652,41193,18576,19425,38001,17754,18738,36496,19588,20730,40315,19053,20146,39195,19487,20236,39727,19748,20641,40385,16604,17921,34523,17222,18813,36033,18354,19746,38099,10663,11836,22503,13304,15223,28521,15626,17732,33358,6412,8547,14962,7244,9040,16275,8954,11090,20042,2504,5323,7829,3107,5639,8743,3430,5804,9235,1948,2035,3983,2205,2711,4918,512,431,944,726,684,1408,852,845,1698,1103,1115,2220,47,55,95,50,46,96,48,54,99,12,22,32,35,28,62,37,52,89,782,750,1539,932,925,1855,1190,1214,2411,93379,99212,192594,95156,100089,195242,103634,108233,211871,34806,37597,72402,37968,41168,79137,42809,46848,89654,102497,108702,211195,103586,108928,212515,112547,117565,230115,25990,28766,54754,29975,33223,63195,33707,37503,71204,113089,120942,234031,116346,123432,239779,128046,135208,263252
402,194034,197605,391646,209604,213481,423084,226664,229035,455707,13853,13274,27127,14970,14252,29225,14898,13852,28752,25854,24313,50169,27484,26055,53540,30610,28986,59599,13984,13251,27232,13665,12868,26528,13806,12833,26643,14075,13515,27586,15151,14079,29230,15974,14386,30363,28039,27655,55692,30946,31726,62668,33827,33671,67498,27306,27374,54678,28116,27471,55589,31580,31216,62792,26282,27091,53372,27448,28036,55482,27595,27790,55385,21089,22547,43634,23093,24563,47654,25199,26664,51867,13502,14940,28436,16811,18729,35541,19080,21282,40363,7830,9586,17410,8896,10796,19695,10533,12799,23332,2227,4063,6294,3016,4910,7921,3569,5557,9116,717,848,1570,1128,1589,2719,309,354,657,3374,3505,6878,4004,4201,8208,5370,5473,10839,135,133,272,132,124,260,152,146,297,75,61,139,78,86,164,130,124,261,3584,3703,7292,4214,4416,8631,5649,5755,11400,135640,137728,273364,141658,143012,284668,152255,152540,304793,49038,51103,100141,55999,58546,114546,64767,67314,132081,153472,157380,310851,155301,158506,313803,161255,163828,325085,32002,32920,64917,43057,44323,87383,54740,55249,109987,166521,170539,337059,177311,180701,358007,193663,197031,390695
403,165216,174658,339871,172237,183097,355338,182112,192742,374859,10301,9860,20160,10629,9860,20494,9811,9360,19171,20337,19376,39716,21094,20125,41216,22503,21190,43693,11378,11002,22376,10887,10638,21524,10911,10392,21302,11207,11120,22331,11307,11283,22584,11183,11045,22229,21013,21588,42607,21869,22935,44799,23077,23736,46809,22451,23299,45750,22336,23359,45692,23593,25353,48951,23302,24946,48245,22917,24554,47466,23546,24597,48143,21327,22936,44265,21889,24237,46125,22516,24956,47464,12963,14301,27273,17176,19068,36246,20143,22829,42973,7921,10311,18237,8541,10504,19051,10946,12801,23747,3004,5909,8913,3600,6535,10139,3897,6486,10381,875,1089,1973,1000,1447,2447,200,276,475,1537,1645,3183,1908,2028,3934,2473,2603,5074,86,110,194,79,84,163,75,76,152,46,43,95,58,65,122,88,70,154,1672,1807,3473,2041,2177,4218,2632,2756,5386,121279,127797,249075,124204,130567,254772,133412,139616,273027,37314,40249,77565,39076,42981,82057,42242,46904,89142,143580,151258,294837,144999,153042,298046,153805,161876,315685,15879,17921,33795,19119,21652,40778,21819,24730,46545,144592,153439,298035,149568,158623,308188,162454,171740,334199
404,106304,110353,216653,111375,116371,227744,119593,124756,244347,6078,5821,11896,6330,5927,12252,6383,6139,12519,11467,10906,22370,11570,11109,22677,12449,11861,24309,6552,6189,12742,6572,6299,12868,6220,5825,12052,7974,7479,15454,8080,7896,15978,8317,8198,16525,15484,15176,30665,16835,16988,33822,19172,19037,38206,15252,15251,30507,14776,14699,29470,16161,16428,32592,15139,15098,30239,15598,15812,31407,15350,15807,31160,12058,12919,24975,13469,14436,27908,15181,15794,30976,7969,9380,17346,9715,10791,20508,11238,12810,24047,6039,7804,13845,5779,7703,13475,6287,8146,14441,2299,4328,6626,2653,4716,7368,2831,4690,7525,520,658,1179,720,1088,1813,190,224,413,1492,1585,3078,1693,1812,3507,2120,2175,4296,64,71,137,60,69,132,63,69,129,43,46,84,32,32,73,74,62,135,1596,1701,3299,1789,1915,3705,2250,2311,4567,71129,74118,145250,73514,76046,149562,80552,82961,163514,29750,31085,60832,31523,33797,65318,34454,37487,71945,73228,75846,149069,75096,77664,152768,82246,84742,166987,28426,30138,58565,30733,33045,63778,32688,35643,68330,89625,94463,184081,93460,97975,191438,102301,107356,209661
405,53304,53214,106519,55353,55160,110514,57223,57265,114487,3240,3041,6278,3032,2778,5810,2806,2680,5491,7071,6600,13672,6935,6443,13378,6997,6522,13519,3412,3025,6439,3288,2969,6253,3136,2833,5968,2446,2177,4625,2520,2285,4807,2631,2353,4985,4776,4945,9721,5123,5189,10321,5336,5351,10690,6284,6630,12911,5678,6019,11696,5657,6073,11731,7946,7864,15808,7638,7746,15378,6985,7307,14294,8057,7786,15843,8792,8614,17410,9062,8997,18061,5904,5721,11624,7518,7206,14726,8663,8383,17043,3230,3593,6826,3627,3900,7529,4609,4797,9401,941,1832,2774,1203,2004,3204,1332,1977,3306,142,180,323,166,205,375,41,40,76,891,912,1808,1108,1150,2256,1468,1592,3062,59,73,136,48,39,89,40,36,80,18,21,39,17,14,36,28,32,62,968,1007,1978,1176,1205,2379,1540,1665,3199,45973,45763,91737,46277,45687,91963,47971,47582,95552,5039,5423,10460,5061,5491,10551,5255,5913,11166,50303,50419,100721,50687,50414,101096,52174,52172,104345,1199,1292,2493,1278,1435,2711,1465,1721,3185,49360,49413,98772,50352,50054,100402,52289,52335,104618
406,43654,40968,84617,42475,40344,82818,42179,40472,82646,2946,2859,5804,2726,2642,5365,2425,2398,4820,5872,5593,11471,5470,5242,10713,5387,5168,10552,2840,2564,5403,2360,2186,4548,2367,2117,4487,2755,2415,5173,2436,2221,4654,2224,2034,4259,5436,5148,10585,5523,5207,10726,5557,5319,10875,6136,5640,11780,5149,4795,9944,4970,4716,9685,6534,5803,12336,6159,5634,11794,5458,5303,10764,5428,4820,10247,5845,5339,11183,5990,5505,11494,3535,3259,6797,4166,3948,8116,4623,4329,8955,1710,1986,3699,2012,2120,4130,2443,2553,4997,460,870,1322,620,1021,1649,723,1032,1759,179,165,348,272,231,504,79,49,129,4175,4344,8516,4199,4271,8472,4642,4764,9414,32,39,68,28,41,76,65,51,118,45,42,89,55,49,99,63,80,150,4256,4427,8678,4280,4363,8645,4772,4897,9670,35828,33884,69716,34304,32362,66662,34200,32738,66936,4789,4627,9419,4320,4412,8736,4313,4587,8908,37379,35745,73119,35196,34130,69328,34671,33983,68658,3000,3024,6022,2886,2921,5811,3298,3540,6834,38301,36757,75062,36723,35486,72207,36419,35797,72217
407,88465,88658,177121,92540,92198,184737,96986,96720,193709,5389,4977,10366,4867,4790,9661,4609,4435,9039,11378,11033,22409,11384,10521,21907,11147,10634,21783,5713,5227,10939,5285,5039,10327,5365,4861,10226,4386,3807,8199,4602,4121,8728,4590,4070,8662,8706,8802,17505,9207,8996,18201,9832,9551,19380,11065,11213,22273,10094,10055,20144,10039,10023,20059,12680,12616,25293,12596,12563,25159,12035,11996,24037,12911,12772,25687,13613,13590,27201,14148,14523,28670,9443,9556,18995,12446,12480,24918,14666,14571,29238,5254,5870,11124,6304,6738,13039,8115,8516,16630,1534,2782,4318,2126,3303,5438,2432,3549,5989,475,565,1038,814,749,1564,750,160,916,1923,1873,3801,2204,2093,4303,2768,2542,5318,65,73,140,69,54,124,53,55,108,35,47,83,39,39,76,66,48,118,2030,1991,4016,2313,2189,4503,2894,2651,5540,73473,73586,147059,74305,73481,147787,78123,77284,155408,10509,10997,21511,11301,11844,23145,12053,13020,25070,79878,81156,161036,80602,81442,162044,84291,85533,169818,4336,4326,8662,5090,5018,10108,5374,5501,10878,79389,80712,160104,81300,82233,163534,85350,86772,172121
497,4,0,4,6,0,8,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,39,14,5,21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,8,0,8,3,0,3,0,0,0,3,0,3,0,0,0,8,0,8,0,0,0,5,0,6,0,0,0
499,1777,1291,3067,1738,1127,2862,1873,1506,3377,69,68,134,46,42,89,77,56,140,84,83,164,57,68,125,128,139,262,76,67,145,94,75,170,74,112,186,149,133,283,165,102,262,108,95,206,350,236,589,350,206,556,320,305,627,308,172,476,280,143,423,289,245,534,266,188,460,285,194,477,299,178,478,264,165,428,237,166,403,311,197,513,140,87,225,174,101,270,214,141,359,38,44,84,40,20,59,40,26,64,36,43,71,10,13,25,7,10,11,0,0,0,0,0,0,0,0,0,85,73,153,131,112,248,199,180,376,0,0,0,3,0,3,0,0,0,3,5,7,4,0,4,7,3,6,91,77,163,137,112,248,203,180,384,1170,832,1999,1138,752,1886,1248,1010,2262,382,287,667,364,238,603,282,249,530,1284,940,2226,1162,772,1934,1230,1034,2261,185,151,336,194,152,347,148,167,314,1274,924,2197,1157,790,1943,1267,1065,2335
501,78957,79148,158106,87176,89149,176328,93269,95483,188747,5664,5304,10971,5754,5362,11116,5256,4976,10232,11657,11084,22738,12558,12085,24646,13184,12274,25456,5461,4871,10331,5678,5188,10870,5592,5373,10963,4095,3863,7957,4094,3922,8015,4170,3777,7948,9125,9263,18389,9552,10305,19854,9749,10211,19963,10999,11731,22733,11231,11814,23043,11545,12489,24032,11540,11506,23042,12182,12598,24778,12512,13035,25548,10090,10041,20122,11511,12125,23636,12506,13371,25879,6286,6224,12510,9182,9022,18205,11501,11586,23091,3149,3708,6858,4157,4694,8847,5652,5999,11650,891,1561,2453,1274,2039,3317,1602,2381,3986,573,608,1185,809,987,1793,233,169,401,1594,1713,3311,1951,2001,3952,2580,2556,5136,43,45,83,43,55,97,42,42,88,29,29,54,38,41,80,52,50,105,1661,1789,3448,2033,2098,4130,2672,2647,5324,59861,60168,120023,63840,64755,128593,69634,70872,140508,14224,14760,28983,15871,17185,33059,17090,19058,36146,70144,71267,141405,74988,77011,151995,80567,83346,163920,4128,4246,8375,5177,5821,10997,5845,6745,12588,67657,69081,136738,73746,75695,149447,80635,83567,164202
502,40868,42426,83294,47152,49589,96738,51979,55660,107641,2730,2503,5238,2862,2704,5570,2866,2800,5672,5364,5192,10554,6104,5889,11993,6601,6562,13159,2838,2655,5498,2934,2888,5820,3015,2971,5986,2208,2249,4457,2595,2530,5128,2623,2686,5306,4116,4405,8519,4970,5388,10361,5171,5715,10886,4906,5293,10196,5328,5785,11111,5653,6255,11904,5260,5697,10952,6107,6478,12582,6312,6833,13147,5283,5724,11008,5813,6580,12390,6760,7565,14327,4770,4742,9514,5952,6228,12174,7166,7731,14903,2706,2922,5629,3456,3736,7192,4504,4746,9248,693,1044,1731,1031,1384,2418,1301,1794,3095,179,215,395,178,285,462,51,59,116,739,753,1495,975,1031,2007,1450,1522,2967,25,26,56,34,23,52,36,36,73,9,9,22,15,18,37,18,31,52,781,795,1576,1025,1079,2101,1508,1590,3097,28242,29443,57685,31604,32902,64505,35488,37662,73150,9685,10477,20160,11907,13217,25126,12909,14969,27879,36449,38198,74651,41130,43273,84396,45485,48827,94318,1737,2002,3739,2675,3276,5949,2924,3793,6715,33842,35634,69477,38829,41056,79879,44688,48255,92950
503,77731,78619,156350,83609,85694,169299,90025,92241,182267,4106,3895,8005,4241,3940,8179,4233,3930,8158,7986,7854,15837,9158,8644,17807,9836,9407,19246,4549,4737,9285,4564,4890,9448,5030,5143,10172,7011,6961,13969,6578,6766,13352,6339,6927,13265,14631,13654,28281,16212,15939,32155,15555,15671,31226,10930,10798,21729,11475,11533,23009,13230,12980,26204,10476,10515,20997,10820,11058,21879,11574,11778,23348,8822,8658,17475,9253,9414,18668,10124,10317,20445,5252,5228,10478,6643,6747,13383,8013,8401,16415,2848,3840,6685,3311,4148,7459,4440,4927,9364,1126,2485,3611,1347,2613,3958,1644,2769,4406,3004,2675,5677,2760,3175,5932,817,551,1368,339,357,694,480,480,957,644,697,1344,17,10,28,14,21,39,20,18,40,8,24,29,23,17,35,9,18,25,362,391,753,514,519,1026,679,732,1411,43938,45836,89780,46789,48026,94811,53311,54198,107511,27338,27414,54754,29753,30889,60643,31805,34012,65814,58158,59046,117202,60476,61031,121510,67967,68087,136054,13351,14498,27850,16196,18127,34325,16931,19855,36791,58201,60745,118945,62274,64275,126548,72555,74183,146740
504,110308,109592,219894,125600,125416,251020,138101,138478,276573,7689,7116,14809,8650,8091,16744,9414,8738,18158,14954,13865,28815,16426,15293,31719,18377,16983,35364,7737,7212,14948,8046,7391,15437,8253,7566,15820,7841,7139,14981,8529,8003,16533,8574,7993,16571,15684,15270,30954,19671,19705,39378,20355,20893,41245,16606,16917,33524,17876,18123,36001,20498,20243,40744,15546,15732,31278,17392,17380,34775,17925,18368,36289,12287,12491,24783,13803,14197,28000,15859,16277,32139,7188,7458,14641,9314,9766,19083,11344,12181,23530,3695,4383,8076,4477,5103,9583,5771,6469,12238,1078,2007,3089,1407,2366,3766,1725,2763,4488,614,699,1315,817,1267,2083,229,280,505,2658,2565,5214,3112,2816,5925,4108,3696,7807,65,56,117,93,67,151,107,81,185,63,49,111,86,92,173,123,93,219,2782,2667,5450,3284,2961,6253,4342,3874,8212,69552,69231,138785,76563,75273,151833,87146,86004,173150,34121,34584,68707,40720,41962,82682,43992,46890,90886,84882,85508,170393,91478,91442,182920,101083,101354,202437,17972,18821,36788,24452,26055,50504,27807,30812,58614,90003,91567,181567,99984,100955,200941,115685,117657,233343
505,238244,244707,482951,263604,271511,535114,283068,294235,577297,17141,16480,33623,18483,17379,35862,18341,17456,35798,32628,30930,63556,35667,34026,69693,38981,36779,75758,17248,16292,33541,17357,16607,33969,17773,16665,34435,17325,16768,34094,17669,16926,34598,17578,16927,34506,34786,34801,69583,40888,41431,82319,38421,40983,79404,35819,37061,72880,37696,39030,76725,41088,43031,84122,32308,33960,66269,35902,37200,73100,38118,39387,77506,25519,27142,52662,27852,30039,57893,31802,33981,65784,14851,16115,30966,19278,21242,40521,24220,27168,51388,8079,10381,18457,9563,12038,21602,12573,15091,27668,2544,4770,7311,3243,5580,8827,4162,6762,10928,1604,2049,3657,1884,2925,4809,468,560,1028,2399,2732,5130,2626,2868,5487,3573,3790,7365,87,84,174,104,78,183,130,108,243,65,47,112,61,57,113,98,100,200,2548,2866,5415,2791,3002,5788,3800,4003,7802,135496,140470,275960,145658,149700,295363,163502,167855,331349,89247,92477,181722,102082,106254,208333,106801,115964,222764,184580,189863,374445,197010,201301,398314,213998,220381,434382,41257,44459,85716,52008,56100,108103,55525,62410,117941,190776,199253,390029,209418,217388,426810,238908,249543,488447
506,217065,216565,433627,244963,243388,488357,264141,265325,529466,14829,13855,28676,17006,16199,33200,17366,16559,33926,27053,25560,52615,30814,28934,59751,35682,33560,69242,15543,14537,30073,15698,14537,30240,15601,14847,30444,18965,17836,36798,19377,17687,37060,18590,17408,35999,35130,33096,68227,42251,40964,83212,40243,40585,80825,30592,30266,60856,34970,33889,68858,40310,40074,80385,27889,28683,56572,30739,30455,61191,33073,32455,65525,23934,24602,48539,24976,26714,51683,27636,28644,56276,13829,14397,28232,17836,18495,36330,21303,23153,44457,7058,9199,16258,8392,10346,18742,10792,12428,23222,2253,4531,6781,2904,5175,8080,3540,5616,9154,2072,2387,4460,2748,3840,6583,689,695,1379,4011,4073,8086,4436,4539,8972,5801,5850,11651,90,81,171,83,86,169,131,105,233,79,73,149,80,89,166,148,137,281,4176,4235,8410,4597,4712,9306,6076,6083,12162,124435,125393,249827,132758,131299,264062,148433,146743,295176,78196,78964,157156,95829,96682,192517,102092,106865,208956,159927,161775,321698,164791,164234,329026,175286,175081,350367,42618,43584,86210,63394,64668,128064,72855,77085,149942,165537,169355,334897,182404,183083,365487,209401,210922,420320
507,174089,178656,352746,198610,204729,403336,217864,225539,443407,12582,11885,24473,13801,13359,27158,14476,13415,27888,23633,22568,46200,26932,25710,52642,30049,28828,58876,12379,12023,24404,12803,12408,25209,13464,12995,26454,12673,12212,24890,13595,13170,26764,13576,13401,26979,24131,24031,48162,29197,30057,59253,29517,30801,60317,25515,26720,52234,28123,28781,56907,31073,32489,63557,23991,24947,48935,27100,28063,55164,28818,29928,58745,18873,19839,38718,21445,22884,44329,24857,26356,51211,11593,12236,23828,14964,15908,30876,18600,20661,39261,6717,8469,15183,7899,9527,17424,10027,11331,21356,1999,3729,5732,2740,4854,7598,3417,5338,8752,1444,1576,3016,1641,2355,3998,527,471,998,2708,2589,5296,3346,3125,6469,4642,4281,8924,67,57,125,70,61,129,100,97,195,46,44,87,78,70,142,148,119,274,2817,2688,5507,3494,3249,6744,4892,4497,9392,108617,112394,221010,119774,122950,242723,137381,140795,278175,55358,57526,112881,64737,68509,133247,69046,75710,144752,141451,145859,287311,154176,158494,312661,171403,177065,348470,22754,25140,47895,30245,33770,64014,33311,38885,72198,141015,147674,288697,157402,164162,321565,183154,191794,374947
509,65910,63530,129439,69060,66291,135356,69616,67561,137175,4447,4176,8626,4079,3781,7862,3633,3442,7079,9338,8850,18188,8944,8441,17383,8603,8222,16828,3971,3421,7390,3919,3372,7292,3866,3451,7320,3196,2672,5867,3299,2652,5951,3099,2607,5712,6499,6717,13214,7077,7030,14110,7044,6776,13823,8503,8719,17220,7839,7848,15690,7586,7693,15284,10023,9555,19577,9781,9652,19431,9033,9105,18137,9547,8915,18458,10508,10113,20615,10696,10511,21212,6307,5794,12101,8416,7684,16104,9744,9010,18757,3240,3319,6558,4006,4077,8082,4891,4831,9724,842,1394,2240,1188,1657,2841,1416,1888,3308,468,455,922,539,577,1113,194,106,301,2657,2746,5402,2801,2613,5415,2932,2856,5786,30,34,67,36,40,76,37,38,76,23,29,57,43,32,77,37,35,71,2716,2806,5527,2884,2682,5565,3003,2925,5931,51082,49215,100298,50538,48050,98586,51111,49037,100151,10548,11074,21619,11545,11787,23333,11518,12513,24031,58902,57805,116707,58502,57101,115601,58721,57872,116589,2903,3068,5967,3472,3565,7036,3680,4035,7717,56977,56143,113119,57553,56374,113923,58607,57919,116529
510,55390,39295,94682,53307,40614,93920,48124,41999,90128,3898,3609,7505,3972,3686,7660,3738,3408,7142,6491,6069,12558,6545,6230,12774,7085,6805,13889,2619,2191,4808,2330,2050,4381,2526,2308,4829,4417,3220,7633,3013,2714,5724,2731,2534,5265,11863,8227,20094,11632,8714,20348,8719,8365,17080,10779,6709,17485,10119,6647,16764,8683,7284,15963,8705,5222,13919,8261,5442,13704,6944,5377,12321,4949,2890,7841,5342,3573,8916,5191,3837,9031,1275,795,2067,1640,1123,2759,1923,1524,3443,317,287,600,372,331,704,508,448,949,81,83,163,80,100,186,91,113,204,1304,964,2275,1422,1046,2467,475,335,814,10067,10212,20279,10711,10860,21574,10699,10711,21411,202,134,338,226,195,417,204,166,370,249,269,520,306,312,619,322,325,650,10516,10613,21131,11240,11368,22611,11229,11205,22433,35290,28441,63740,34925,28487,63411,31830,28704,60535,10520,5802,16321,10135,6979,17112,7756,7203,14955,37309,28190,65499,36703,28341,65041,31360,27939,59297,6819,5951,12770,8005,7166,15167,7431,7579,15016,38679,30670,69350,39245,31573,70824,35365,31993,67352
