SA4_CODE_2021,C16_5_9_Indig_st_ns_P,C16_5_9_Tot_M,C16_5_9_Tot_F,C16_5_9_Tot_P,C16_10_14_Indigen_M,C16_10_14_Indigen_F,C16_10_14_Indigen_P,C16_10_14_NonInd_M,C16_10_14_NonInd_F,C16_10_14_NonInd_P,C16_10_14_Ind_st_ns_M,C16_10_14_Ind_st_ns_F,C16_10_14_Ind_st_ns_P,C16_10_14_Tot_M,C16_10_14_Tot_F,C16_10_14_Tot_P,C16_15_19_Indigen_M,C16_15_19_Indigen_F,C16_15_19_Indigen_P,C16_15_19_NonInd_M,C16_15_19_NonInd_F,C16_15_19_NonInd_P,C16_15_19_Ind_st_ns_M,C16_15_19_Ind_st_ns_F,C16_15_19_Ind_st_ns_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Indigen_M,C16_20_24_Indigen_F,C16_20_24_Indigen_P,C16_20_24_NonInd_M,C16_20_24_NonInd_F,C16_20_24_NonInd_P,C16_20_24_Ind_st_ns_M,C16_20_24_Ind_st_ns_F,C16_20_24_Ind_st_ns_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Indigen_M,C16_25_29_Indigen_F,C16_25_29_Indigen_P,C16_25_29_NonInd_M,C16_25_29_NonInd_F,C16_25_29_NonInd_P,C16_25_29_Ind_st_ns_M,C16_25_29_Ind_st_ns_F,C16_25_29_Ind_st_ns_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Indigen_M,C16_30_34_Indigen_F,C16_30_34_Indigen_P,C16_30_34_NonInd_M,C16_30_34_NonInd_F,C16_30_34_NonInd_P,C16_30_34_Ind_st_ns_M,C16_30_34_Ind_st_ns_F,C16_30_34_Ind_st_ns_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Indigen_M,C16_35_39_Indigen_F,C16_35_39_Indigen_P,C16_35_39_NonInd_M,C16_35_39_NonInd_F,C16_35_39_NonInd_P,C16_35_39_Ind_st_ns_M,C16_35_39_Ind_st_ns_F,C16_35_39_Ind_st_ns_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Indigen_M,C16_40_44_Indigen_F,C16_40_44_Indigen_P,C16_40_44_NonInd_M,C16_40_44_NonInd_F,C16_40_44_NonInd_P,C16_40_44_Ind_st_ns_M,C16_40_44_Ind_st_ns_F,C16_40_44_Ind_st_ns_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Indigen_M,C16_45_49_Indigen_F,C16_45_49_Indigen_P,C16_45_49_NonInd_M,C16_45_49_NonInd_F,C16_45_49_NonInd_P,C16_45_49_Ind_st_ns_M,C16_45_49_Ind_st_ns_F,C16_45_49_Ind_st_ns_P,C16_45_49_Tot_M,C16_45_49_Tot_F,C16_45_49_Tot_P,C16_50_54_Indigen_M,C16_50_54_Indigen_F,C16_50_54_Indigen_P,C16_50_54_NonInd_M,C16_50_54_NonInd_F,C16_50_54_NonInd_P,C16_50_54_Ind_st_ns_M,C16_50_54_Ind_st_ns_F,C16_50_54_Ind_st_ns_P,C16_50_54_Tot_M,C16_50_54_Tot_F,C16_50_54_Tot_P,C16_55_59_Indigen_M,C16_55_59_Indigen_F,C16_55_59_Indigen_P,C16_55_59_NonInd_M,C16_55_59_NonInd_F,C16_55_59_NonInd_P,C16_55_59_Ind_st_ns_M,C16_55_59_Ind_st_ns_F,C16_55_59_Ind_st_ns_P,C16_55_59_Tot_M,C16_55_59_Tot_F,C16_55_59_Tot_P,C16_60_64_Indigen_M,C16_60_64_Indigen_F,C16_60_64_Indigen_P,C16_60_64_NonInd_M,C16_60_64_NonInd_F,C16_60_64_NonInd_P,C16_60_64_Ind_st_ns_M,C16_60_64_Ind_st_ns_F,C16_60_64_Ind_st_ns_P,C16_60_64_Tot_M,C16_60_64_Tot_F,C16_60_64_Tot_P,C16_65_over_Indigen_M,C16_65_over_Indigen_F,C16_65_over_Indigen_P,C16_65over_NonInd_M,C16_65over_NonInd_F,C16_65over_NonInd_P,C16_65over_Indig_st_ns_M,C16_65over_Indig_st_ns_F,C16_65over_Indig_st_ns_P,C16_65_over_Tot_M,C16_65_over_Tot_F,C16_65_over_Tot_P,C16_Tot_Indig_M,C16_Tot_Indig_F,C16_Tot_Indig_P,C16_Tot_NonInd_M,C16_Tot_NonInd_F,C16_Tot_NonInd_P,C16_Tot_Indig_st_ns_M,C16_Tot_Indig_st_ns_F,C16_Tot_Indig_st_ns_P,C16_Tot_Tot_M,C16_Tot_Tot_F,C16_Tot_Tot_P,C21_0_4_Indig_M,C21_0_4_Indig_F,C21_0_4_Indig_P,C21_0_4_NonInd_M,C21_0_4_NonInd_F,C21_0_4_NonInd_P,C21_0_4_Indig_st_ns_M,C21_0_4_Indig_st_ns_F,C21_0_4_Indig_st_ns_P,C21_0_4_Tot_M,C21_0_4_Tot_F,C21_0_4_Tot_P,C21_5_9_Indig_M,C21_5_9_Indig_F,C21_5_9_Indig_P,C21_5_9_NonInd_M,C21_5_9_NonInd_F,C21_5_9_NonInd_P,C21_5_9_Indig_st_ns_M,C21_5_9_Indig_st_ns_F,C21_5_9_Indig_st_ns_P,C21_5_9_Tot_M,C21_5_9_Tot_F,C21_5_9_Tot_P,C21_10_14_Indigen_M,C21_10_14_Indigen_F,C21_10_14_Indigen_P,C21_10_14_NonInd_M,C21_10_14_NonInd_F,C21_10_14_NonInd_P,C21_10_14_Ind_st_ns_M,C21_10_14_Ind_st_ns_F,C21_10_14_Ind_st_ns_P,C21_10_14_Tot_M,C21_10_14_Tot_F,C21_10_14_Tot_P,C21_15_19_Indigen_M,C21_15_19_Indigen_F,C21_15_19_Indigen_P,C21_15_19_NonInd_M
404,485,5945,5774,11719,186,194,378,5204,4959,10162,235,183,412,5620,5332,10960,226,209,437,6074,5821,11899,270,265,539,6572,6299,12868,174,159,333,7548,7381,14934,358,358,712,8080,7896,15978,159,139,301,7849,7929,15773,388,390,777,8393,8454,16850,115,124,240,7883,8042,15927,443,359,806,8443,8532,16972,93,101,193,6988,6909,13896,344,302,647,7421,7313,14735,89,118,212,6913,6945,13860,349,325,674,7358,7391,14738,95,122,219,7447,7561,15007,393,353,741,7938,8033,15969,83,97,178,7200,7322,14527,379,351,729,7660,7771,15436,70,81,155,6987,7226,14214,354,339,695,7415,7643,15061,65,66,138,5700,6402,12100,287,320,604,6055,6790,12847,72,115,182,17123,21763,38887,950,1334,2282,18146,23207,41351,1789,1915,3705,104321,109059,213382,5258,5399,10658,111375,116371,227744,235,202,440,5996,5735,11735,152,197,348,6383,6139,12519,217,217,429,5919,5552,11472,202,142,349,6336,5913,12253,240,237,476,5678,5520,11198,189,193,389,6116,5945,12058,234,210,446,5786
405,326,3491,3190,6679,149,136,278,3097,2934,6031,200,192,385,3445,3257,6699,124,128,253,2980,2672,5652,185,170,351,3288,2969,6253,75,75,152,2322,2065,4379,124,144,270,2520,2285,4807,75,74,148,2269,2261,4530,165,146,311,2504,2482,4990,55,70,125,2424,2512,4941,138,125,265,2621,2705,5331,42,57,95,2428,2630,5053,164,159,321,2633,2837,5478,60,63,124,2797,2957,5751,194,161,351,3051,3177,6225,65,60,122,3303,3437,6741,248,208,452,3611,3704,7318,67,69,136,3685,3738,7421,269,232,496,4023,4035,8062,57,54,111,4055,3997,8050,276,293,567,4386,4343,8729,34,48,78,4066,3969,8032,301,260,562,4405,4270,8676,90,81,163,11438,12146,23588,823,889,1708,12348,13114,25461,1176,1205,2379,50765,50693,101457,3418,3266,6678,55353,55160,110514,191,181,373,2482,2374,4853,126,128,260,2806,2680,5491,177,193,370,2960,2728,5684,176,167,344,3313,3087,6400,194,218,406,3272,2995,6273,224,218,437,3689,3433,7119,169,139,309,2774
406,376,2825,2692,5516,426,453,888,2046,1917,3963,170,181,352,2646,2554,5193,391,356,752,1818,1665,3488,149,158,306,2360,2186,4548,381,403,783,1855,1659,3519,197,158,352,2436,2221,4654,346,343,687,2188,2092,4281,215,163,376,2742,2599,5342,343,317,657,2187,2073,4262,250,214,462,2774,2606,5383,247,246,492,2027,1849,3874,210,140,349,2487,2235,4717,257,263,520,2218,2131,4353,188,170,356,2667,2559,5223,261,296,562,2490,2361,4850,243,196,436,2999,2847,5851,244,242,486,2657,2349,5006,262,198,456,3159,2783,5945,172,199,362,2676,2473,5144,248,245,490,3091,2909,6001,120,141,265,2390,2106,4492,239,182,424,2751,2429,5184,167,226,390,6049,6228,12282,585,632,1219,6804,7084,13887,4280,4363,8645,34862,32979,67836,3329,2999,6335,42475,40344,82818,490,504,991,1778,1740,3518,153,156,308,2425,2398,4820,510,484,1000,2014,1896,3906,198,209,405,2726,2591,5316,454,487,939,2026,1914,3938,183,174,361,2660,2578,5234,461,420,886,1749
407,640,5702,5230,10933,273,255,530,5071,4755,9825,331,289,618,5680,5292,10978,240,224,464,4753,4556,9310,298,259,553,5285,5039,10327,175,150,328,4138,3726,7865,293,244,538,4602,4121,8728,153,138,289,4163,3940,8106,272,258,526,4582,4336,8921,130,121,256,4247,4281,8530,255,255,505,4624,4661,9283,107,119,221,4295,4320,8613,277,258,532,4675,4695,9367,127,140,258,4964,4914,9875,328,310,641,5415,5366,10776,129,137,260,5658,5577,11236,400,368,773,6186,6085,12267,124,117,241,5875,5979,11855,417,384,803,6413,6477,12896,105,93,194,6225,6291,12512,431,415,845,6755,6792,13553,72,78,158,6360,6290,12654,419,424,846,6857,6789,13648,125,119,244,19277,20850,40121,1476,1553,3029,20877,22524,43402,2313,2189,4503,84404,84394,168802,5821,5619,11440,92540,92198,184737,304,293,594,4073,3928,7994,230,218,445,4609,4435,9039,319,279,599,4650,4613,9261,311,278,589,5282,5169,10450,356,324,678,5162,4802,9965,349,343,691,5869,5465,11335,271,251,519,4769
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,9,34,31,66,0,8,6,21,26,46,3,4,9,25,33,60,15,14,26,74,59,136,7,4,15,94,75,170,13,19,32,136,69,209,16,11,22,165,102,262,16,5,23,157,95,250,13,18,34,185,115,300,18,17,32,128,77,200,21,11,25,165,90,254,15,8,27,109,62,170,18,6,26,137,80,219,14,11,28,109,46,158,13,6,20,139,63,205,13,16,23,107,63,168,23,28,49,145,100,240,15,8,19,106,78,183,19,11,31,140,96,232,4,3,10,98,73,170,19,11,25,121,84,202,7,0,7,89,71,164,23,12,34,117,85,203,3,0,4,197,113,310,20,8,36,223,130,347,137,112,248,1398,885,2281,200,131,330,1738,1127,2862,18,13,29,48,40,91,16,4,21,77,56,140,17,9,23,43,50,94,17,11,27,73,71,147,11,14,24,30,45,77,11,11,25,52,70,119,14,15,30,50
501,775,6391,6032,12430,260,272,531,5485,5413,10900,415,371,782,6160,6053,12220,226,206,432,5082,4625,9712,367,357,726,5678,5188,10870,168,171,341,3652,3476,7130,268,277,546,4094,3922,8015,126,104,232,4028,4259,8284,364,342,702,4511,4707,9216,108,130,242,4540,5120,9658,392,341,742,5040,5600,10637,89,111,201,4906,5153,10056,405,351,760,5399,5614,11014,110,134,240,5264,5675,10934,455,397,851,5826,6201,12030,118,120,239,5512,5899,11408,483,442,926,6114,6460,12579,95,109,208,5491,5646,11139,479,382,863,6069,6139,12203,78,78,160,5368,5758,11125,479,481,963,5927,6318,12242,68,72,139,5102,5337,10440,412,395,812,5589,5809,11392,76,91,171,13284,14232,27515,1256,1433,2687,14618,15757,30373,2033,2098,4130,78603,80755,159355,6542,6301,12837,87176,89149,176328,320,253,575,4691,4496,9188,240,230,470,5256,4976,10232,332,295,628,5724,5270,10998,316,284,600,6368,5851,12219,313,321,638,6142,5729,11867,359,368,728,6817,6421,13235,285,303,587,5026
502,323,3130,3059,6190,133,118,250,2695,2583,5276,138,135,273,2968,2831,5805,109,127,239,2663,2627,5286,159,137,296,2934,2888,5820,90,90,182,2354,2302,4659,151,139,292,2595,2530,5128,73,77,152,2127,2363,4494,177,154,331,2376,2601,4974,66,70,135,2322,2565,4887,206,152,364,2595,2789,5380,41,49,89,2226,2523,4742,184,138,322,2446,2710,5154,34,57,91,2640,2827,5469,208,191,402,2879,3076,5960,44,60,100,2744,2979,5717,226,189,412,3004,3224,6230,39,45,87,2821,3016,5841,238,183,424,3104,3249,6351,38,44,75,2626,3016,5644,211,205,426,2877,3268,6142,34,35,65,2685,3083,5769,218,196,411,2932,3310,6246,34,47,83,9655,10508,20157,744,798,1546,10432,11356,21784,1025,1079,2101,42931,45599,88528,3196,2917,6110,47152,49589,96738,186,192,376,2537,2509,5049,145,101,243,2866,2800,5672,201,186,387,2833,2824,5661,120,159,282,3153,3174,6329,199,218,411,3077,2992,6073,173,175,347,3449,3387,6830,174,173,349,2704
503,424,4631,4254,8883,34,52,82,4288,4156,8448,208,185,390,4531,4394,8924,65,93,151,4277,4539,8815,223,265,487,4564,4890,9448,69,76,143,5982,6094,12072,536,602,1136,6578,6766,13352,57,41,99,7338,7410,14744,935,880,1817,8325,8329,16653,44,37,78,6993,6812,13802,852,766,1621,7889,7610,15500,25,30,51,5552,5405,10956,578,442,1021,6155,5880,12033,30,33,64,4898,5239,10139,387,387,776,5325,5652,10974,33,36,63,5160,5395,10549,412,345,759,5603,5769,11369,33,19,56,4769,4938,9704,416,332,746,5215,5291,10504,17,13,33,4500,4640,9142,357,340,701,4878,4993,9870,22,19,39,4023,4107,8126,334,293,632,4374,4421,8796,29,24,51,10388,12502,22892,886,977,1865,11302,13505,24807,514,519,1026,76440,78936,155377,6657,6244,12898,83609,85694,169299,44,48,87,4064,3769,7830,127,118,244,4233,3930,8158,44,37,82,4551,4276,8830,110,127,239,4706,4439,9149,45,75,124,4956,4777,9733,127,111,239,5128,4970,10096,66,96,164,4817
504,764,8426,7967,16388,360,332,691,7246,6628,13876,401,367,762,8001,7327,15329,355,265,616,7301,6764,14070,389,363,753,8046,7391,15437,356,292,643,7683,7241,14924,491,474,968,8529,8003,16533,308,262,566,8508,8885,17393,588,537,1134,9405,9688,19091,248,206,457,9402,9273,18679,616,539,1154,10268,10022,20288,211,168,386,8239,8354,16588,558,446,1005,9007,8973,17979,199,189,398,8129,8476,16605,542,482,1020,8874,9150,18023,188,157,342,8254,8339,16594,555,457,1009,9001,8954,17949,135,126,259,7752,7835,15596,507,465,974,8397,8430,16827,105,106,208,6888,7153,14042,472,398,869,7461,7655,15115,58,74,137,5894,6132,12027,391,335,720,6342,6540,12884,86,122,209,14195,16028,30226,920,1078,1997,15205,17232,32431,3284,2961,6253,115077,115705,230777,7242,6749,13989,125600,125416,251020,472,412,883,8661,8064,16729,278,261,539,9414,8738,18158,510,385,898,8508,8006,16512,352,312,665,9371,8710,18079,456,470,923,8211,7520,15732,339,285,628,9005,8276,17285,392,374,768,7579
505,1561,18446,17769,36215,374,324,696,16205,15260,31462,644,674,1315,17221,16256,33476,293,294,584,16346,15649,31996,721,667,1393,17357,16607,33969,227,260,486,16505,15807,32310,943,864,1805,17669,16926,34598,225,251,478,18208,18767,36976,1278,1134,2411,19716,20148,39865,178,206,385,19613,19956,39570,1377,1124,2499,21170,21287,42456,147,161,310,17433,18293,35725,1052,908,1962,18628,19365,37992,123,165,289,17871,18588,36459,1071,909,1975,19066,19664,38728,132,177,310,17702,18444,36148,1005,878,1883,18837,19506,38342,117,150,268,16027,16799,32830,914,744,1656,17059,17692,34753,114,132,249,14108,15185,29293,831,766,1598,15052,16081,31135,64,68,131,12054,13222,25278,679,673,1350,12799,13963,26759,86,124,211,30299,36600,66898,1698,2145,3843,32090,38861,70947,2791,3002,5788,246932,255421,502352,13884,13089,26972,263604,271511,535114,489,458,950,17326,16514,33837,525,484,1012,18341,17456,35798,495,441,935,18480,17434,35920,617,591,1207,19591,18469,38056,435,417,858,18410,17375,35788,551,507,1060,19396,18307,37704,413,354,760,16847
506,1441,16325,15123,31443,516,527,1039,13292,12670,25960,689,620,1310,14490,13817,28310,523,498,1022,14467,13426,27893,705,615,1324,15698,14537,30240,483,442,925,17798,16200,33996,1098,1044,2142,19377,17687,37060,416,323,741,18945,18602,37547,1471,1239,2714,20843,20160,41002,306,290,598,19710,19347,39059,1386,1156,2551,21409,20799,42209,242,254,496,17082,16506,33588,1147,913,2059,18466,17678,36147,232,232,470,15275,15183,30457,995,799,1793,16499,16214,32718,209,263,469,14776,14707,29484,978,744,1720,15961,15713,31674,183,228,405,13704,13755,27460,892,759,1650,14776,14740,29511,136,173,304,12185,13079,25262,777,699,1476,13098,13951,27043,113,176,285,11005,11869,22874,751,721,1475,11875,12766,24638,153,231,386,27201,31622,58826,1779,2158,3943,29139,34013,63155,4597,4712,9306,226011,225719,451729,14358,12959,27312,244963,243388,488357,693,655,1340,16106,15357,31460,578,548,1126,17366,16559,33926,679,690,1364,16862,15916,32774,660,646,1308,18206,17241,35446,694,650,1343,16152,15080,31231,628,586,1223,17477,16319,33797,613,581,1199,14448
507,1351,14186,13520,27706,355,372,724,11787,11246,23036,606,573,1181,12743,12189,24935,380,310,689,11766,11482,23251,658,618,1272,12803,12408,25209,385,288,677,12295,12089,24388,908,795,1703,13595,13170,26764,342,254,597,12723,13285,26005,1158,986,2144,14218,14522,28743,259,216,474,13635,14371,28008,1083,948,2031,14979,15533,30513,195,166,361,12888,13374,26257,960,740,1698,14039,14276,28318,196,187,379,12940,13537,26477,946,780,1725,14080,14504,28588,169,179,347,12922,13613,26539,985,753,1736,14072,14545,28618,134,137,268,12031,12643,24676,867,739,1603,13030,13513,26548,98,143,239,10730,11319,22047,754,668,1418,11587,12123,23711,67,91,150,9181,10067,19246,612,605,1224,9862,10762,20622,91,127,214,23777,28093,51871,1737,2071,3812,25604,30290,55895,3494,3249,6744,182424,189853,372270,12690,11632,24320,198610,204729,403336,558,506,1063,13441,12475,25917,474,432,905,14476,13415,27888,568,505,1072,13788,13504,27286,515,481,998,14871,14494,29357,571,516,1089,14082,13319,27400,527,495,1023,15180,14331,29512,458,434,893,12527
509,722,4614,4402,9018,355,332,687,3638,3420,7058,332,285,616,4333,4040,8368,266,232,502,3338,2889,6223,312,249,557,3919,3372,7292,231,142,375,2838,2280,5125,230,221,452,3299,2652,5951,178,177,363,2962,2829,5788,318,287,604,3458,3289,6745,161,141,301,3124,3319,6437,336,285,617,3616,3742,7355,166,143,303,3218,3259,6472,328,292,614,3705,3692,7400,168,130,300,3595,3685,7279,374,344,716,4139,4155,8292,123,196,320,4152,4130,8287,420,371,789,4691,4700,9395,169,148,315,4490,4387,8872,438,421,849,5088,4951,10042,137,135,273,4715,4675,9390,534,410,952,5385,5225,10612,111,99,210,4571,4371,8940,437,410,854,5123,4883,10011,153,198,352,12184,11941,24125,1273,1278,2555,13612,13416,27026,2884,2682,5565,60153,58087,118242,6021,5526,11546,69060,66291,135356,283,265,555,3088,2926,6010,264,257,521,3633,3442,7079,327,301,624,3563,3391,6948,345,347,692,4228,4044,8265,326,373,704,3654,3464,7118,390,347,735,4371,4180,8560,333,287,616,3210
510,664,3680,3532,7212,1160,1121,2284,1453,1354,2812,247,221,476,2868,2699,5568,1028,946,1975,1103,928,2033,202,172,370,2330,2050,4381,959,932,1894,1615,1452,3070,435,330,759,3013,2714,5724,1008,984,1987,3497,2702,6201,986,532,1517,5498,4212,9703,892,897,1792,4209,3067,7277,1039,538,1576,6139,4504,10637,764,775,1538,3581,2420,5996,869,407,1273,5209,3597,8808,732,664,1392,3392,2074,5460,788,317,1100,4910,3053,7960,628,702,1331,3020,1786,4803,686,354,1038,4334,2838,7173,506,614,1125,2748,1639,4388,667,348,1018,3924,2600,6528,401,470,871,2316,1420,3733,503,260,764,3217,2153,5370,290,339,629,1510,916,2428,327,164,490,2127,1419,3544,371,513,882,1436,861,2297,280,191,470,2094,1558,3648,11240,11368,22611,34337,24758,59100,7728,4484,12212,53307,40614,93920,1177,1063,2236,2152,2015,4170,411,327,737,3738,3408,7142,1231,1114,2341,2150,2043,4191,503,489,991,3880,3639,7522,1124,1154,2277,1681,1607,3286,399,405,796,3203,3162,6364,1037,997,2033,1149
511,703,4378,4149,8529,627,668,1295,2966,2848,5811,331,333,670,3923,3850,7771,590,581,1177,2786,2600,5382,323,292,613,3701,3471,7174,481,471,948,2715,2399,5114,341,291,622,3536,3161,6689,433,426,867,3245,3155,6395,511,390,900,4190,3973,8166,367,430,797,3499,3319,6820,548,420,971,4413,4171,8582,308,347,661,3132,3092,6221,448,356,805,3885,3802,7689,336,372,704,3412,3241,6654,497,351,852,4244,3971,8210,313,363,671,3752,3359,7112,532,363,892,4596,4082,8679,261,321,578,3728,3389,7118,526,387,918,4516,4097,8615,232,263,500,3590,3155,6750,500,380,882,4325,3803,8124,157,216,372,2999,2698,5697,391,298,690,3550,3213,6757,281,336,621,6842,6405,13251,797,692,1487,7924,7434,15358,5820,6044,11860,49065,45901,94960,6515,5223,11741,61395,57172,118568,603,523,1122,2805,2741,5545,368,362,732,3775,3628,7403,594,553,1148,3048,2846,5896,465,445,916,4109,3847,7960,636,599,1234,2911,2778,5689,451,404,859,3998,3782,7781,549,536,1082,2546
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,19,3,6,6,16,0,23,4,0,4,36,0,34,7,0,10,44,3,49,0,0,0,61,3,63,16,0,19,77,6,83,0,0,0,47,3,50,10,0,10,59,3,62,0,0,0,57,3,54,6,0,6,62,3,63,0,0,0,41,4,43,11,6,12,47,3,57,0,0,0,33,0,39,6,0,6,44,0,45,0,0,0,25,0,20,3,0,3,27,0,26,0,0,0,11,4,19,0,0,0,12,4,15,0,0,0,9,0,9,0,0,0,6,0,6,11,0,11,328,23,349,69,6,72,405,27,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
599,19,66,69,136,8,12,21,35,25,61,6,8,10,53,44,96,12,12,24,64,53,114,10,3,13,87,65,153,21,26,48,201,181,381,34,40,74,257,245,503,32,28,57,293,232,527,62,50,112,387,310,701,37,24,59,283,161,446,63,43,104,381,223,608,27,19,49,228,116,345,33,23,59,295,156,450,51,32,86,215,100,320,38,15,56,308,149,454,43,30,72,225,94,320,42,9,61,315,141,454,35,17,56,238,138,376,47,34,81,321,186,509,21,8,34,225,170,397,39,33,73,280,219,503,21,4,28,203,188,385,31,26,59,254,221,473,4,6,12,372,253,619,66,46,114,446,304,748,342,244,587,2692,1808,4501,501,365,867,3535,2417,5950,36,37,69,92,91,188,25,16,42,149,153,300,17,30,48,103,86,193,8,11,20,132,127,259,18,14,30,83,76,159,13,7,25,116,101,212,28,42,68,74
601,695,7158,6831,13986,468,465,936,5980,5566,11544,333,298,631,6780,6329,13108,448,395,840,6119,5936,12054,318,357,671,6881,6684,13566,398,358,750,6326,6225,12548,364,373,741,7087,6953,14046,302,359,658,6265,6481,12746,416,373,789,6981,7209,14196,278,325,600,6298,6625,12924,387,379,768,6966,7329,14292,203,231,436,5878,6359,12232,328,334,661,6403,6923,13334,199,235,430,6197,6884,13083,368,365,734,6763,7483,14247,224,246,472,6513,7018,13534,420,360,777,7166,7624,14783,189,227,415,6539,7073,13611,393,395,786,7120,7691,14817,200,191,385,6753,7444,14197,425,439,872,7375,8083,15458,143,138,278,6147,6752,12895,417,394,807,6701,7274,13981,196,233,429,16431,19923,36353,1250,1513,2764,17880,21668,39549,4225,4309,8535,97593,103874,201462,6114,6238,12358,107929,114421,222356,585,500,1085,5818,5503,11327,225,214,445,6632,6216,12856,593,578,1170,6223,6034,12264,305,306,610,7121,6921,14043,671,638,1315,6613,6191,12803,301,264,565,7591,7091,14682,563,518,1080,6028
602,523,4408,4154,8562,226,269,496,3664,3606,7268,223,234,461,4114,4106,8224,244,232,481,4045,3745,7789,272,257,537,4566,4236,8804,211,187,397,3988,3687,7675,315,271,586,4514,4146,8661,134,154,284,3278,3362,6642,249,255,502,3660,3765,7428,120,155,274,3296,3538,6835,245,254,498,3661,3944,7605,91,113,208,3214,3534,6744,234,226,459,3539,3871,7414,110,144,258,3608,4071,7680,277,261,536,3995,4479,8472,118,136,251,4175,4507,8683,310,286,594,4598,4927,9534,108,107,213,4321,4597,8919,336,325,666,4765,5033,9801,94,127,220,4546,4841,9391,344,344,683,4982,5312,10292,101,74,178,4320,4587,8904,344,338,680,4762,4992,9753,142,138,282,12094,13691,25781,1006,1178,2190,13249,15010,28255,2232,2376,4611,61871,64599,126471,4670,4737,9402,68768,71713,140485,299,279,577,3415,3265,6679,179,169,352,3899,3715,7610,309,319,627,3842,3542,7382,195,177,366,4345,4034,8383,357,355,714,4088,3858,7942,197,180,376,4640,4392,9036,259,264,523,3747
603,146,1097,1049,2145,153,130,285,976,845,1825,104,97,197,1234,1074,2306,142,125,261,829,720,1550,72,56,128,1033,904,1942,73,91,164,612,501,1116,43,50,95,731,645,1376,83,65,151,599,595,1201,54,42,97,736,701,1443,64,71,133,708,769,1477,55,61,113,827,897,1723,49,85,129,754,824,1581,63,78,143,864,982,1851,56,65,121,1001,974,1971,78,85,161,1135,1126,2258,84,93,175,1121,1192,2310,93,88,180,1296,1372,2668,61,78,137,1282,1261,2540,104,90,189,1448,1425,2872,57,89,138,1488,1442,2929,131,119,251,1678,1643,3320,63,50,108,1521,1409,2932,114,107,226,1696,1573,3267,114,90,206,3836,3441,7280,363,342,702,4313,3879,8186,1248,1290,2536,16300,15518,31817,1404,1355,2759,18949,18172,37118,134,138,270,791,733,1520,60,54,116,984,924,1908,174,166,338,833,872,1706,62,62,131,1070,1097,2172,178,165,341,954,909,1860,86,79,167,1215,1146,2361,171,127,295,898
604,354,3523,3273,6794,448,396,847,2729,2612,5338,182,195,383,3357,3207,6564,427,370,792,2851,2712,5565,173,176,342,3442,3253,6701,291,308,596,2449,2345,4792,157,138,301,2900,2789,5693,234,245,478,2234,2470,4704,165,174,341,2637,2887,5522,192,262,450,2400,2473,4871,152,143,292,2734,2881,5614,188,241,428,2324,2601,4921,147,150,301,2657,2993,5650,197,221,422,2755,2927,5685,186,159,342,3138,3308,6446,215,270,486,3097,3453,6550,231,189,419,3544,3911,7454,169,232,404,3447,3643,7092,250,223,476,3873,4105,7976,186,195,379,3553,3781,7332,273,270,537,4006,4240,8243,146,153,299,3397,3518,6915,264,237,503,3808,3903,7713,261,273,535,9550,10832,20382,800,941,1738,10611,12049,22650,3842,3992,7838,46109,48445,94557,3303,3324,6629,53258,55765,109027,490,444,934,2350,2289,4640,141,143,292,2991,2882,5869,515,501,1017,2612,2538,5152,179,159,333,3303,3198,6503,548,549,1104,2900,2700,5592,202,193,400,3651,3442,7093,505,451,958,2560
