SA4_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
504,8715,305,30,9044,91,16,0,0,106,5,0,9,113,3,0,120,218,28,15,0,262,14,5,22,284,10,0,295,307,46,17,0,369,22,7,28,402,19,0,416,7679,980,205,88,8954,117,35,156,9111,319,26,9459,2196,345,83,78,2705,85,14,102,2802,327,17,3149,26,4,0,37,65,0,0,0,72,5,39,112,9901,1331,292,204,11730,204,52,256,11983,654,86,12725,1813,241,42,5,2107,24,7,34,2141,106,7,2249,2381,293,52,17,2747,39,6,45,2795,87,4,2886,76,13,13,0,102,0,0,0,104,0,0,106,7,5,0,19,33,0,0,0,32,0,5,39,4277,549,113,49,4986,72,14,86,5068,195,13,5282,35,10,0,0,47,6,0,6,48,8,0,58,100,23,9,4,133,4,4,13,145,12,0,153,139,32,9,7,179,12,4,16,196,16,0,211,4412,579,118,51,5160,81,23,98,5265,212,17,5490,972,167,37,39
505,20231,590,54,20876,161,32,3,3,196,14,3,19,219,17,0,230,513,83,12,16,621,26,8,36,657,39,7,699,675,112,16,15,817,50,5,58,870,56,10,930,18011,2095,471,245,20829,225,52,277,21105,643,66,21810,4277,719,148,124,5266,115,40,154,5418,611,27,6059,45,3,0,39,88,0,0,0,94,11,78,175,22334,2824,621,403,26186,343,89,431,26618,1258,167,28043,4094,484,82,24,4685,59,16,74,4757,209,8,4977,6169,676,124,42,7015,70,8,75,7091,166,10,7263,169,21,29,6,225,6,0,6,233,6,0,240,43,9,0,67,119,0,0,0,118,3,12,137,10473,1190,241,142,12044,136,23,156,12200,385,29,12619,90,18,6,0,113,21,0,21,132,7,0,143,251,41,14,12,310,15,0,16,330,26,0,357,344,56,17,15,429,30,0,37,464,37,0,495,10817,1245,252,149,12469,169,25,192,12658,419,32,13110,2028,320,63,63
506,17104,542,47,17687,187,42,3,3,234,21,0,21,256,23,0,280,500,93,13,6,612,23,9,35,649,21,5,671,690,129,17,9,849,43,10,57,907,38,5,953,15049,2073,359,201,17688,244,70,315,18005,578,53,18637,5289,863,157,134,6442,190,46,244,6685,730,21,7438,50,3,0,64,118,0,0,0,122,0,92,213,20390,2946,520,400,24247,441,123,560,24811,1312,164,26291,3512,426,66,14,4025,69,24,92,4115,206,3,4328,4638,603,111,47,5404,67,10,79,5485,132,11,5627,156,26,37,3,224,0,0,0,228,8,0,233,46,4,0,38,90,5,0,5,92,5,5,107,8353,1069,219,104,9741,135,40,172,9916,356,22,10300,106,30,0,0,144,15,4,19,161,13,0,169,230,49,9,7,282,14,4,20,305,17,0,323,336,76,9,8,424,31,9,38,467,22,0,494,8689,1147,228,109,10169,163,48,215,10387,382,27,10789,2418,414,93,54
507,14701,501,33,15239,132,15,11,4,158,23,0,28,182,11,0,194,396,35,20,12,462,21,0,23,491,12,0,509,530,46,30,16,624,43,9,50,671,27,0,701,13193,1410,357,172,15134,190,46,241,15372,532,36,15940,3556,364,147,108,4184,117,20,140,4326,355,11,4691,12,3,0,19,36,0,0,0,37,0,53,90,16760,1782,509,300,19356,310,70,376,19737,892,102,20720,3051,319,67,17,3460,42,10,51,3515,159,4,3679,4485,430,107,43,5062,62,6,77,5133,124,9,5270,140,12,25,0,188,0,0,0,188,9,0,196,30,0,0,32,62,0,0,0,61,3,13,78,7699,764,202,97,8760,107,25,128,8892,300,28,9211,77,6,4,0,91,16,3,23,110,17,0,127,211,19,12,5,243,10,0,16,264,14,0,273,293,29,11,7,333,33,3,36,374,29,0,398,7994,792,212,96,9098,135,27,167,9258,328,28,9611,1703,169,79,52
509,3989,159,9,4156,15,3,0,0,19,0,0,0,21,0,0,21,40,4,0,0,47,3,3,7,52,6,0,53,57,5,5,0,68,6,3,8,73,6,0,78,3400,431,101,87,4013,41,8,52,4060,166,9,4233,826,119,35,32,1015,35,7,42,1058,133,0,1193,5,9,0,3,12,0,0,0,12,0,20,27,4233,552,141,120,5042,73,21,91,5135,297,26,5453,829,109,21,8,966,6,0,3,971,50,5,1020,1204,160,24,11,1399,18,8,19,1427,63,0,1483,57,11,12,0,71,0,0,0,74,8,0,82,8,0,5,17,29,0,0,0,29,5,0,33,2092,274,62,34,2463,22,8,28,2488,118,3,2616,9,6,0,0,8,0,0,0,12,0,0,12,12,0,0,0,19,6,0,3,22,0,0,27,22,8,3,0,31,9,0,5,30,4,0,42,2115,285,62,34,2493,21,10,34,2524,125,3,2658,355,60,16,14
510,3273,125,11,3405,29,0,0,0,29,10,0,10,47,6,0,52,27,5,7,0,42,8,9,14,60,9,0,64,59,3,7,0,78,16,9,29,102,15,0,117,2805,266,159,75,3308,51,20,67,3376,136,11,3525,544,77,57,35,711,47,13,56,765,302,0,1076,12,0,0,13,23,0,0,0,23,3,40,71,3360,346,215,119,4042,91,34,126,4171,442,58,4663,751,58,26,11,851,7,0,9,860,41,0,909,626,78,33,8,746,8,0,8,755,25,0,784,37,4,25,0,66,0,0,0,66,0,0,68,12,0,0,14,27,0,0,0,27,5,0,29,1426,140,89,32,1691,16,0,18,1705,77,5,1783,11,0,0,0,12,18,0,18,34,0,0,41,17,5,0,0,20,0,3,6,24,0,0,22,30,5,0,0,36,18,3,25,53,6,0,63,1459,142,89,36,1725,34,4,35,1763,81,5,1843,227,41,29,8
511,3515,128,0,3644,14,4,0,0,18,6,0,6,22,3,0,30,38,10,0,0,44,10,4,14,58,3,7,61,53,11,6,0,63,19,4,19,79,7,7,93,3055,306,120,42,3532,51,17,64,3595,131,9,3737,707,81,34,26,849,32,8,44,894,198,4,1089,15,0,0,7,24,0,0,0,24,0,21,47,3780,383,160,80,4403,82,30,109,4511,331,34,4879,804,76,12,9,903,13,3,17,915,38,0,954,869,105,34,8,1009,10,0,15,1027,45,0,1067,37,8,14,0,59,0,0,0,59,7,0,60,12,0,0,13,29,0,0,0,29,0,0,29,1720,185,52,30,1996,24,4,32,2026,89,3,2114,5,0,0,0,3,0,0,0,4,3,0,9,22,7,0,4,33,0,0,0,33,0,0,33,23,5,4,4,42,0,0,3,41,4,0,43,1749,195,56,37,2032,23,6,30,2062,95,3,2162,305,37,18,16
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,7573,271,10,7853,42,12,0,0,55,13,0,13,63,17,0,86,115,31,0,0,144,3,3,7,152,14,0,163,157,36,0,0,198,22,4,22,225,26,0,247,6171,1277,163,66,7675,79,32,113,7793,296,9,8097,988,244,42,27,1306,47,14,59,1361,290,4,1653,11,0,0,5,17,0,0,0,14,0,21,32,7176,1519,203,99,8995,127,48,172,9171,585,31,9787,1620,263,33,3,1924,27,0,30,1952,103,5,2056,2069,434,35,9,2551,19,3,25,2576,84,0,2664,78,20,26,0,117,0,0,0,116,11,0,126,9,6,0,27,38,0,0,0,37,4,0,41,3774,713,88,42,4625,48,8,60,4689,203,6,4890,33,6,0,0,41,4,0,7,45,9,0,56,47,15,0,3,65,9,4,13,75,3,0,79,84,23,0,5,108,6,3,16,121,10,0,134,3857,740,95,46,4735,54,16,77,4807,213,6,5020,521,110,16,22
602,4040,184,16,4240,22,6,0,0,24,7,0,7,35,10,0,42,36,10,0,0,46,3,4,11,55,14,0,70,51,17,0,0,69,13,4,20,91,16,0,107,3366,556,70,52,4053,63,15,84,4136,203,16,4347,806,176,31,28,1043,43,12,60,1102,222,3,1320,6,3,0,3,10,0,0,0,10,0,12,21,4185,735,104,87,5104,108,35,139,5243,421,30,5693,787,137,19,7,955,16,0,19,978,67,0,1041,1297,246,24,15,1585,25,5,25,1613,64,5,1681,36,24,7,0,74,0,3,5,79,0,0,81,6,5,0,12,23,0,0,0,23,0,3,26,2132,412,54,35,2637,40,11,50,2685,136,3,2831,5,5,0,0,6,8,0,8,12,9,0,25,15,3,0,0,24,8,0,8,32,0,0,32,23,11,0,0,29,9,0,15,48,9,0,59,2159,419,55,35,2669,56,13,65,2737,147,3,2886,412,89,13,13
603,1045,75,0,1123,0,0,0,0,10,0,3,3,10,0,0,10,9,0,0,0,17,0,0,0,20,4,0,22,16,4,0,0,21,0,6,6,32,4,0,37,813,198,25,18,1054,13,14,25,1075,83,0,1153,214,51,11,12,281,4,3,10,292,79,0,368,0,0,0,0,0,0,0,0,0,0,5,6,1030,247,27,30,1338,14,15,35,1369,156,0,1531,196,27,8,5,243,0,3,3,246,18,0,265,306,75,10,3,387,3,0,3,392,25,0,420,19,3,0,0,20,0,0,0,20,0,0,25,0,0,0,9,9,0,0,0,9,3,0,16,520,109,19,19,663,3,3,6,668,54,0,722,6,0,0,0,3,0,0,4,7,0,0,12,7,0,0,0,17,0,0,0,15,3,0,15,13,3,0,0,18,0,0,0,24,5,0,28,532,111,17,21,682,0,3,7,693,56,0,748,94,30,3,4
604,3029,138,5,3171,17,4,4,0,29,5,0,8,38,6,0,40,45,3,0,3,53,8,4,10,65,6,0,70,64,9,0,4,84,13,4,20,97,8,0,107,2532,388,82,53,3058,42,30,70,3129,144,5,3280,541,150,33,20,752,27,8,36,780,209,5,996,5,0,0,3,14,0,0,0,14,0,3,20,3085,537,120,71,3817,69,35,107,3924,356,16,4292,606,90,24,5,729,9,7,18,745,42,0,783,909,136,28,16,1082,19,4,22,1104,67,0,1175,43,5,8,0,53,0,0,0,53,3,0,53,10,0,0,15,27,0,0,0,27,0,0,30,1568,230,53,30,1891,28,9,36,1926,112,0,2037,8,3,0,0,16,4,0,5,21,4,0,24,16,5,0,0,28,0,0,0,28,7,0,28,28,8,4,0,41,4,0,5,47,5,0,54,1600,243,60,31,1933,27,12,41,1972,119,0,2091,260,72,18,5
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,4910,161,13,5087,32,3,0,0,41,13,0,13,55,0,0,57,64,17,0,0,85,5,11,16,96,9,0,105,101,23,0,0,128,22,11,27,155,6,0,162,4254,552,100,62,4967,81,18,104,5068,167,13,5250,760,91,37,23,914,24,3,26,936,164,0,1101,8,0,0,10,14,3,0,3,21,0,24,46,5022,650,134,87,5892,107,18,126,6020,332,38,6391,1518,144,50,5,1714,28,6,28,1739,64,0,1804,789,124,25,10,948,5,0,5,960,33,0,994,55,10,11,0,68,0,0,0,77,5,0,76,18,0,0,12,28,0,0,0,28,3,0,31,2371,283,83,23,2764,34,6,40,2800,110,0,2914,22,0,0,0,30,10,0,10,35,0,0,42,34,7,0,0,40,0,0,0,42,0,0,45,58,7,0,0,65,11,0,13,82,0,0,80,2423,289,87,27,2830,46,3,52,2878,110,0,2996,290,52,9,8
702,2092,199,18,2316,17,17,0,0,37,88,11,98,131,20,0,151,17,6,0,0,22,16,16,25,44,22,0,70,35,25,0,0,60,101,19,125,178,42,0,217,1652,329,52,47,2074,163,28,196,2271,241,22,2532,365,156,10,23,555,95,16,107,666,1116,16,1794,5,0,0,0,6,0,0,0,9,0,80,96,2025,481,60,75,2639,257,44,308,2945,1360,118,4424,603,61,16,3,687,16,6,17,703,71,0,774,284,98,9,11,393,9,6,19,412,67,0,483,18,8,21,0,50,0,0,0,51,4,0,56,10,0,0,12,26,0,0,0,32,9,0,40,921,168,41,28,1159,29,12,39,1197,148,8,1347,16,4,0,0,20,49,3,50,77,10,0,88,3,5,0,0,7,0,3,4,13,8,0,25,24,14,0,0,33,55,6,64,94,21,0,113,942,180,41,28,1188,83,16,99,1290,163,8,1467,185,98,8,21
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,19152,459,28,19638,167,22,5,0,195,20,0,20,211,0,0,217,192,25,5,0,230,9,3,17,246,16,0,257,357,50,14,4,416,33,3,37,458,14,0,469,16674,2184,381,135,19376,180,51,235,19603,475,27,20113,2122,334,64,48,2571,59,8,62,2638,295,13,2947,19,9,0,25,57,0,0,0,55,3,37,98,18816,2526,449,214,22004,234,65,300,22301,773,84,23152,5721,602,98,18,6438,60,15,78,6517,220,3,6739,3389,469,68,13,3943,32,13,36,3987,100,3,4087,236,35,43,8,329,0,0,0,329,13,0,348,29,6,0,20,59,0,0,0,63,3,3,71,9385,1117,211,58,10773,94,28,117,10893,336,11,11245,87,9,7,0,95,4,0,5,101,0,0,107,94,6,0,0,103,11,0,11,109,0,0,115,179,17,7,0,202,12,6,15,218,3,0,225,9559,1131,220,64,10971,102,33,135,11109,341,14,11463,942,172,30,19
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,170,14,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,30,3,7,166,0,0,0,170,14,0,177,12,10,0,0,28,0,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,143,39,4,3,190,0,0,0,188,16,0,210,33,7,4,0,46,0,0,0,46,0,0,46,28,0,0,0,39,0,0,0,39,9,0,43,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0,3,82,0,0,0,82,9,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,3,69,11,0,3,85,0,3,3,86,9,0,93,11,5,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
