SA4_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
504,97,194,168,142,200,59,35,897,22,52,41,44,45,17,5,221,5,8,12,6,3,0,0,41,6,6,5,0,0,3,0,27,127,268,222,195,246,80,46,1187,7,9,8,5,6,5,0,47,4,10,7,6,4,0,0,26,12,24,9,13,13,5,0,74,141,287,230,207,257,86,44,1262,40,86,60,52,43,13,6,297,3,3,5,0,0,0,0,14,181,378,299,260,302,100,57,1580,263,641,547,427,628,229,127,2864,468,903,573,436,485,135,84,3083,76,47,23,23,29,18,6,226,20,26,35,20,23,9,0,142,823,1620,1175,912,1169,386,223,6315,31,79,54,25,37,20,9,253,56,129,69,45,47,13,7,366,88,215,120,71,84,32,17,624,913,1836,1300,982,1246,416,238,6936,1052,983,520,335,325,103,39,3368,18,33,15,5,6,6,4,91,1983,2857,1838,1328,1584,526,278,10393,357,838,717,570,828,290,164,3765
505,139,399,367,327,459,191,125,2004,39,125,90,64,83,32,24,463,0,13,12,7,10,0,4,49,6,10,10,6,12,0,0,56,189,544,484,403,567,236,158,2571,8,31,26,20,26,13,6,129,3,9,8,6,11,0,0,47,11,41,33,20,35,15,6,172,200,583,518,426,604,245,165,2748,56,124,106,81,107,32,19,526,6,19,4,4,9,0,0,47,266,731,632,506,726,278,184,3321,426,1195,1058,866,1247,544,386,5730,902,1879,1283,855,1069,383,207,6581,115,76,56,45,64,25,19,403,40,62,28,25,25,11,8,194,1486,3212,2433,1791,2407,968,622,12918,43,123,89,62,89,27,22,443,142,250,145,91,90,22,18,760,186,373,234,148,177,48,43,1207,1672,3582,2664,1948,2585,1017,661,14126,1675,1654,860,614,629,204,126,5768,36,44,27,14,16,4,9,144,3384,5281,3555,2575,3226,1227,791,20033,564,1597,1432,1189,1707,735,512,7736
506,166,315,284,254,362,133,90,1609,45,98,80,48,70,31,18,392,5,5,17,10,19,5,4,59,6,7,7,6,10,5,3,46,215,435,383,315,467,169,113,2098,13,30,23,13,24,3,3,113,9,16,15,4,4,0,0,48,16,40,33,22,35,3,9,163,238,477,421,338,497,171,119,2258,73,128,104,86,88,34,29,537,9,11,8,16,5,0,0,57,317,617,532,440,586,207,150,2855,432,1001,868,683,967,404,281,4645,712,1454,1003,729,826,293,176,5195,103,98,56,38,38,15,9,356,29,43,26,24,41,10,10,186,1278,2593,1954,1480,1878,718,482,10387,63,128,103,66,81,27,13,481,140,280,135,101,101,15,12,790,207,406,233,168,184,38,26,1270,1488,3004,2189,1648,2064,760,506,11654,1834,1704,973,616,585,191,124,6034,51,53,31,15,6,5,6,173,3375,4759,3196,2279,2653,959,639,17862,598,1319,1155,942,1333,539,367,6251
507,154,366,322,254,342,101,70,1606,36,79,83,49,58,15,13,329,13,21,14,10,19,6,9,82,4,10,3,6,0,3,0,30,203,478,422,324,419,123,89,2052,25,19,16,16,21,4,3,99,11,13,0,5,4,5,4,39,32,30,19,23,20,5,5,134,234,505,447,345,439,127,88,2190,50,126,77,75,78,22,12,443,8,9,5,5,0,0,0,33,294,640,528,428,522,155,104,2670,355,886,856,675,941,386,230,4329,737,1495,1056,777,880,277,136,5347,88,84,47,44,51,14,12,336,39,50,26,20,23,10,9,177,1215,2523,1987,1511,1892,687,381,10191,61,116,70,50,63,17,4,386,115,206,132,77,65,12,7,628,175,327,202,126,129,32,13,1014,1389,2844,2192,1642,2022,720,395,11204,1585,1516,827,571,542,107,85,5235,35,30,32,26,14,3,0,134,3011,4387,3044,2240,2577,827,481,16572,507,1257,1182,933,1277,490,296,5943
509,26,84,62,60,74,7,3,312,12,33,31,25,33,4,0,133,8,5,9,3,0,0,0,24,6,0,0,0,0,0,0,3,44,126,98,82,110,10,5,471,0,8,6,8,9,0,0,31,4,10,3,0,4,0,0,20,4,16,10,8,13,0,0,45,44,140,103,93,121,10,5,515,39,49,44,30,33,3,0,196,0,4,5,11,9,0,0,20,91,192,153,133,152,10,5,737,63,177,195,160,213,21,7,836,182,392,303,181,229,20,5,1308,29,17,20,9,14,0,0,92,8,13,9,12,9,0,0,46,274,603,526,366,464,36,14,2283,15,33,16,14,15,0,0,97,30,59,34,22,14,0,0,160,45,94,49,36,28,3,4,260,321,694,576,401,491,43,15,2542,496,536,257,181,149,14,3,1637,15,21,18,10,4,0,0,73,831,1258,848,592,648,50,20,4244,85,264,257,218,286,25,9,1145
510,41,83,69,57,50,5,0,309,3,17,18,17,3,0,0,64,3,4,6,5,4,0,0,23,6,8,0,3,3,0,0,13,55,117,97,79,58,5,4,403,0,6,8,8,0,0,0,13,3,7,3,3,0,0,0,9,5,5,6,7,0,0,0,28,60,123,103,88,56,5,4,436,37,64,42,25,22,4,0,189,0,4,7,3,0,0,0,16,101,194,145,115,86,6,4,643,114,264,201,130,148,12,3,868,93,194,89,63,55,4,0,495,13,16,8,11,13,0,0,56,13,17,9,4,0,0,0,47,233,487,308,208,213,17,3,1465,15,21,11,8,8,0,0,66,8,28,12,9,3,0,0,69,27,49,25,22,15,0,0,142,259,540,325,231,228,17,3,1603,503,477,280,176,112,11,0,1555,23,42,27,3,5,0,0,95,785,1053,634,407,343,32,3,3253,154,344,268,183,195,15,3,1172
511,36,89,88,70,85,3,4,375,10,17,19,11,16,0,0,84,0,0,8,0,5,4,0,13,4,3,3,0,4,0,0,20,47,114,117,87,113,3,4,486,0,12,11,10,6,0,0,41,6,9,4,0,7,0,0,22,5,23,15,9,9,0,0,64,56,133,136,98,126,3,4,552,27,48,44,27,23,0,0,182,5,12,10,6,4,0,0,32,90,195,194,132,150,11,0,762,98,272,252,180,231,27,5,1053,184,347,235,135,152,8,0,1062,18,22,21,19,10,3,0,99,8,13,8,5,9,0,0,43,306,663,509,340,392,31,6,2254,9,22,22,9,8,0,0,78,25,45,24,17,16,0,0,131,34,62,53,30,24,0,0,206,340,728,563,368,423,29,8,2468,604,527,255,175,124,12,0,1694,27,37,13,12,4,0,0,94,966,1290,839,556,548,48,13,4256,130,358,339,247,313,26,6,1427
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,91,215,178,162,225,56,24,963,33,77,57,28,52,19,0,260,0,7,3,6,8,3,0,30,7,13,0,4,0,0,0,29,135,308,242,204,289,78,27,1282,7,11,10,7,5,4,3,47,5,14,9,3,5,0,0,35,14,26,18,12,7,6,4,84,143,330,266,214,297,86,31,1362,38,75,64,46,43,17,19,307,4,8,0,3,4,0,0,21,190,410,330,263,346,106,49,1694,154,440,450,327,529,204,106,2204,457,890,663,451,501,150,51,3158,91,61,46,33,37,12,6,296,13,29,28,17,5,0,0,90,714,1416,1191,822,1073,371,164,5752,29,62,49,42,47,9,9,246,73,131,62,51,46,12,0,378,104,193,116,89,95,21,5,620,814,1609,1304,910,1169,387,174,6374,1052,1065,560,406,363,102,60,3608,13,26,12,4,0,3,0,63,1878,2692,1877,1326,1534,499,234,10040,245,654,631,492,756,256,135,3172
602,51,107,82,70,105,19,9,431,9,38,27,35,27,9,5,140,0,0,7,3,0,0,0,15,0,0,0,3,3,3,0,13,64,141,116,105,133,30,15,603,8,13,10,3,8,0,0,38,0,16,6,7,3,0,0,30,9,28,16,7,6,0,0,66,75,165,133,115,141,27,16,672,39,69,61,47,52,9,0,277,4,3,5,6,0,0,0,14,117,239,191,166,195,43,20,965,73,231,227,205,265,77,27,1108,246,551,382,282,320,91,20,1888,38,31,22,16,18,0,0,129,12,18,17,13,3,0,0,67,373,836,648,513,613,168,50,3197,20,41,25,19,23,3,3,136,46,101,52,33,34,5,0,275,62,143,76,53,49,14,3,407,434,979,728,565,667,176,56,3605,735,747,414,270,237,57,23,2480,9,8,9,7,9,0,0,49,1178,1733,1151,842,915,239,77,6132,123,340,314,272,373,92,39,1542
603,12,28,27,17,28,6,4,121,3,15,6,8,14,0,0,53,0,0,0,3,4,0,0,6,0,0,3,5,5,0,0,11,19,48,43,28,47,7,4,194,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,11,20,51,48,32,47,7,4,208,6,26,12,8,10,3,3,66,0,0,4,0,0,0,0,0,24,74,61,43,56,11,3,276,16,41,30,31,46,7,7,176,57,122,81,73,75,6,5,414,5,9,3,0,4,0,0,29,3,3,0,6,0,0,0,16,77,164,124,113,120,20,8,629,3,9,8,8,4,3,0,42,11,17,10,3,0,0,0,47,15,30,24,11,8,3,0,87,94,191,145,121,128,20,8,715,145,128,84,59,62,14,5,502,7,10,3,0,0,0,0,17,242,331,235,188,189,34,10,1235,25,65,59,50,70,11,11,297
604,34,65,74,62,74,19,12,334,13,25,23,15,34,3,0,108,4,6,4,0,6,0,0,20,6,6,12,0,8,0,0,24,51,95,108,76,117,26,11,484,0,10,7,7,4,3,0,37,0,9,10,0,3,0,0,30,0,15,21,11,6,7,0,59,56,111,126,89,124,23,11,548,44,57,57,33,38,7,3,234,0,4,3,8,0,0,0,11,92,174,182,125,165,30,11,791,58,168,171,139,194,46,10,780,247,410,334,236,245,35,13,1516,30,28,18,12,21,4,3,122,12,13,9,8,7,4,0,59,349,620,533,402,472,88,23,2477,9,36,22,25,21,3,0,108,27,70,40,22,34,10,0,200,34,102,57,47,53,7,0,302,382,724,593,445,521,96,22,2785,600,597,308,221,199,35,11,1982,15,14,14,3,5,0,0,50,997,1338,915,676,724,130,30,4811,89,235,243,198,268,65,23,1113
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,76,169,94,102,137,23,6,610,8,34,21,17,19,11,3,108,3,3,6,7,6,0,0,35,0,3,3,0,0,0,0,4,91,213,125,125,162,34,10,755,7,9,7,3,3,0,0,37,0,4,0,0,0,0,0,9,7,19,14,6,4,0,0,44,92,233,135,133,166,34,13,804,16,55,48,46,40,3,3,205,0,13,5,6,7,0,0,30,108,292,178,181,212,39,17,1038,219,523,421,272,349,63,37,1887,189,325,187,150,111,20,11,1001,37,45,18,11,9,4,0,119,10,15,7,11,8,0,0,52,458,908,632,439,484,87,47,3055,20,47,19,21,21,7,0,136,24,52,31,15,8,0,0,135,48,100,54,35,29,7,0,264,502,1013,684,478,506,96,46,3325,494,455,242,154,112,17,11,1487,38,34,13,12,3,0,0,104,1038,1496,940,641,624,115,58,4909,292,692,514,370,483,94,47,2495
702,18,53,47,41,34,3,0,197,8,9,15,9,8,0,0,43,4,10,0,0,0,0,0,22,11,3,9,3,4,8,0,27,43,79,69,54,44,11,0,297,18,15,9,6,5,0,0,40,0,9,0,6,0,0,0,20,19,25,10,11,5,0,0,62,54,103,76,62,43,11,0,356,65,103,93,51,27,7,0,348,6,3,0,0,5,0,0,14,130,210,169,108,78,20,5,722,128,252,207,140,133,18,5,879,111,213,139,77,68,3,0,618,30,27,15,10,4,0,0,88,9,17,13,10,8,0,0,52,279,505,372,235,214,22,5,1631,42,63,35,42,14,0,0,198,33,47,28,20,11,0,0,135,69,108,62,61,26,0,0,338,352,613,436,297,238,26,3,1965,771,877,525,327,148,16,5,2674,37,42,27,26,7,0,0,131,1158,1530,996,645,401,36,9,4771,150,308,254,181,170,15,3,1079
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,134,453,352,262,379,151,66,1785,31,49,56,51,76,22,19,303,7,18,17,7,12,5,0,62,20,4,3,0,0,0,0,35,187,524,424,317,465,180,87,2188,5,19,11,12,14,0,0,65,0,16,9,0,4,3,0,25,8,32,22,12,13,3,0,94,194,558,448,329,486,185,89,2280,54,86,65,56,80,35,18,384,4,7,0,0,3,0,0,18,256,649,518,378,568,219,106,2686,512,1313,991,788,1129,454,215,5400,564,935,608,367,510,158,82,3217,119,84,40,26,45,24,12,361,28,21,14,4,14,8,3,87,1219,2361,1649,1189,1703,637,308,9064,29,46,36,31,30,13,12,196,56,88,53,35,40,16,6,289,89,134,83,65,72,27,20,482,1312,2490,1738,1253,1769,665,321,9550,866,916,509,306,390,123,99,3209,21,23,15,11,10,0,0,81,2192,3430,2263,1569,2176,791,422,12841,642,1764,1340,1052,1510,603,279,7189
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,8,6,0,5,0,0,14,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,3,6,0,0,26,6,8,9,5,9,0,0,31,11,14,9,3,8,0,0,40,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,11,17,17,13,13,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,21,18,20,13,0,0,82,0,4,3,4,3,0,0,19,4,0,0,0,0,0,0,3,16,25,25,23,18,0,0,103,5,14,10,8,6,0,0,48
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
