SA4_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
505,116,21,25,9,165,0,0,0,165,11,0,179,32,3,0,45,85,3,0,3,91,10,0,98,8934,1090,206,103,10331,141,26,167,10497,381,18,10902,66,15,0,0,92,13,0,13,103,9,0,109,148,23,3,0,180,11,4,13,187,19,0,209,219,38,4,5,267,18,4,21,289,30,0,316,9154,1126,207,113,10598,163,29,187,10783,409,20,11212,1443,245,44,34,1779,42,21,61,1839,361,3,2202,8,0,0,9,23,0,0,0,23,3,18,47,10614,1378,252,152,12398,203,51,252,12646,774,40,13464,1938,222,42,10,2215,23,6,31,2246,82,5,2330,1940,296,48,16,2299,29,8,41,2340,82,3,2425,54,8,15,0,76,0,0,3,80,10,0,88,13,0,0,29,46,0,0,0,46,6,5,53,3950,524,103,56,4635,60,9,73,4703,176,9,4889,29,8,0,0,38,8,0,8,49,3,0,51,70,15,0,0,86,12,0,11
506,117,25,28,3,168,0,0,0,168,18,0,185,35,4,0,31,71,0,0,0,77,4,4,87,6703,885,158,83,7828,111,29,138,7965,396,14,8384,79,22,3,0,102,12,0,13,122,24,0,136,127,40,4,3,171,13,4,16,187,16,0,199,205,56,4,0,274,23,3,26,302,34,0,339,6910,943,167,89,8100,135,36,170,8275,434,14,8718,1582,259,42,40,1927,51,17,64,1997,340,7,2345,3,3,0,8,12,0,0,0,12,4,17,33,8491,1210,208,135,10046,188,47,234,10281,779,38,11095,1553,202,27,10,1794,25,12,34,1829,97,5,1929,1370,227,34,4,1635,26,14,43,1680,72,3,1753,54,10,15,0,83,0,0,0,84,0,0,80,8,3,3,25,36,4,0,4,36,0,0,36,2985,441,85,41,3550,53,28,79,3629,169,3,3805,48,5,0,3,56,9,4,11,71,13,0,81,53,4,0,0,66,10,3,6
507,101,20,24,0,149,0,0,0,144,10,5,152,31,4,0,18,50,5,0,5,53,0,0,55,6311,674,195,55,7229,83,29,115,7339,287,16,7645,53,10,0,0,63,15,0,12,76,7,0,89,123,16,3,0,142,16,0,15,156,8,0,166,174,29,3,0,203,28,5,26,231,16,0,251,6478,702,195,57,7437,107,33,141,7575,309,16,7897,1152,146,39,28,1365,26,6,31,1397,191,4,1589,15,0,0,5,14,0,0,0,14,0,13,28,7647,844,233,91,8817,135,40,171,8988,501,27,9515,1317,132,25,8,1475,16,7,27,1502,70,0,1572,1288,155,36,6,1486,22,4,27,1516,71,0,1586,44,6,18,0,66,4,6,8,66,8,3,75,3,3,0,9,18,4,0,4,24,3,3,25,2647,295,73,24,3041,44,14,62,3103,152,4,3261,26,3,0,0,27,5,0,5,36,4,0,34,46,12,0,0,53,9,0,7
509,24,5,14,0,38,0,0,0,38,0,0,40,6,0,0,20,24,0,0,0,28,0,0,27,1284,196,55,26,1561,24,8,30,1591,92,0,1683,4,0,0,0,9,0,0,0,10,0,0,12,11,0,0,0,18,0,4,4,24,3,0,28,22,5,0,0,25,5,4,9,34,3,0,34,1307,197,54,29,1588,23,8,30,1619,93,0,1713,181,46,4,13,239,13,0,13,254,65,0,315,3,0,0,0,8,0,0,0,12,0,3,12,1485,245,57,46,1836,37,9,46,1881,157,4,2044,72,13,0,0,83,0,0,0,82,7,0,91,73,4,0,0,84,0,0,0,84,3,0,85,5,0,3,0,8,0,0,0,8,0,0,8,4,0,0,3,3,0,0,0,5,0,0,5,153,17,7,4,180,0,0,4,187,5,0,188,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
510,18,4,6,4,35,0,0,0,35,0,0,35,4,0,0,9,12,0,0,0,12,0,0,12,752,68,32,18,865,10,0,6,871,37,0,908,6,0,0,0,6,4,0,4,15,0,0,11,10,0,0,0,5,0,0,0,5,0,0,6,15,0,0,0,17,4,0,4,20,3,0,27,766,68,32,18,879,10,0,15,891,39,0,933,83,14,10,4,118,16,0,16,127,50,0,184,4,0,0,0,0,0,0,0,0,0,4,10,852,83,42,20,996,26,0,26,1027,91,9,1121,23,0,0,0,30,0,0,0,30,5,0,34,7,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,39,0,0,0,44,0,0,0,44,6,0,51,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
511,19,0,12,5,30,0,0,0,30,0,0,30,4,0,0,9,17,6,0,6,20,0,0,24,1185,139,58,28,1408,7,5,10,1417,60,0,1476,9,0,0,5,8,3,0,3,5,3,0,11,7,5,0,0,10,0,0,0,10,0,0,10,10,5,0,3,20,3,0,3,19,3,0,25,1193,139,58,34,1426,12,5,11,1441,60,0,1504,125,10,11,3,152,9,0,12,166,54,0,218,0,0,0,0,0,0,0,0,0,0,6,13,1322,155,69,42,1583,21,6,24,1604,116,8,1732,56,6,0,0,69,0,0,0,69,3,0,70,36,4,6,0,48,0,0,0,48,4,0,55,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,100,12,5,5,118,0,0,0,122,9,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,79,20,15,0,114,0,0,0,114,5,0,121,14,0,0,10,19,0,0,0,19,0,0,19,2989,532,77,24,3620,23,11,39,3662,191,0,3856,18,6,0,0,32,3,0,3,30,8,0,41,27,0,0,0,29,4,0,6,36,0,0,35,46,9,0,0,51,10,0,13,67,11,0,76,3032,541,75,26,3681,36,16,48,3727,202,0,3930,344,79,9,7,449,13,3,22,466,160,0,630,0,0,0,0,4,0,0,0,4,0,5,4,3381,626,87,35,4128,48,15,67,4202,361,8,4564,482,67,3,3,558,7,5,6,572,36,0,607,483,124,18,3,623,3,3,10,631,41,0,673,22,9,10,0,43,0,0,0,43,4,0,46,0,0,0,6,8,0,0,0,8,7,0,13,990,200,35,10,1231,9,4,16,1254,94,0,1346,10,3,0,0,12,0,0,0,12,0,0,12,9,0,0,0,9,0,3,3
602,38,12,8,3,56,0,0,0,56,0,0,58,13,0,0,14,27,0,0,0,27,0,0,27,1754,282,41,33,2108,20,9,29,2138,120,0,2258,7,4,0,0,9,10,0,10,14,0,0,22,17,12,0,0,30,4,3,9,33,3,0,37,25,13,0,0,40,11,3,14,51,4,0,57,1775,296,41,33,2152,30,13,38,2189,130,0,2315,262,54,6,11,333,10,3,15,352,127,0,483,0,0,0,0,0,0,0,0,0,0,6,7,2045,352,48,45,2488,37,19,57,2541,258,6,2797,270,26,5,0,303,0,0,6,308,23,0,336,227,50,3,0,277,3,5,4,285,24,0,305,6,0,6,0,14,0,0,0,14,0,0,14,0,0,0,7,7,0,0,0,7,0,0,7,505,76,17,0,601,4,4,11,609,44,0,657,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,3,3
603,17,4,0,0,25,0,0,0,25,0,0,26,5,0,0,8,10,0,0,0,10,0,0,14,355,98,22,13,485,6,0,5,488,46,0,538,3,0,0,0,3,0,0,6,9,0,0,7,6,0,0,3,7,0,0,0,9,0,0,12,8,0,0,3,13,0,3,3,16,4,0,19,363,101,22,19,499,9,0,9,506,44,0,555,63,20,4,4,98,4,0,4,105,45,0,148,0,0,0,0,0,0,0,0,0,0,3,5,427,119,24,23,594,10,0,13,605,89,3,705,33,6,0,0,39,0,0,0,39,5,0,43,37,13,0,0,63,0,0,0,62,8,0,73,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,3,5,0,0,0,5,0,0,5,75,21,4,8,108,0,0,0,111,16,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,25,3,8,0,33,0,0,0,33,4,0,38,0,0,0,17,19,0,0,0,21,0,0,24,1213,198,73,31,1517,16,11,31,1540,94,0,1643,15,4,3,0,26,0,0,0,25,0,0,26,15,0,0,0,16,3,0,3,21,3,0,26,32,7,3,0,38,3,3,9,45,8,0,51,1243,202,72,37,1552,26,11,36,1592,100,0,1689,177,49,13,3,247,10,4,15,260,114,0,371,0,0,0,0,0,0,0,0,0,0,3,4,1418,253,83,38,1800,32,16,51,1847,220,0,2066,128,19,7,0,150,0,0,0,151,6,0,157,149,27,7,4,190,6,0,6,194,12,0,207,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,4,4,0,0,0,4,0,0,4,285,45,15,8,348,8,0,8,353,19,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,29,10,16,0,50,0,0,0,50,0,0,50,6,0,0,10,16,0,0,0,14,0,6,17,1730,195,81,19,2028,22,7,33,2056,98,4,2163,9,4,0,0,8,3,0,3,13,0,0,13,14,3,0,0,16,0,0,0,22,4,0,20,22,11,0,0,30,3,0,3,35,4,0,36,1756,205,81,19,2058,29,5,36,2090,102,4,2197,160,32,7,4,208,7,4,10,219,63,0,277,0,0,0,0,3,0,0,0,3,0,0,9,1918,237,90,26,2269,33,9,42,2314,166,9,2488,276,25,6,0,305,8,0,8,317,21,0,338,98,17,8,0,119,0,0,0,120,4,0,122,11,0,0,0,14,0,0,0,14,0,0,19,0,0,0,3,4,0,0,0,4,0,0,10,391,41,15,9,448,12,0,12,457,28,4,489,3,0,0,0,3,5,0,5,6,0,0,6,5,4,0,0,9,0,0,0
702,13,0,3,0,13,0,0,0,21,5,0,22,3,0,0,9,11,3,0,3,8,0,0,15,523,71,11,13,611,14,6,18,634,76,0,708,7,5,0,0,17,32,0,32,43,0,0,47,6,0,0,0,6,0,3,8,16,6,0,18,14,5,0,0,21,30,3,38,56,10,0,63,536,78,11,11,631,43,14,51,690,86,0,772,66,35,6,8,117,26,5,26,138,230,5,377,0,0,0,0,0,0,0,0,0,0,5,7,605,113,11,19,751,63,13,80,830,318,13,1157,46,4,0,0,55,0,0,0,56,7,0,61,7,5,0,0,18,0,0,0,20,0,0,23,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,12,0,0,75,0,0,3,79,4,0,85,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,154,25,34,0,215,0,0,0,215,12,0,228,12,6,0,20,38,0,0,0,38,3,0,37,7044,763,183,43,8036,69,23,89,8124,396,8,8530,43,3,3,0,54,5,3,3,54,9,0,63,51,3,0,0,58,5,0,3,67,3,0,69,98,11,4,0,108,9,3,9,118,9,0,132,7140,772,189,43,8146,76,26,97,8247,410,8,8662,685,117,19,10,837,15,0,16,857,166,0,1024,7,3,0,4,18,0,0,0,18,0,3,24,7839,895,209,56,8999,92,29,117,9117,578,10,9708,1874,208,40,5,2126,26,6,30,2160,153,0,2310,896,136,12,3,1052,6,4,6,1058,50,3,1110,76,12,12,0,104,0,0,0,104,14,0,121,6,0,0,6,11,0,0,0,11,0,0,15,2856,350,67,15,3294,33,6,40,3333,215,3,3554,19,4,0,0,22,0,3,3,27,0,0,30,20,0,0,0,20,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,4,0,43,0,0,0,43,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,36,4,4,0,45,0,0,0,47,4,0,48,0,0,0,0,7,0,0,0,11,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,50,0,0,5,56,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
