SA4_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
502,0,5,0,0,0,0,0,0,0,12,6,44,0,0,0,0,0,4,0,61,131,208,25,28,13,11,15,6,8,446,7,10,0,0,0,0,0,0,0,20,33,85,14,13,6,5,9,0,0,159,18,14,8,6,6,0,0,0,0,51,313,836,145,112,81,68,97,81,15,1764,5,0,0,0,0,0,0,0,0,9,174,136,178,78,44,26,67,44,16,763,236,197,288,127,59,70,114,84,19,1184,725,313,4304,325,204,228,1260,757,170,8281,25,8,92,45,20,36,79,114,4,422,27,22,66,23,3,20,81,50,3,296,20,26,32,12,8,0,19,13,3,138,32,27,83,24,7,16,81,53,55,387,1752,1933,5239,793,460,492,1819,1198,299,13985,3,23,0,0,3,0,0,0,0,33,9,45,0,3,6,4,0,0,0,69,90,267,7,36,33,13,8,9,0,477,3,39,0,4,0,3,0,0,0,52
503,18,75,4,0,7,0,4,0,4,106,243,1766,30,10,26,9,3,9,17,2110,1816,3965,207,173,352,127,112,209,75,7038,61,149,4,7,12,5,4,3,3,238,309,872,42,42,79,17,11,20,9,1396,89,138,12,17,20,7,8,7,4,298,4072,10469,803,802,1071,665,373,566,239,19057,0,5,4,3,5,0,0,0,0,22,525,559,306,134,127,114,55,78,20,1931,548,466,500,250,181,185,129,192,26,2470,841,389,2198,464,266,245,351,425,92,5272,35,18,45,66,33,47,36,63,5,345,98,64,62,48,34,43,26,44,0,420,71,196,32,30,22,17,15,31,13,432,101,141,68,30,36,36,32,52,98,602,8817,19264,4314,2088,2250,1512,1161,1711,604,41734,19,132,4,6,11,5,0,0,0,184,153,1382,15,13,58,8,0,5,15,1643,1033,3770,112,337,552,153,15,127,60,6164,47,170,3,13,23,3,0,5,4,275
504,11,25,5,3,5,0,3,3,5,61,63,367,11,11,8,0,4,6,3,470,684,1513,157,148,213,107,134,81,37,3080,22,53,3,13,13,8,5,0,0,119,163,537,39,44,48,15,31,18,7,913,96,136,16,47,31,4,3,4,0,334,1976,5436,993,723,878,403,590,485,127,11610,0,7,12,5,0,0,6,8,0,42,475,584,630,282,217,104,254,151,33,2737,840,712,1101,560,342,266,474,323,56,4671,2014,997,10570,1135,940,715,2549,1679,353,20953,97,41,201,137,66,128,204,259,13,1146,120,91,191,124,64,62,180,127,18,976,58,104,119,35,44,24,80,43,16,520,133,99,186,91,53,58,174,129,177,1104,6751,10713,14222,3356,2933,1904,4685,3316,852,48733,19,76,4,5,14,0,0,0,0,121,60,397,9,11,23,0,0,0,3,499,523,1876,106,312,364,144,29,70,46,3467,25,130,7,12,23,5,0,3,3,210
505,54,97,8,11,9,4,0,0,0,182,184,1132,23,22,34,13,3,6,16,1436,2122,4229,377,333,479,243,300,258,83,8415,82,169,14,8,22,12,12,10,0,324,487,1325,88,107,123,34,41,47,20,2280,231,295,27,87,62,15,14,6,5,744,5950,14285,2213,1705,2053,1203,1130,1090,309,29929,13,12,31,16,4,3,6,3,0,95,1473,1586,1292,545,464,297,403,377,87,6511,1968,1780,2246,1098,663,564,705,611,125,9762,4173,1848,20985,2160,1685,1384,3876,3607,724,40449,120,90,355,262,133,209,259,447,25,1904,316,199,417,230,148,159,267,285,28,2052,249,276,225,92,81,59,113,127,31,1257,252,271,432,181,125,117,255,286,342,2258,17680,27595,28725,6855,6089,4317,7393,7161,1797,107605,38,250,9,13,24,5,0,0,5,345,126,1036,20,26,60,8,0,0,10,1307,1143,4650,193,606,833,311,36,210,63,8048,79,315,10,34,42,11,4,9,8,501
506,32,81,8,8,3,0,9,0,0,141,207,1501,39,17,35,9,31,22,17,1881,1732,4529,505,413,698,313,524,368,122,9210,58,167,19,20,24,11,16,8,4,326,350,993,97,87,113,38,52,50,17,1807,154,224,42,48,44,9,19,11,5,551,4339,12581,2640,1589,2064,997,1661,1288,357,27519,16,8,22,14,6,5,10,23,0,102,974,1080,1256,448,370,235,577,324,71,5339,1385,1250,2296,912,700,428,1134,707,131,8951,3156,1530,16944,1795,1433,1145,4240,3049,619,33911,100,69,394,228,118,244,377,490,23,2049,226,133,346,180,139,120,306,211,29,1685,161,240,239,72,64,52,167,131,21,1142,196,241,410,153,103,107,353,280,391,2237,13081,24639,25261,5990,5925,3714,9471,6954,1816,96850,30,163,4,12,21,4,0,4,0,242,114,1111,27,34,57,15,4,11,17,1382,990,4277,308,956,1105,363,65,335,93,8484,47,229,9,38,46,9,3,13,4,393
507,30,79,0,7,7,3,0,0,6,125,205,1251,25,13,16,8,10,10,12,1552,1604,3053,293,181,373,131,135,110,76,5949,52,114,10,9,16,0,6,3,11,222,384,967,74,92,91,30,30,38,11,1698,129,210,33,42,46,7,7,7,13,498,3971,10368,1621,1099,1319,691,747,672,217,20708,9,13,16,7,6,3,8,10,3,74,980,1046,962,359,300,195,292,219,70,4421,1361,1197,1651,707,477,372,515,370,81,6739,3273,1488,16561,1788,1258,943,3423,2745,592,32072,129,89,334,205,78,191,283,443,15,1770,242,187,341,162,87,119,255,201,18,1610,151,209,200,70,50,25,92,88,20,899,188,221,343,116,74,85,235,202,239,1706,12705,20497,22475,4855,4199,2794,6029,5106,1381,80041,24,187,5,8,17,13,0,0,3,253,124,1098,12,22,49,9,5,9,7,1326,896,3695,139,391,604,147,21,64,44,6009,45,237,3,27,25,8,0,7,4,361
509,0,5,0,0,0,0,0,0,0,7,27,81,5,4,7,0,0,3,0,125,138,227,20,26,10,12,13,11,0,460,5,11,3,0,0,0,0,0,0,26,49,147,15,12,4,6,5,10,0,238,28,26,6,12,3,0,0,3,0,80,859,1150,168,144,76,53,108,196,24,2776,7,4,3,4,0,0,0,0,0,14,346,165,127,91,49,39,75,71,9,971,374,184,234,154,52,51,102,124,16,1288,1796,342,4517,449,231,332,1385,1187,162,10402,93,27,93,41,26,64,111,148,6,610,144,24,61,33,10,34,79,109,6,508,56,18,19,5,7,10,19,26,4,168,163,33,110,51,9,28,101,154,75,721,4083,2445,5379,1013,490,623,1994,2045,315,18396,11,39,0,0,0,0,0,0,0,55,25,89,0,6,7,0,0,0,0,139,114,434,6,40,57,14,4,14,7,688,8,27,0,0,5,0,0,0,0,43
510,3,5,0,0,3,0,0,0,0,12,11,47,4,0,0,0,0,0,0,66,142,271,55,27,29,9,19,24,7,563,0,10,0,0,0,0,0,0,0,22,37,123,8,15,17,6,5,10,0,210,24,28,11,11,5,0,0,0,0,80,425,982,305,129,111,51,111,112,22,2246,5,0,3,0,0,0,0,7,0,17,120,158,180,86,36,22,67,50,7,724,211,170,310,149,62,26,120,67,15,1127,773,389,5254,344,271,116,1352,704,238,9443,22,27,89,41,25,36,79,82,11,406,40,44,49,28,14,14,62,47,7,308,12,13,34,9,5,0,16,28,4,114,50,30,100,34,5,17,113,79,75,503,1876,2293,6402,876,569,287,1944,1194,392,15844,6,9,0,0,0,0,0,0,0,20,13,54,0,0,3,0,0,0,0,81,147,432,27,55,49,22,3,10,5,751,3,26,0,0,3,0,0,0,0,36
511,0,10,0,0,0,0,0,0,0,10,18,94,0,3,0,0,3,0,0,119,136,332,31,20,18,4,20,21,3,587,5,11,0,0,0,0,0,0,0,19,47,105,12,9,9,0,8,5,3,199,21,25,5,13,0,0,0,3,0,68,549,1172,219,144,84,52,133,114,25,2487,0,0,0,4,0,0,0,0,0,12,209,172,127,59,41,23,84,42,11,761,290,188,279,153,64,45,135,85,20,1268,1182,398,5566,386,234,253,1642,951,198,10808,58,30,109,51,24,59,137,149,10,641,68,24,58,29,13,20,94,59,3,373,29,30,43,6,3,11,21,29,5,170,67,51,108,31,12,22,145,102,81,618,2676,2634,6571,907,507,491,2441,1552,373,18151,5,15,0,0,0,0,0,0,0,25,10,68,0,3,5,0,0,0,0,93,114,402,9,42,58,13,0,8,4,657,7,30,0,4,3,0,0,0,0,46
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,13,0,33,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,0,6,0,0,0,0,3,0,15,4,6,41,0,0,0,13,15,3,100,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,4,4,34,59,0,3,0,20,49,12,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,15,5,5,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,13,48,11,12,6,9,9,23,0,123,0,0,0,0,0,0,0,0,0,0,3,4,6,5,0,0,3,4,0,24,7,8,16,5,7,0,4,8,0,55,10,14,149,10,7,6,46,45,5,296,0,0,4,0,0,0,3,9,0,16,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,4,3,16,40,106,188,38,25,15,72,95,13,595,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,11,0,17,0,6,3,0,0,8,0,38,0,0,0,0,0,0,0,0,0,0
601,3,43,3,0,0,4,0,3,0,60,153,1014,32,13,28,4,6,11,12,1267,849,1820,428,497,348,303,320,548,78,5178,34,66,8,8,5,11,11,18,4,160,172,564,36,53,53,20,17,22,5,942,138,195,21,36,32,4,0,4,3,429,1981,5433,1070,1003,798,494,413,704,161,12059,3,9,7,0,0,0,0,0,0,24,375,384,291,224,149,79,57,92,29,1681,684,569,635,418,310,171,126,209,58,3183,2114,714,7205,1225,756,581,1070,1252,280,15202,64,39,117,108,63,76,79,136,13,699,115,78,97,123,64,53,69,98,14,700,49,65,51,46,24,21,20,36,12,323,104,88,146,94,54,53,104,116,112,874,6840,11074,10148,3837,2674,1883,2291,3257,769,42781,7,89,0,3,8,8,0,0,0,120,143,956,21,23,50,5,6,4,14,1212,713,2924,133,919,630,323,19,306,80,6053,27,101,5,18,23,8,0,0,4,188
602,4,17,0,4,6,4,0,0,0,35,45,286,9,9,14,0,3,12,0,378,267,530,128,161,61,75,150,174,19,1571,15,27,0,6,3,0,0,4,0,58,53,201,24,20,13,7,3,13,7,323,42,73,3,19,10,5,3,3,3,159,829,2179,325,381,226,147,202,295,55,4631,4,3,4,0,0,0,0,0,0,10,306,238,161,101,66,40,47,59,5,1022,403,268,275,201,134,109,98,112,30,1628,1801,394,4649,594,416,440,1233,1004,199,10721,49,19,80,61,31,49,89,124,5,511,61,37,70,49,31,43,61,49,5,407,25,33,18,20,14,7,10,30,9,176,95,44,82,51,23,31,104,112,72,620,3995,4346,5828,1670,1038,953,2005,1994,412,22247,4,34,0,0,0,0,0,0,0,39,37,234,3,11,21,3,0,0,0,306,167,971,39,235,115,60,3,84,19,1689,13,38,0,9,7,0,0,0,4,67
603,0,3,0,0,0,0,0,0,0,3,27,74,6,5,4,0,0,3,0,112,60,138,21,25,14,5,3,44,3,319,0,3,3,0,0,0,0,0,0,11,12,56,6,9,3,0,3,0,0,87,10,3,5,3,0,0,0,0,0,33,236,407,104,77,59,20,15,69,20,1005,0,0,0,0,0,0,0,0,0,3,79,72,48,20,17,11,7,23,0,283,112,61,74,33,33,20,7,35,4,384,541,101,1279,154,85,76,360,410,63,3077,14,3,15,7,11,7,22,39,6,120,17,7,21,11,0,3,16,25,3,116,5,13,10,12,4,3,0,14,6,61,43,11,37,7,7,11,36,42,36,236,1162,952,1635,363,230,164,474,713,143,5844,0,6,0,0,0,0,0,0,0,14,19,73,0,3,6,0,0,0,3,111,71,212,9,38,30,9,0,25,0,398,0,13,0,4,0,0,0,0,0,19
604,4,14,0,0,0,0,0,0,0,20,15,79,0,0,3,0,4,0,3,105,128,255,53,59,36,5,28,110,9,683,0,13,4,0,0,0,0,3,0,23,34,115,10,18,10,0,3,9,4,202,27,43,7,9,5,5,0,5,0,95,418,1143,174,189,82,55,53,176,24,2310,3,0,6,0,0,0,0,0,0,9,169,138,82,68,41,22,25,37,4,590,296,206,206,128,88,60,67,76,22,1146,1406,322,4148,488,306,283,1244,1013,166,9379,34,16,56,36,17,38,83,130,4,425,52,26,42,42,17,25,50,65,6,338,17,11,21,16,8,0,16,14,0,104,78,36,71,32,10,23,113,115,76,547,2672,2413,4873,1095,629,522,1687,1745,327,15962,4,16,0,0,0,0,0,0,0,22,16,103,0,0,6,0,0,0,0,132,95,472,15,97,53,15,0,41,8,798,0,27,0,4,4,0,0,0,0,35
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,4,21,4,0,0,7,7,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,11,12,31,8,0,3,7,20,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
701,4,17,0,4,0,0,0,0,3,31,60,340,12,4,11,0,3,0,4,438,472,1009,164,307,259,165,109,148,46,2676,19,32,10,13,6,4,0,5,0,88,121,273,19,39,28,5,4,4,3,505,79,80,6,29,19,6,0,3,4,225,1052,2577,603,695,486,229,271,281,86,6282,0,3,10,4,3,6,0,0,5,26,268,235,206,204,97,37,63,65,15,1185,514,378,529,577,238,95,139,141,57,2673,1315,532,5326,1035,569,337,914,748,220,10999,50,38,93,106,40,49,60,97,9,543,75,53,116,84,55,39,65,72,4,562,28,55,40,40,14,9,29,23,8,240,57,61,128,86,42,36,74,68,106,655,4119,5689,7264,3221,1873,1005,1737,1649,566,27125,7,36,0,0,3,0,0,0,0,50,52,335,9,8,28,0,0,0,5,442,472,1600,55,361,375,147,10,69,37,3123,26,79,0,10,16,3,0,3,0,142
702,8,3,0,0,0,0,0,0,0,16,16,79,3,5,0,0,0,0,0,100,198,325,43,100,79,28,8,13,17,808,9,10,0,0,0,0,0,0,0,18,37,101,7,16,14,0,3,4,0,175,25,32,3,17,0,0,0,0,0,79,385,889,174,301,125,54,52,102,29,2110,0,0,3,5,0,0,0,0,0,9,96,96,67,101,27,24,14,26,7,443,179,164,156,309,67,32,46,52,14,1023,636,272,1953,582,180,118,376,484,96,4694,25,60,30,71,14,11,31,65,12,324,37,46,36,82,15,3,22,41,10,290,0,12,15,4,4,0,9,3,6,60,48,59,59,87,16,19,53,86,74,497,1682,2150,2538,1682,543,288,615,886,258,10644,4,26,0,0,7,0,0,0,0,35,21,104,0,7,0,0,0,0,6,134,185,666,17,86,115,23,0,20,10,1123,4,33,0,0,6,0,0,0,0,39
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,6,0,0,0,19,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,3,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,13,13,5,20,7,3,6,13,20,0,77,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,15,23,37,30,16,11,4,12,40,8,182,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
801,42,109,3,3,10,0,6,3,4,179,809,3176,72,36,169,8,13,14,54,4351,4838,7891,695,763,1431,631,448,622,367,17696,107,221,18,21,48,20,9,17,7,466,838,1683,99,139,276,34,23,27,44,3163,463,500,44,77,138,9,12,3,22,1270,6915,15423,1954,1810,2886,946,648,944,631,32151,6,6,12,8,0,0,0,0,0,40,1041,1093,600,414,454,163,159,167,71,4170,1733,1636,1274,963,837,335,274,362,183,7598,2621,1598,8603,1600,1377,670,1081,1389,376,19311,122,129,141,211,114,117,71,125,11,1041,207,233,210,178,126,85,108,125,38,1309,122,240,97,65,58,36,36,43,17,716,168,259,204,124,118,56,107,116,264,1409,20027,34192,14023,6418,8039,3121,2990,3960,2102,94869,38,175,0,10,20,7,0,4,4,253,704,2331,48,52,180,13,0,8,36,3366,4024,8311,269,1237,2039,557,33,292,339,17100,100,261,6,42,65,12,0,5,10,502
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,8,3,0,4,0,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,14,7,9,8,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
