LGA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
LGA10900,77,17,15,0,111,0,0,0,111,6,0,113,8,0,0,9,13,0,0,0,13,0,3,9,1213,245,86,13,1562,13,0,18,1578,87,3,1666,10,5,0,0,9,0,0,0,9,0,0,13,12,3,0,0,13,0,0,0,13,0,0,12,21,4,0,0,21,0,0,0,21,0,0,24,1236,251,86,14,1588,13,0,18,1605,87,3,1694,162,27,13,0,198,4,3,4,204,58,0,270,0,0,0,0,0,0,0,0,0,0,3,5,1396,277,104,13,1791,19,5,22,1810,144,4,1963,232,39,13,0,293,3,0,6,298,22,0,319,173,51,8,3,237,3,0,3,240,19,0,257,25,4,3,0,38,0,0,0,40,0,0,42,4,0,0,0,4,0,0,0,4,0,0,4,437,102,31,0,570,6,0,9,576,45,0,620,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,6,0,0,0
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,42,0,0,0,42,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,44,0,0,0,44,0,0,42,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,45,0,0,0,45,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,5,22,0,0,0,22,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,5,22,0,0,0,22,3,0,28,3,0,0,0,3,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,5,24,0,0,0,24,3,0,29,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,11,0,0,12,0,3,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,0,0,0,11,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,5,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,151,13,13,6,174,6,0,4,179,10,0,186,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,7,151,13,10,6,180,6,0,3,185,10,0,196,19,4,0,3,24,0,0,0,26,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,175,17,10,4,204,9,0,7,206,21,4,237,7,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,8,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,15,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11300,17,11,4,0,37,0,0,0,37,0,0,35,4,0,0,0,3,0,0,0,3,0,0,8,365,86,33,3,481,11,6,13,499,33,0,528,7,6,0,0,12,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,0,10,0,0,0,14,0,0,19,371,91,33,3,496,12,6,14,510,36,0,547,61,12,14,0,89,4,0,7,95,40,0,137,0,0,0,0,0,0,0,0,0,0,0,0,433,102,47,5,594,18,4,22,609,75,0,685,126,26,6,0,162,0,3,0,162,26,0,187,78,32,12,0,129,5,0,5,128,10,0,144,14,8,11,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,217,61,31,0,315,3,4,8,319,34,0,358,3,0,0,0,3,4,0,4,8,0,0,8,0,0,0,0,0,0,0,0
LGA11350,10,3,4,0,18,0,0,0,18,0,0,23,0,0,0,0,4,0,0,0,5,0,3,5,296,91,16,5,410,4,0,3,411,31,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,5,0,0,0,0,5,0,0,0,5,0,0,3,297,95,16,5,412,9,5,9,418,34,0,459,41,19,3,0,64,0,0,4,68,17,0,85,0,0,0,0,3,0,0,0,3,0,0,0,336,113,20,6,477,6,3,8,487,53,3,545,30,4,0,0,34,0,0,0,36,4,0,40,21,15,0,0,38,0,0,0,38,4,0,39,4,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,20,4,0,74,0,0,0,73,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11400,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5,291,24,5,4,325,0,0,0,326,9,0,336,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,4,294,25,6,4,335,0,0,0,336,10,0,339,22,3,0,0,28,0,0,0,35,3,0,33,0,0,0,0,0,0,0,0,0,0,5,5,316,31,4,4,359,3,0,3,365,8,5,382,36,3,0,0,36,0,0,0,36,6,0,42,19,9,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,0,0,63,0,0,0,63,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11450,126,34,29,0,191,0,0,0,190,5,0,193,5,0,0,4,13,0,0,0,13,4,0,14,1798,343,130,10,2283,28,4,34,2313,126,3,2445,12,3,4,0,21,3,0,3,26,0,0,27,26,8,0,3,28,3,0,3,29,3,0,33,37,8,3,3,55,5,0,6,56,3,0,61,1833,351,128,17,2334,29,0,34,2369,132,3,2505,252,71,45,7,383,8,0,8,391,110,0,500,0,0,0,4,3,0,0,0,3,0,8,10,2092,422,172,26,2717,41,0,42,2759,241,13,3017,437,58,25,0,519,8,4,12,538,35,0,566,273,71,21,0,366,5,0,5,373,24,0,402,54,13,13,0,88,0,0,0,86,4,0,92,0,0,0,0,4,0,0,0,4,0,0,5,764,139,65,7,976,22,4,20,1000,66,0,1066,8,0,0,0,9,3,0,3,7,4,0,10,7,3,0,0,7,0,0,0
LGA11500,101,30,54,0,185,0,0,3,191,18,0,207,12,0,5,23,34,0,0,0,39,4,5,41,1519,341,254,38,2155,50,12,63,2220,258,13,2492,27,9,6,0,38,7,4,8,48,17,0,65,21,6,3,0,36,9,0,9,50,6,0,56,54,15,10,0,76,16,4,23,95,26,0,125,1571,355,264,39,2232,70,14,83,2312,289,13,2614,494,157,104,19,774,31,15,40,811,379,5,1199,4,0,0,4,8,0,0,0,9,4,8,21,2067,516,363,65,3011,100,28,126,3139,671,22,3837,471,75,53,4,600,21,0,19,616,68,0,685,276,76,36,0,392,12,0,13,403,62,0,464,50,6,29,0,87,0,0,0,88,9,0,95,4,0,0,10,16,0,0,0,16,0,0,20,798,162,112,11,1093,25,4,28,1120,142,0,1264,17,4,5,0,19,11,3,8,27,9,0,34,8,3,4,0,15,0,0,3
LGA11520,43,14,15,0,66,0,0,0,69,4,0,78,8,6,0,10,13,0,0,0,17,0,0,15,1042,222,64,8,1332,29,7,33,1363,97,4,1471,8,0,0,0,9,0,0,0,8,3,0,11,12,0,4,0,19,3,0,5,26,0,0,24,16,0,5,0,28,3,0,3,33,0,0,35,1060,223,64,8,1361,32,9,38,1402,107,4,1503,181,47,12,0,244,6,0,5,248,60,0,312,0,0,0,0,0,0,0,0,3,0,0,8,1246,274,80,11,1611,39,9,42,1653,158,3,1819,337,47,13,0,404,8,0,13,415,49,0,463,228,67,13,0,312,6,0,6,318,27,0,343,36,15,24,0,64,0,0,0,64,0,0,67,0,0,0,3,7,0,0,0,6,3,0,11,601,127,51,7,786,17,0,17,801,79,0,882,4,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,13,3,0,3
LGA11570,193,75,204,0,465,3,0,8,473,78,0,550,13,9,10,29,57,0,0,0,57,11,0,73,2651,680,630,71,4036,90,21,106,4142,673,14,4830,38,4,7,0,51,21,5,22,72,23,0,93,42,25,14,0,92,25,14,41,130,26,0,152,83,36,23,3,144,43,12,57,199,47,0,248,2734,713,653,72,4179,134,35,166,4346,718,11,5079,939,425,367,79,1817,108,27,134,1952,1692,16,3664,8,0,3,11,28,0,0,0,21,10,28,62,3689,1148,1026,159,6021,247,61,300,6320,2426,56,8802,881,161,162,3,1208,26,18,45,1246,189,3,1441,602,214,115,13,937,19,14,29,971,173,0,1140,156,51,155,3,360,7,0,7,371,74,0,447,5,0,6,25,40,4,0,4,41,13,0,51,1637,425,436,48,2553,56,27,86,2634,443,3,3080,16,11,5,0,39,12,0,16,53,13,0,70,25,9,10,0,49,11,6,18
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,38,0,0,0,40,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,42,0,0,43,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,43,0,0,0,45,0,0,48,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,312,77,53,0,442,8,0,8,448,41,0,487,23,0,0,22,49,0,0,0,52,3,0,60,4047,858,310,47,5253,73,13,82,5337,358,11,5703,30,3,0,0,43,6,0,12,48,5,0,58,37,17,4,0,60,5,0,4,63,5,0,69,70,20,4,0,96,14,5,15,111,7,0,124,4111,882,310,47,5352,82,15,95,5447,365,11,5829,650,150,50,12,872,19,7,28,897,217,3,1118,3,0,0,0,6,0,0,0,6,3,11,25,4771,1037,362,66,6229,100,27,127,6356,585,28,6967,774,113,56,0,940,12,3,17,960,76,4,1034,646,146,42,3,837,8,0,8,848,64,0,909,92,25,24,0,144,0,0,0,145,9,0,153,5,0,0,3,14,0,0,0,14,0,0,13,1523,284,117,5,1933,22,3,25,1957,145,3,2105,12,3,0,0,17,0,0,0,17,3,0,18,20,3,0,0,25,0,0,0
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,27,3,3,0,40,0,0,0,37,4,0,39,6,0,0,4,13,0,0,0,13,0,0,13,636,94,27,6,766,8,3,12,779,63,0,843,3,0,0,0,3,0,0,0,4,0,0,5,9,0,0,0,9,0,0,0,9,7,0,8,9,0,0,0,9,0,0,0,10,7,0,18,646,94,27,6,774,9,3,14,789,72,0,859,117,13,11,3,139,3,0,5,141,42,0,186,0,0,0,0,0,0,0,0,0,0,0,0,760,110,34,15,913,15,6,20,934,114,0,1048,85,4,5,0,99,0,0,0,99,17,0,110,71,22,0,0,91,0,0,0,93,9,0,101,8,0,0,0,13,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,157,32,11,0,199,0,0,0,200,25,0,222,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
LGA11730,9,3,0,0,8,0,0,0,8,0,0,12,0,0,0,3,4,0,0,0,6,3,0,7,522,96,20,11,649,13,6,15,663,60,3,726,3,0,0,0,5,3,0,4,9,0,0,10,4,5,0,0,6,0,0,4,6,0,0,6,5,3,0,0,11,0,3,9,19,0,0,22,531,106,20,10,664,10,3,17,683,59,3,744,54,17,0,3,77,4,3,5,87,38,0,122,0,0,0,0,0,0,0,0,0,0,3,3,588,116,20,13,739,20,7,30,766,100,4,869,48,11,3,0,60,0,0,0,59,5,0,61,39,7,0,0,46,0,0,0,46,7,0,54,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,90,17,4,0,113,0,0,0,114,6,0,120,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,50,0,0,0,50,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,50,0,0,0,50,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,51,0,0,0,51,0,0,54,7,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,16,6,0,0,20,0,0,0,20,3,0,24,8,0,0,10,15,0,0,0,15,0,0,19,953,203,25,19,1194,8,4,13,1204,83,3,1293,6,3,0,0,8,0,0,0,9,0,0,9,11,3,0,4,18,0,0,0,21,5,0,24,18,4,0,4,32,0,0,0,30,5,0,35,969,208,27,16,1222,11,4,13,1236,90,3,1330,70,26,3,5,102,6,4,10,115,55,0,168,0,0,0,4,0,0,0,0,0,0,0,7,1039,237,27,25,1332,14,9,23,1349,148,9,1504,127,26,7,0,162,0,0,0,161,4,0,165,84,20,0,0,105,0,0,0,107,5,0,111,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,211,50,7,5,271,3,0,3,276,12,0,283,0,0,0,0,0,4,0,4,4,0,0,4,3,0,0,0,3,0,0,0
LGA12000,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0,0,82,0,0,0,82,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0,0,82,0,0,0,82,0,0,87,11,3,0,0,13,0,0,0,13,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,80,14,5,0,95,0,0,0,95,9,0,106,9,0,0,0,18,0,0,0,18,0,0,18,8,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,31,0,0,0,31,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,31,0,0,0,34,3,0,35,4,0,0,0,6,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,40,0,0,0,45,4,0,43,7,0,0,0,10,0,0,0,10,0,0,10,5,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12160,6,0,0,0,6,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,135,24,0,5,164,0,0,0,164,12,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,134,24,0,4,162,0,0,0,162,12,0,176,15,4,0,0,22,0,0,0,22,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,150,25,0,4,185,0,0,0,185,15,3,203,16,0,0,0,17,0,0,0,17,0,0,17,7,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,26,0,0,0,26,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,6,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,150,23,0,4,182,0,0,0,182,9,0,191,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,4,0,6,11,0,0,11,154,23,0,4,189,4,3,5,194,9,0,196,24,5,0,0,34,0,0,0,34,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,186,23,5,7,224,0,3,10,231,19,0,247,11,5,0,0,13,0,0,0,13,0,0,19,10,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12380,77,39,80,0,199,0,0,0,198,43,0,242,8,0,3,14,28,4,0,4,33,5,3,41,1399,318,244,31,1990,58,12,70,2061,362,3,2430,28,10,3,0,43,11,0,16,56,5,0,62,30,9,5,6,45,5,12,11,60,14,0,71,57,17,7,4,83,15,13,29,114,20,0,132,1457,334,251,38,2079,73,22,96,2170,382,3,2561,566,238,185,27,1016,67,30,99,1114,1225,7,2351,0,0,0,8,9,0,0,0,9,9,20,39,2024,571,435,69,3103,143,47,195,3295,1615,34,4945,559,71,69,0,702,25,4,23,728,97,0,823,281,110,62,3,456,23,4,29,488,103,0,584,66,13,81,0,158,0,0,0,163,29,0,193,6,0,0,14,19,0,0,0,21,5,0,28,909,197,215,24,1342,44,7,54,1394,236,5,1633,20,3,5,0,27,16,3,15,47,8,0,48,17,8,6,0,25,4,7,11
LGA12390,10,5,5,0,18,0,0,0,20,0,0,20,0,0,0,5,5,0,0,0,8,0,0,9,717,79,23,7,821,7,0,7,827,31,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,718,79,23,7,824,7,0,7,831,27,0,864,60,4,3,0,65,0,0,4,72,19,0,91,0,0,0,0,0,0,0,0,0,0,0,6,774,80,25,13,890,5,0,12,900,51,4,956,106,0,0,0,113,0,0,0,113,9,0,121,52,9,0,0,60,0,0,0,59,4,0,64,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,5,0,0,5,159,16,0,3,176,0,0,0,180,6,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
