SA3_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
20403,0,3,66,91,47,5,11,4,5,155,59,80,30,17,10,5,196,7006,9691,3599,3463,1532,588,25874,6520,10168,3822,3712,1654,673,26539,1171,429,95,50,11,3,1760,46,39,12,9,4,0,103,1215,464,112,52,11,3,1864,253,97,15,7,0,0,386,4,3,0,0,0,0,10,4,0,0,0,0,0,5,0,9,0,0,0,0,10,5,4,6,0,0,0,15,270,115,23,6,0,3,421,66,23,4,3,0,0,98,0,0,0,0,0,0,6,23,16,11,5,0,0,60,94,39,13,11,0,0,160,22,31,9,7,3,4,77,8119,10816,3978,3794,1677,681,29065
20501,0,0,12,98,40,3,8,3,0,155,33,26,4,7,6,0,79,4469,6568,2447,2396,1229,533,17642,4320,7382,2964,2919,1421,643,19646,530,246,49,15,6,0,847,32,9,3,0,0,0,45,563,253,52,19,9,0,894,379,159,32,15,4,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,386,159,32,15,4,0,595,185,103,6,4,0,0,297,0,0,0,0,0,0,0,7,5,0,0,0,0,9,192,104,6,9,0,0,310,11,12,5,0,0,0,28,5473,7909,3056,2960,1437,646,21479
20502,0,0,44,187,87,17,13,0,0,297,111,59,22,16,3,0,213,5433,7196,2038,1818,804,330,17615,5038,7601,2195,1837,874,392,17943,813,313,54,30,8,5,1220,49,53,10,7,3,0,123,862,365,63,35,16,4,1340,103,38,3,9,5,0,155,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,40,3,9,5,0,168,168,90,9,3,0,0,274,3,0,0,0,0,0,4,6,3,3,3,0,0,24,181,93,10,11,0,0,297,29,28,0,7,6,0,67,6224,8124,2278,1894,894,400,19815
20503,5,0,58,173,59,20,0,3,4,264,49,43,13,14,8,0,123,7517,9314,2836,2580,1295,492,24036,7690,10889,3229,2941,1433,587,26759,688,234,32,11,5,4,974,103,132,41,29,11,4,316,792,367,74,39,20,5,1288,227,64,13,15,0,0,319,20,10,0,0,0,0,27,6,4,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,12,266,77,17,14,0,0,367,159,49,0,0,0,0,217,0,3,0,0,0,0,4,11,21,3,4,0,0,40,180,66,11,5,6,0,267,29,20,7,0,0,0,53,8944,11413,3327,2996,1461,596,28734
20504,0,0,14,71,34,0,0,0,0,114,65,27,3,9,0,0,103,8774,9841,3981,3547,1413,605,28158,7261,9833,3978,3607,1497,707,26892,1198,354,64,26,10,0,1649,79,52,12,6,0,4,150,1279,405,74,30,10,7,1802,1209,375,64,32,6,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,1217,381,73,32,6,0,1703,61,34,0,0,0,0,101,7,3,0,0,0,0,14,3,3,0,0,0,0,8,68,40,3,4,0,0,124,26,4,4,3,0,0,38,9856,10668,4126,3678,1515,718,30560
20505,0,0,40,75,52,5,6,4,0,148,34,24,3,10,4,0,77,4750,5943,2100,1915,967,354,16036,4344,6294,2079,1978,942,415,16048,313,145,34,16,6,0,519,66,19,5,0,0,0,95,378,167,45,20,3,0,617,471,122,26,3,0,0,624,8,12,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,479,138,35,5,6,0,661,72,22,5,0,4,0,111,3,0,0,0,0,0,5,10,9,4,0,4,0,31,91,40,4,5,3,0,142,11,10,8,4,0,0,32,5310,6643,2164,2007,948,417,17492
20601,7,3,184,55,70,29,17,7,3,190,52,50,18,19,5,0,151,9514,11934,5722,4824,1481,585,34058,3316,5467,3533,3790,1070,349,17522,1434,1561,639,336,63,21,4045,1280,1960,1017,622,117,30,5029,2713,3520,1654,965,179,52,9078,2007,1070,277,127,32,4,3518,772,545,115,45,10,0,1484,2628,1881,324,103,11,0,4952,631,406,74,20,0,0,1131,8,3,0,5,0,0,22,6048,3905,793,300,58,14,11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,83,50,21,7,4,226,61,83,50,21,7,4,226,18,10,0,5,0,0,42,12156,12983,6034,5077,1313,422,37979
20602,4,0,116,42,48,17,8,4,0,123,27,24,13,11,3,3,83,5933,6627,3314,3188,930,287,20280,2074,3243,2207,2565,756,197,11048,738,927,467,332,56,10,2535,982,1068,484,337,62,12,2936,1716,2000,949,667,115,19,5471,2055,873,192,57,11,0,3188,431,246,50,16,0,0,739,612,493,86,20,3,0,1214,90,7,0,0,0,0,105,5,0,0,0,0,0,12,3186,1627,327,99,12,0,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,21,4,4,0,128,45,55,21,4,4,0,128,3,8,0,0,0,0,14,7024,6934,3504,3346,884,223,21919
20603,0,3,99,28,41,18,10,0,3,105,44,29,12,6,3,5,103,7590,8179,3972,3951,1441,444,25580,2006,3529,2274,2838,1078,262,11991,746,813,366,266,67,18,2282,842,1085,577,461,107,35,3107,1592,1902,944,726,170,47,5384,1720,1092,340,182,49,8,3396,1604,777,213,70,19,8,2695,1879,1299,249,92,7,0,3535,532,326,102,57,32,32,1079,5,0,0,0,0,0,11,5743,3499,908,405,103,46,10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,21,19,7,0,3,89,43,21,19,7,0,3,89,14,13,4,0,0,0,25,9388,8960,4150,3978,1363,364,28208
20604,3,4,95,90,35,14,12,3,4,157,168,133,54,27,3,5,389,20645,23073,8019,3651,1097,523,57011,318,578,272,291,87,26,1575,696,955,371,260,47,15,2346,1436,2058,1036,855,251,104,5745,2129,3018,1407,1115,298,117,8090,812,746,203,83,20,7,1876,2069,1670,418,153,37,11,4357,4634,3653,926,330,66,19,9622,20375,18175,4399,1494,266,138,44847,3,3,0,0,0,0,9,27892,24242,5951,2066,388,176,60713,5,0,0,0,0,0,5,0,0,0,0,0,0,0,53,42,19,14,3,0,131,53,42,19,14,3,0,132,130,82,17,11,3,0,237,30520,27971,7656,3497,781,326,70753
20605,0,0,483,226,186,58,16,0,4,483,87,64,24,5,0,0,187,17807,17228,5404,3456,945,275,45108,814,1357,688,933,351,95,4245,1681,2165,993,882,231,42,5999,1317,1930,981,876,246,65,5412,2991,4096,1972,1756,479,108,11412,3421,2234,587,237,41,16,6525,6298,3697,856,296,42,14,11198,3265,2172,423,167,42,5,6072,4200,3406,680,255,47,14,8602,12,13,0,10,0,0,43,17208,11512,2545,961,174,47,32446,3,0,0,0,0,0,5,0,0,0,0,0,0,0,292,203,48,11,3,0,561,295,205,48,11,3,0,565,48,19,4,4,0,0,80,21352,17195,5260,3678,1010,251,48743
20606,0,0,59,26,20,15,8,0,0,68,28,40,12,9,4,0,94,10883,11275,3285,2031,653,183,28311,1073,1877,839,881,416,99,5176,842,1120,469,271,44,14,2769,788,1114,454,341,88,11,2802,1633,2238,925,617,132,31,5565,1482,1209,310,149,21,6,3175,3789,2443,458,119,15,4,6837,2880,1789,298,81,15,4,5072,2692,1729,275,82,6,9,4790,4,3,0,0,0,0,3,10840,7175,1342,436,61,21,19874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,10,7,3,0,69,25,25,10,7,3,0,69,20,14,0,6,0,0,45,13596,11320,3118,1938,609,146,30727
20607,0,3,220,63,84,36,30,0,3,219,80,60,22,23,6,3,185,11824,14265,5543,3570,974,371,36556,987,1831,1043,1009,300,77,5253,2290,3456,1612,1065,229,44,8698,1522,2431,1352,956,271,48,6578,3816,5886,2964,2018,500,92,15279,1685,1084,273,126,15,5,3191,2483,1533,336,146,20,14,4532,3406,2761,519,133,24,4,6846,2595,1998,504,188,110,80,5470,4,11,4,3,0,0,31,10181,7395,1631,593,180,100,20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,143,51,30,5,7,345,115,151,51,30,5,7,353,29,12,7,0,0,0,48,15117,15278,5698,3659,983,277,41005
20701,6,0,173,48,73,37,12,6,0,185,70,66,24,27,8,4,203,14474,18561,9565,11328,4582,1349,59846,4989,9997,6167,8894,3647,1071,34771,2721,2641,1126,974,235,34,7738,968,1611,987,928,211,59,4763,3689,4255,2114,1904,441,94,12501,2529,1891,559,324,41,9,5346,2421,1827,457,150,30,8,4894,2107,1638,360,138,21,0,4271,359,210,42,18,3,0,636,10,0,0,0,4,0,18,7429,5568,1425,628,92,19,15162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,39,15,3,0,218,83,71,39,15,3,0,218,34,17,6,5,4,0,74,16223,19914,9747,11453,4200,1183,62715
20702,0,0,16,5,4,4,3,0,0,19,86,19,9,14,3,0,134,6181,10421,5938,6017,2370,910,31827,3827,7854,4620,5124,1873,789,24086,1017,797,380,269,79,17,2551,714,1441,987,946,267,74,4431,1729,2240,1365,1215,344,98,6988,576,400,181,136,30,10,1335,312,216,75,34,10,0,649,636,612,195,71,11,0,1518,532,545,169,55,10,5,1317,0,0,3,0,0,0,8,2060,1775,624,295,65,12,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,0,5,10,7,4,3,3,3,32,7629,11883,6614,6629,2290,904,35944
20703,0,0,29,11,11,9,8,3,0,39,34,37,11,16,0,3,100,8984,10836,6547,6778,2533,973,36659,4521,7177,4523,5380,1939,699,24243,2349,1963,872,575,123,37,5925,805,1226,823,678,198,67,3798,3152,3189,1698,1252,323,103,9724,861,561,235,140,29,22,1837,611,508,147,43,3,3,1317,796,646,128,50,10,0,1626,567,706,189,41,3,0,1513,12,9,0,0,0,0,27,2845,2428,699,277,48,25,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,3,0,0,15,8,8,5,3,0,0,18,21,6,6,9,3,0,42,10544,12814,6932,6915,2311,830,40344
20801,5,0,194,62,89,26,13,5,0,198,33,46,30,28,5,4,155,8560,11076,5322,6894,2581,598,35033,3865,7187,4005,5901,2291,473,23722,1922,1572,548,374,71,9,4494,965,1568,707,690,155,33,4115,2884,3140,1256,1064,226,39,8612,1071,750,225,79,11,0,2140,624,563,120,40,4,0,1362,879,524,117,35,0,0,1559,129,89,24,5,0,0,240,11,7,4,0,0,0,18,2713,1929,488,165,23,0,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,108,23,7,5,0,252,107,108,23,7,5,0,253,5,14,6,3,0,0,36,9581,12376,5780,7147,2537,519,37936
20802,3,3,177,64,55,25,22,3,3,180,72,50,13,24,10,3,179,14359,17008,9233,9845,3459,1170,55064,4660,8505,5323,7142,2683,795,29101,3146,2985,1390,1027,231,81,8858,1045,1940,1192,1233,315,115,5836,4190,4928,2577,2259,548,194,14694,5008,2976,1066,612,128,48,9834,1294,1247,313,107,17,3,2984,1570,1559,339,122,17,0,3610,193,163,23,8,0,0,385,18,3,7,4,8,0,38,8083,5951,1737,855,169,54,16846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,62,25,15,6,0,208,85,62,25,15,6,0,208,24,23,8,7,0,0,66,17043,19469,9673,10279,3409,1042,60906
20803,9,0,122,162,75,22,13,5,0,276,77,51,19,21,13,4,189,12096,14071,7154,7552,2613,734,44224,4459,7919,4914,6421,2177,594,26492,3393,2580,916,611,107,12,7615,1207,2026,1105,795,149,42,5321,4597,4603,2021,1403,256,55,12936,3249,1954,610,372,80,14,6278,430,285,68,19,8,0,810,640,392,95,22,0,0,1150,186,113,41,9,4,0,346,4,0,0,3,0,0,12,4509,2745,818,424,89,18,8600,113,16,3,0,0,0,138,0,0,0,0,0,0,0,66,33,25,6,0,0,132,183,56,29,5,0,0,273,21,8,0,7,0,0,36,13781,15328,7782,8259,2524,663,48335
20804,5,0,184,100,65,9,7,3,0,189,27,17,9,4,0,0,63,4133,4883,2314,2662,1140,279,15411,1073,2157,1315,2029,866,189,7622,718,671,304,217,46,6,1960,316,540,274,244,51,7,1440,1033,1218,575,465,95,16,3396,1261,836,264,110,18,7,2489,845,573,136,48,13,0,1616,452,317,59,21,0,0,852,102,107,9,7,0,0,224,0,0,0,3,0,0,0,2652,1832,469,187,27,9,5185,0,0,0,0,0,0,0,4,0,0,0,0,0,4,164,95,6,3,6,0,279,164,95,6,3,6,0,281,9,8,0,3,3,0,20,4933,5305,2367,2689,997,214,16501
20901,4,0,46,18,12,11,6,4,0,55,54,36,14,5,8,4,127,10576,14357,7599,8063,2878,953,44425,6999,11742,6402,7699,2556,799,36197,2136,1348,441,262,45,20,4252,908,1259,703,466,109,48,3493,3043,2604,1138,729,154,68,7746,905,654,205,106,20,7,1895,244,186,40,7,3,0,476,478,378,58,19,0,0,932,179,89,22,0,3,4,299,16,4,0,0,4,0,29,1828,1310,318,138,30,7,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,6,0,0,0,37,21,11,6,0,0,0,40,19,20,3,0,0,0,49,11903,15684,7875,8573,2749,878,47666
20902,3,4,193,65,57,36,12,3,4,186,49,35,15,13,0,5,107,9394,10984,5895,5177,1939,1068,34457,4919,7190,4125,4199,1435,719,22592,2769,1864,758,431,118,49,5984,1257,1874,867,558,103,63,4721,4023,3738,1620,987,223,114,10709,702,374,132,73,11,8,1298,384,233,62,25,11,0,713,847,602,121,53,13,0,1646,186,127,25,5,0,0,344,6,5,6,3,0,0,22,2130,1331,349,159,40,14,4023,0,0,0,0,0,0,4,0,0,0,0,0,0,0,84,72,37,14,9,0,210,87,78,37,14,9,0,219,17,4,3,0,0,0,26,11180,12346,6140,5350,1707,851,37564
20903,0,0,9,16,6,4,9,0,3,34,13,22,7,14,4,0,58,3103,6365,3795,5027,2099,664,21058,2746,6727,3860,4984,2024,622,20958,167,86,28,18,9,0,311,120,150,88,54,4,5,428,287,242,116,77,14,5,736,259,159,55,43,10,0,528,35,8,0,0,0,0,40,18,16,0,0,0,0,32,0,0,0,0,0,0,0,8,3,0,0,0,0,13,312,182,56,45,10,0,609,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,6,0,0,0,0,8,5,0,0,0,0,0,9,3358,7163,4041,5105,2051,622,22333
20904,4,3,25,14,6,4,3,4,7,43,36,34,17,18,8,0,120,11197,19557,13549,14772,6351,3307,68728,11167,20256,14303,16201,6966,3569,72461,1643,1451,630,618,229,77,4647,1025,1238,814,528,178,65,3845,2669,2683,1449,1143,406,148,8496,480,330,213,118,35,15,1188,260,115,34,14,5,0,421,290,180,45,6,0,0,518,0,0,0,0,0,0,0,19,7,0,3,3,4,32,1039,632,287,151,38,16,2161,5,0,0,0,0,0,8,0,0,0,0,0,0,0,4,9,0,3,0,0,14,9,9,0,3,0,0,25,24,12,11,8,0,0,57,14906,23593,16052,17496,7413,3733,83197
21001,7,0,128,31,45,25,16,7,0,124,18,11,10,4,3,0,52,4494,6878,3640,3904,1501,515,20928,3346,5558,3001,3584,1313,426,17224,1048,695,268,191,45,14,2259,659,980,613,481,147,33,2911,1703,1678,882,669,193,45,5169,71,43,19,9,3,0,148,4,5,0,0,0,0,14,79,30,6,3,0,0,117,0,0,0,0,0,0,0,8,6,0,0,0,0,10,162,76,25,18,3,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,9,10,0,0,54,26,14,9,10,0,0,54,5,7,0,4,0,0,15,5242,7330,3916,4280,1515,468,22754
21002,0,0,6,21,11,3,3,0,0,41,9,9,3,5,3,3,34,1710,3340,1545,2007,892,343,9821,1668,3716,1697,2215,966,354,10616,257,151,57,22,8,0,493,3,13,4,4,0,0,26,267,160,59,25,14,0,525,9,11,0,6,0,0,27,4,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,22,15,11,9,0,0,49,11,4,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,4,0,0,0,0,22,4,3,0,3,0,0,15,1980,3899,1767,2251,976,358,11227
21003,10,0,78,26,23,9,12,9,0,82,16,19,22,15,0,6,77,6939,8164,4632,4266,1753,1098,26858,4038,5487,3165,3548,1447,842,18529,1598,1045,412,295,81,24,3452,1476,2235,1219,827,263,102,6134,3079,3279,1633,1125,343,129,9587,469,288,126,89,21,8,998,108,63,27,14,0,0,224,48,27,8,0,0,0,81,0,0,0,0,0,0,0,6,7,6,0,0,5,25,636,387,160,103,29,12,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,10,4,5,0,67,32,20,10,4,5,0,65,15,11,8,5,0,0,32,7799,9177,4975,4783,1816,990,29537
21004,0,0,3,0,0,4,0,0,0,3,5,7,0,0,0,0,22,2840,4301,2455,2533,1096,418,13641,2582,4768,2812,2844,1123,428,14551,295,178,38,20,7,4,543,66,80,35,10,0,0,189,362,254,74,32,7,6,733,597,309,64,42,9,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,5,601,311,68,42,9,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,7,3548,5341,2953,2922,1137,433,16329
21005,19,17,136,185,60,21,22,19,18,326,54,32,16,18,7,10,130,7342,11624,8923,9928,5382,4161,47358,7358,12910,10484,12051,6163,4752,53718,1323,972,540,429,191,108,3552,640,830,576,389,163,97,2694,1964,1794,1110,819,356,200,6248,303,287,179,149,76,46,1045,0,0,0,0,0,0,0,52,28,20,12,4,7,128,0,0,0,0,0,0,0,15,4,5,0,4,0,34,375,327,209,161,84,57,1210,102,9,0,0,0,0,106,0,0,0,0,0,0,0,7,0,0,0,0,0,5,106,12,6,0,0,0,122,19,12,8,9,8,0,61,9817,15051,11812,13045,6613,5012,61344
21101,19,10,141,124,72,26,29,19,9,270,44,28,15,5,3,0,102,10857,16499,9932,10704,4007,1669,53666,8055,15205,9421,10092,3654,1437,47865,2443,1643,472,343,78,43,5021,779,1023,616,398,84,29,2931,3223,2661,1092,740,166,73,7959,383,187,64,28,6,3,671,221,124,26,9,0,0,385,134,86,22,6,0,0,243,102,54,11,3,0,0,170,27,15,0,3,4,3,56,870,463,129,52,11,5,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,3,0,0,47,22,21,0,3,0,0,47,22,3,5,5,0,0,37,12183,18356,10644,10897,3839,1515,57431
21102,0,0,0,10,8,0,0,0,0,17,10,0,4,0,0,0,14,1266,2454,1368,1932,943,295,8261,1096,2547,1395,1882,849,296,8065,200,80,24,16,0,0,325,14,27,29,31,7,4,109,217,107,51,44,8,4,434,36,27,10,11,3,0,84,20,19,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,52,46,11,11,4,0,136,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,5,1370,2709,1458,1939,862,305,8641
21103,0,0,21,9,12,3,4,4,0,29,34,26,15,11,0,0,100,9615,12739,6644,6998,2782,1039,39820,8192,12046,6505,7035,2605,966,37348,1254,724,287,162,62,27,2508,346,441,249,147,34,7,1225,1599,1168,535,299,95,32,3734,197,132,54,23,12,0,420,330,204,52,28,0,0,618,294,221,51,13,4,0,575,40,33,0,4,0,0,74,14,0,9,7,0,3,28,870,587,163,73,20,4,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,20,8,3,0,5,0,0,23,22,9,4,6,0,0,40,10691,13807,7215,7419,2725,1004,42858
21104,0,0,18,0,3,5,0,0,0,17,21,14,6,0,3,0,45,4999,6800,3795,4258,1519,535,21909,2964,5116,3061,3853,1330,469,16795,1777,1283,510,317,86,26,4001,297,454,350,295,87,22,1504,2075,1735,858,615,178,49,5508,33,24,18,5,0,0,78,51,52,12,6,0,0,116,251,170,48,5,5,0,483,0,0,0,0,0,0,0,6,4,0,8,3,0,20,340,255,70,28,4,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,8,4,0,0,0,8,3,0,0,4,0,0,14,5390,7116,3991,4499,1513,521,23020
21105,5,0,42,169,64,8,20,0,0,262,69,54,28,30,11,8,203,10734,17188,8660,9302,4035,1731,51641,9853,17739,8991,9795,3903,1763,52046,1266,564,144,67,17,8,2067,328,336,111,58,14,0,849,1590,901,253,130,34,17,2919,164,52,22,10,4,0,245,12,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,0,0,0,50,199,74,25,9,5,0,313,141,33,0,3,0,0,178,0,0,0,0,0,0,0,12,10,4,3,0,0,28,154,41,4,10,0,3,210,26,27,11,0,7,0,71,11824,18778,9276,9940,3951,1781,55559
21201,0,0,12,88,28,9,0,0,0,130,24,21,20,10,3,3,82,5782,9618,5539,6011,2715,1397,31054,6024,10869,6629,7526,3295,1779,36125,1094,793,163,112,36,12,2213,232,313,140,91,29,14,821,1323,1105,304,203,64,27,3028,184,81,27,10,4,0,301,15,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,0,0,0,17,200,96,30,15,3,0,340,102,20,0,0,0,0,123,0,0,0,0,0,0,3,4,0,0,0,0,0,12,111,25,0,0,0,0,140,19,11,6,0,6,0,37,7677,12109,6970,7746,3364,1809,39673
21202,3,7,97,113,28,34,18,8,7,209,17,14,8,11,3,0,56,7013,11837,7645,9044,3935,2356,41841,6070,11384,7596,8522,3606,2181,39362,1311,1000,403,325,110,70,3209,352,525,323,268,102,53,1631,1668,1520,726,590,208,121,4838,140,97,39,16,10,7,307,9,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,24,164,118,42,18,11,4,358,73,17,5,0,0,0,96,0,0,0,0,0,0,0,7,7,0,4,0,0,17,79,25,8,4,0,0,110,8,10,7,5,0,0,28,7984,13054,8377,9134,3833,2313,44695
21203,4,0,21,26,8,5,8,3,0,52,27,19,12,11,5,0,71,7044,12963,9809,11572,5174,3723,50289,7802,15186,12827,15304,6828,4840,62780,1245,1187,548,539,227,149,3898,286,365,264,191,102,57,1259,1530,1549,808,724,326,210,5159,260,246,59,24,7,4,596,18,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,31,290,255,61,23,8,3,653,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,12,20,12,15,3,0,3,60,9654,17007,13707,16063,7163,5061,68665
