SA3_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
10304,4,6,8,7,28,0,21,3,15,41,12,98,7,24,144,27,162,21,50,254,20,89,8,22,136,11,165,26,36,244,21,112,18,25,176,9,38,12,5,57,0,12,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,0,11,47,111,739,102,198,1148,0,4,0,5,12,0,6,0,5,11,5,52,4,19,76,8,68,10,28,118,9,68,8,28,117,16,184,25,54,281,36,239,32,55,368,34,124,18,25,199,0,9,0,3,13,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,15,46,117,780,113,236,1251,0,10,0,0,9,0,6,0,0,6,4,35,5,13,59,4,51,7,25,83,4,42,3,10,57,13,122,12,46,187,21,202,18,76,323,50,202,33,54,332
10401,0,9,0,8,18,0,15,4,12,33,13,55,6,25,101,19,96,24,28,163,8,103,15,26,149,39,243,30,47,355,37,193,29,28,289,11,33,7,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,4,27,0,11,36,130,776,110,183,1208,0,5,0,0,3,0,0,0,5,9,0,27,8,17,50,10,47,13,27,92,6,53,4,30,94,14,187,40,53,294,56,287,39,77,462,21,81,17,21,135,0,3,0,0,9,3,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,26,112,710,125,238,1184,0,5,0,0,0,0,4,0,0,0,3,8,3,10,24,7,35,4,15,56,3,25,4,14,47,9,82,15,45,153,32,226,26,67,348,35,224,30,79,372
10402,0,6,0,10,27,0,20,11,21,54,19,68,13,40,143,16,128,31,47,223,18,149,30,34,227,36,298,44,89,469,74,419,63,95,653,60,210,44,53,370,9,26,5,7,56,5,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,29,9,17,57,243,1374,257,421,2293,0,6,0,3,9,0,3,0,4,12,8,40,7,36,87,8,43,15,42,106,12,53,8,40,112,22,148,31,70,271,59,367,69,144,635,115,419,85,120,743,28,90,16,33,164,4,12,0,3,19,0,4,0,0,10,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,26,0,19,59,257,1224,235,509,2223,0,0,0,6,7,0,0,0,0,0,0,6,0,13,23,0,26,5,25,56,0,33,8,17,62,7,91,12,48,163,27,198,30,120,379,77,480,88,216,872
10501,0,30,0,19,57,5,35,4,17,59,31,199,11,55,295,5,123,8,29,171,0,30,0,8,37,0,7,0,0,12,5,3,0,0,10,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,36,53,458,29,142,680,4,13,0,3,23,0,31,0,14,48,4,72,7,39,128,12,159,4,53,238,8,76,0,14,108,11,58,6,13,83,6,16,0,0,21,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,10,37,54,462,27,160,697,0,7,0,0,7,0,11,0,3,19,3,28,5,12,41,9,83,3,33,134,8,63,5,17,95,15,83,5,23,126,8,41,4,5,59,0,8,0,3,8
10502,0,12,3,4,17,0,6,7,3,19,3,71,8,42,120,20,130,14,25,186,8,41,3,0,55,4,11,0,3,26,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,36,301,34,80,453,0,0,0,6,4,0,3,0,0,8,4,25,3,22,55,3,74,7,24,112,7,68,3,13,93,4,70,9,13,95,9,33,5,7,50,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,18,37,289,25,88,445,0,7,0,0,4,0,0,0,0,3,0,8,4,13,24,0,46,4,23,75,4,47,4,20,85,12,95,9,22,130,9,70,4,12,94,5,15,5,0,24
10503,5,15,3,7,31,4,38,0,18,58,25,275,28,83,413,40,320,34,73,467,26,147,19,19,217,55,176,29,34,292,13,75,12,15,119,8,16,5,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,4,22,9,11,43,187,1095,137,264,1683,0,9,0,7,14,5,14,0,7,20,11,86,15,44,147,30,179,18,62,283,19,139,23,41,215,32,202,20,63,321,37,275,44,77,445,34,149,27,29,235,4,5,0,6,13,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,5,12,64,165,1102,160,348,1770,0,0,0,8,6,0,11,0,3,15,3,51,4,27,81,9,91,10,42,149,13,88,14,35,153,23,188,23,58,288,41,263,43,85,437,39,277,26,86,426
10601,4,11,0,11,24,6,21,8,13,45,15,125,14,37,197,21,141,20,68,255,17,136,12,38,203,32,325,34,73,461,41,230,27,66,360,15,75,10,25,127,0,10,4,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,28,4,12,46,157,1109,135,348,1745,0,4,0,0,5,0,9,0,3,13,3,57,6,33,105,16,91,9,52,165,8,63,5,37,112,23,240,32,72,371,59,535,70,130,796,49,274,32,52,403,6,24,6,8,45,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,5,19,56,163,1335,169,415,2087,0,6,0,3,3,3,0,0,5,3,0,14,0,9,27,0,27,7,42,71,3,33,13,23,75,12,114,15,51,195,58,439,38,157,693,111,590,60,178,944
10602,0,8,5,8,21,0,23,9,21,50,16,77,15,23,134,13,70,15,39,129,7,84,11,22,125,15,168,17,57,257,56,243,38,65,401,35,122,26,38,215,0,17,0,0,22,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,28,6,20,56,155,842,136,294,1423,0,3,4,3,10,0,3,0,3,12,6,54,10,31,97,15,64,15,35,125,5,39,6,30,84,12,98,17,38,162,45,371,57,105,582,81,412,79,107,686,13,39,3,8,58,0,6,0,3,9,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,23,51,185,1114,197,379,1878,0,5,0,6,7,0,0,0,0,3,0,7,0,10,18,5,17,3,21,49,5,32,3,23,64,7,90,11,31,139,29,214,41,111,399,107,578,90,194,967
10603,5,9,6,3,14,0,26,7,16,55,11,76,9,22,120,4,100,9,39,159,11,97,11,41,155,39,240,45,69,382,64,267,38,66,437,30,116,20,21,191,4,19,5,3,25,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,18,0,9,30,164,975,149,289,1579,0,0,0,0,0,0,3,0,4,11,4,41,9,26,89,11,46,8,26,90,6,33,4,28,69,9,122,19,49,210,33,325,48,119,521,62,284,59,84,490,15,53,8,10,86,9,12,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,24,7,7,35,147,954,156,363,1625,0,4,0,3,9,0,0,0,0,0,0,11,0,11,22,4,17,5,15,39,4,28,3,12,41,13,73,9,31,126,28,185,25,101,340,73,385,60,156,676
10604,0,0,3,5,10,0,5,0,0,10,5,29,4,13,48,11,99,13,24,148,9,56,3,27,89,13,78,12,12,119,8,61,11,12,91,4,42,0,0,49,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,10,25,60,386,64,104,610,0,3,0,4,6,0,3,0,0,3,4,15,6,6,31,0,47,9,18,75,8,58,3,11,85,6,156,13,34,215,25,156,16,38,229,3,27,3,10,44,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,24,51,484,47,125,712,0,0,0,6,3,0,0,0,0,3,0,3,0,4,8,0,20,0,19,41,4,30,4,14,48,10,74,14,27,123,16,132,9,43,207,22,113,19,30,181
10701,7,14,0,14,35,3,30,9,24,70,29,157,19,37,246,31,139,23,78,267,17,97,22,46,186,22,162,28,81,303,38,258,47,67,409,30,80,11,23,144,0,9,0,6,19,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,35,5,16,64,195,987,175,399,1755,0,7,0,8,21,4,9,0,9,18,5,87,23,48,155,22,96,23,43,181,18,47,13,49,118,23,83,17,42,161,34,181,57,110,376,56,325,57,125,558,17,77,14,24,132,5,14,6,6,24,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,29,12,17,58,180,956,209,473,1818,0,6,0,0,8,0,4,0,10,11,4,56,16,30,107,19,88,6,53,161,7,37,6,29,86,17,59,7,57,143,14,120,25,62,217,49,340,63,173,624
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,8,5,20,32,6,24,7,21,63,16,110,14,36,176,18,86,35,71,211,16,86,21,18,145,30,192,45,91,357,62,325,55,85,528,44,216,45,35,345,7,31,6,5,55,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,45,6,17,73,210,1121,247,409,1988,0,3,0,5,6,0,7,3,3,14,3,55,12,33,111,14,71,22,28,138,12,52,13,37,111,10,83,12,52,156,24,208,31,96,363,82,399,91,159,729,41,158,28,37,264,9,32,12,9,59,0,6,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,9,10,45,199,1095,237,474,2006,0,8,0,3,11,0,0,0,5,7,3,45,6,39,90,13,53,8,32,115,14,40,7,35,88,13,35,3,33,84,9,102,23,53,194,45,289,64,148,539
10704,3,16,5,22,42,7,46,20,48,116,28,136,33,47,241,14,120,30,96,264,14,115,31,54,202,27,220,49,89,388,43,285,104,130,558,54,217,67,79,417,20,50,23,19,114,3,17,5,12,32,3,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,9,42,6,34,82,222,1271,372,613,2474,0,5,3,3,13,0,12,3,5,18,16,97,32,78,215,21,74,19,42,151,7,48,18,80,149,19,89,24,63,197,23,224,74,122,441,60,330,116,169,669,47,152,62,86,349,15,46,9,24,95,3,15,9,3,26,0,10,4,5,18,0,0,3,3,4,0,0,0,0,6,0,31,6,31,65,216,1118,375,710,2422,0,0,0,7,10,0,9,4,10,20,7,78,19,61,166,13,55,10,54,131,8,37,14,57,115,10,51,16,53,137,17,148,34,84,281,43,282,74,192,582
10801,0,0,3,3,6,0,0,4,3,8,0,21,4,19,48,9,83,16,39,147,3,61,13,16,96,17,125,19,20,178,28,104,8,30,174,10,23,3,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,16,73,435,69,138,712,0,0,0,0,0,0,0,0,0,3,0,11,4,6,22,3,37,3,17,67,7,33,11,22,73,17,76,11,35,139,27,128,14,53,222,14,120,22,31,187,3,12,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,18,80,427,66,180,754,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,0,9,0,6,19,0,15,3,9,30,7,26,7,23,57,15,93,16,44,167,33,141,12,65,253
10802,0,12,0,8,26,0,18,0,7,24,15,88,14,39,160,30,204,27,67,326,29,166,22,47,260,42,213,35,28,317,19,119,16,18,169,6,19,3,4,36,0,4,0,0,6,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,27,4,5,40,144,874,123,224,1373,0,0,0,4,7,0,5,0,3,12,9,38,5,21,77,14,87,15,42,159,7,83,15,36,147,26,195,15,79,316,45,264,37,58,408,27,92,11,20,148,4,11,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,3,22,4,10,38,143,799,104,283,1325,0,3,0,6,6,0,0,0,0,3,4,10,0,8,23,4,34,3,22,67,7,51,0,29,84,12,71,13,50,148,28,217,37,92,370,57,236,34,85,411
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,5,0,4,7,0,8,3,11,26,12,43,11,17,79,12,84,21,46,162,11,107,28,46,198,19,248,35,53,356,69,331,72,67,535,53,149,31,37,275,4,22,3,5,26,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,16,6,14,39,184,1014,211,298,1719,0,0,0,6,6,0,0,0,0,5,3,18,8,16,51,9,35,12,25,71,0,42,6,36,83,10,135,23,45,206,41,305,63,100,501,84,355,90,92,625,16,66,11,26,116,4,7,8,4,25,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,15,37,166,983,227,363,1736,0,0,0,0,3,0,0,0,0,4,0,0,0,6,12,0,11,3,23,40,0,28,11,15,50,10,64,14,47,129,15,161,32,87,303,87,450,92,182,812
10805,0,11,0,10,19,0,18,4,6,34,8,71,12,26,113,20,166,31,66,283,18,130,18,38,208,41,270,36,57,408,24,108,13,26,169,5,14,3,0,23,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,4,18,8,4,28,120,822,125,235,1303,0,0,0,0,0,0,6,0,0,3,4,47,9,23,84,6,52,9,35,104,10,66,18,40,134,22,196,25,58,305,69,282,42,86,481,34,84,14,36,168,0,10,4,3,19,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,19,5,12,35,151,772,127,301,1349,0,0,0,4,8,0,0,0,0,4,0,9,0,3,13,3,21,7,13,51,0,24,6,25,51,14,114,17,53,193,34,262,35,103,432,42,266,35,98,436
10901,0,7,5,8,16,3,38,10,15,56,10,140,21,32,199,19,177,21,61,277,22,137,18,29,210,25,170,37,58,285,24,110,25,20,183,10,27,3,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,11,34,116,826,145,239,1325,0,4,0,6,10,0,0,0,8,12,6,63,13,26,115,16,109,13,48,189,8,113,12,32,163,26,228,36,63,352,46,200,39,60,353,22,81,25,25,143,4,6,0,4,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,9,46,135,835,140,286,1400,0,0,0,6,7,0,3,0,10,13,3,50,9,22,78,13,88,14,42,153,14,70,7,39,133,28,178,26,78,307,44,291,55,89,476,46,201,35,43,328
10902,0,4,0,3,6,0,0,0,4,6,3,29,5,14,48,11,85,13,14,115,0,8,0,0,8,0,6,0,5,12,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,20,139,16,38,211,0,3,0,0,8,0,4,0,4,4,0,16,4,14,34,4,39,7,17,69,7,32,0,9,47,4,19,0,0,21,0,4,0,0,6,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,8,17,133,11,46,209,0,3,4,0,6,0,0,0,0,0,0,5,0,11,9,6,21,4,10,43,5,25,6,4,39,5,29,5,10,42,3,16,0,3,27,0,3,0,0,4
10903,0,7,4,3,15,0,3,0,0,6,8,72,16,20,116,21,133,18,37,206,15,59,10,10,86,14,73,10,19,122,0,33,3,4,39,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,4,0,16,69,406,60,100,632,0,3,0,0,12,0,8,0,0,8,0,28,4,12,44,13,86,19,29,140,11,69,16,18,117,15,108,15,29,162,21,81,14,15,133,7,19,8,6,37,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,15,68,407,74,119,678,0,3,0,0,7,0,0,0,0,0,0,22,6,14,38,6,27,8,16,54,6,32,8,14,65,9,96,9,23,132,20,99,14,31,163,12,39,8,12,76
11001,0,0,5,9,11,0,12,0,7,21,6,80,4,16,110,16,119,9,27,171,14,73,7,16,109,13,101,11,19,147,10,61,18,8,97,3,23,5,7,37,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,15,73,486,58,113,729,0,0,0,5,3,0,10,0,0,8,6,24,6,13,42,8,48,3,32,88,3,51,7,17,85,12,99,13,28,155,20,139,15,46,225,19,59,21,7,102,4,9,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,16,69,453,69,158,747,0,0,0,3,3,0,0,0,3,4,0,3,0,5,12,5,11,5,13,27,3,43,4,15,64,12,93,9,26,144,26,148,26,49,245,23,103,26,41,190
11002,3,15,0,9,23,0,13,0,6,21,9,96,18,33,151,34,162,21,39,252,9,80,11,12,116,18,90,19,16,137,5,16,6,5,31,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,3,24,76,504,75,127,775,0,3,7,0,6,0,4,0,4,6,5,43,7,17,69,8,98,12,34,149,11,96,13,26,147,19,166,14,35,237,27,97,9,19,144,10,16,5,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,14,0,0,18,93,539,61,131,822,4,4,0,6,9,0,0,0,3,8,4,18,3,17,40,5,37,3,27,76,8,71,7,21,109,20,147,13,51,234,20,166,18,39,241,5,60,5,14,94
11003,3,11,0,4,21,0,19,4,13,33,20,124,10,38,198,24,117,5,43,187,7,48,4,6,64,5,46,6,0,63,3,22,0,8,34,0,10,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,13,62,412,36,119,628,3,3,0,0,7,3,9,0,3,14,7,53,5,26,92,15,121,12,43,190,5,54,8,28,96,12,74,0,20,106,11,61,4,13,92,3,40,6,7,52,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,35,58,441,48,148,699,0,3,0,0,3,0,4,0,0,4,0,24,0,11,30,7,57,6,38,105,10,50,5,26,99,5,59,8,25,109,9,63,9,22,97,11,51,4,16,79
11004,0,5,6,6,19,3,23,3,23,53,11,142,13,61,221,35,288,21,96,436,29,231,21,53,332,31,315,33,53,428,33,189,34,34,287,12,55,3,5,73,0,9,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,31,4,15,54,155,1289,140,345,1929,0,5,0,6,10,0,9,0,3,8,3,63,10,37,118,19,138,16,50,223,16,107,14,53,190,34,277,33,90,430,55,445,59,102,659,39,195,28,40,304,7,17,6,8,45,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,3,18,52,182,1296,163,410,2053,0,3,0,4,6,0,0,0,0,0,0,19,0,18,41,4,64,8,39,107,9,86,18,42,155,19,216,21,95,353,67,442,62,147,722,65,353,52,80,548
