SA3_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
30302,17,33,26,64,461,941,432,112,62,27,2186,5,0,9,19,17,38,243,907,608,195,71,30,2149,0,0,0,7,9,21,103,417,398,159,70,19,1212,0,0,7,14,9,22,79,399,472,267,155,18,1439,0,0,4,11,6,11,38,144,296,216,328,14,1068,0,3,6,21,8,19,51,192,188,105,84,32,709,6,8,23,5,0,14,14,7,7,4,3,53,146,158,198,825,534,285,815,2594,4774,3060,1211,847,383,15672
30303,13,26,16,32,80,595,302,86,48,16,1217,0,0,7,6,17,25,71,538,376,127,57,12,1241,0,0,9,5,0,14,25,275,225,94,37,5,698,4,0,15,11,4,6,30,221,300,171,95,17,881,0,0,6,5,8,4,21,88,138,127,160,24,580,3,0,19,11,9,18,24,164,123,75,48,22,514,0,0,13,0,4,6,6,20,11,0,0,47,111,62,69,450,388,223,338,655,3176,2012,863,540,291,9058
30304,9,17,12,28,98,318,110,28,17,11,658,0,0,8,11,6,14,63,274,155,52,18,8,602,0,0,8,3,7,6,29,158,116,33,20,4,385,0,0,7,4,0,7,23,123,149,65,46,11,430,0,0,7,4,4,5,11,45,69,57,74,3,277,3,0,6,9,5,6,21,77,67,30,23,23,268,0,0,9,0,0,0,0,7,5,0,0,20,45,39,49,341,247,140,258,717,1624,839,299,214,173,4937
30305,8,14,15,19,109,550,232,33,10,18,1004,0,0,10,10,8,12,61,457,279,62,23,21,949,5,0,6,0,3,6,23,247,213,56,12,8,576,0,0,0,5,6,5,15,193,233,59,26,6,555,3,0,0,0,0,0,20,79,135,53,27,11,337,0,0,3,9,10,8,21,139,103,31,15,31,381,0,0,4,3,0,0,3,17,10,0,0,42,78,37,30,192,212,107,159,678,2886,1529,366,127,283,6612
30306,7,15,8,13,67,413,173,57,23,20,795,0,0,8,14,10,13,44,351,183,53,33,21,743,0,0,12,7,3,3,17,198,120,45,24,8,434,3,0,14,12,10,3,20,170,120,63,26,4,436,0,0,9,0,0,7,16,74,97,50,40,11,307,0,0,10,9,4,16,20,129,95,25,17,31,352,0,0,0,4,3,3,5,14,3,5,5,11,43,22,22,180,205,113,163,434,2356,1055,383,187,215,5318
30401,0,0,0,0,18,142,73,24,17,0,267,0,0,3,0,4,0,12,125,104,34,15,0,300,0,0,0,0,0,4,0,64,77,35,10,5,198,0,0,3,0,0,6,12,49,96,49,35,6,257,0,0,0,3,0,3,0,20,49,47,64,5,193,0,0,0,0,0,0,3,30,34,20,23,10,128,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,17,27,22,31,96,756,538,264,182,55,2001
30402,5,3,7,5,9,81,78,42,40,6,270,0,0,3,5,3,3,3,59,100,45,47,6,270,0,0,0,3,0,0,3,29,71,35,44,6,185,0,0,0,0,0,3,6,37,80,76,83,6,287,4,0,0,0,0,6,4,17,55,73,206,9,370,0,0,0,0,0,4,4,25,28,33,37,4,142,0,0,0,3,0,0,0,0,3,0,3,8,24,4,0,16,37,43,50,81,403,555,345,489,77,2098
30403,10,26,20,31,183,497,248,78,65,13,1155,0,0,5,19,11,13,106,434,293,97,89,13,1080,0,3,0,5,7,9,52,184,184,72,56,8,585,0,3,3,8,6,12,34,181,236,109,100,9,701,3,0,4,5,3,4,9,86,146,109,300,13,682,0,0,7,23,10,8,28,124,128,65,101,15,501,3,3,8,3,0,5,5,13,3,3,0,17,60,40,36,231,219,143,260,1179,2734,1759,703,825,157,8291
30404,6,12,13,75,74,336,174,37,19,12,760,4,4,6,8,5,72,82,278,221,79,26,15,810,0,0,0,3,6,77,39,144,159,85,36,10,541,0,0,3,6,4,64,65,126,168,116,62,10,621,0,0,0,0,0,19,31,63,90,104,128,11,442,7,0,6,7,9,36,36,95,79,36,33,16,338,0,4,6,4,0,0,0,4,0,0,3,13,42,64,61,350,268,136,522,613,1651,1140,505,329,179,5815
30501,13,28,26,97,383,1495,907,305,154,75,3487,0,0,7,25,23,51,201,1347,1250,491,281,51,3726,0,0,7,7,11,19,59,423,629,287,157,12,1613,0,0,11,15,12,24,56,518,848,502,389,30,2399,3,0,4,12,11,19,28,294,654,598,1079,34,2736,0,0,10,14,9,18,37,241,356,184,198,43,1113,4,0,18,7,10,9,17,47,48,17,36,49,276,101,111,572,532,514,1033,2461,7553,6422,2976,2674,585,25521
30502,3,10,15,16,123,364,202,69,48,16,865,0,0,3,10,4,10,77,364,304,120,72,16,986,0,0,0,4,4,4,18,186,236,95,58,6,611,0,0,0,4,4,8,21,151,244,175,183,14,805,0,0,6,4,0,7,16,74,159,190,508,18,972,0,0,0,5,9,0,20,64,96,69,83,18,379,0,0,3,3,0,0,5,15,0,3,9,32,68,65,60,276,198,105,185,758,1960,1548,804,1040,203,7211
30503,17,33,26,80,536,1484,653,192,118,44,3197,0,0,14,20,12,60,322,1439,951,291,179,36,3328,0,0,9,11,9,19,107,534,506,209,142,18,1563,0,0,8,12,7,26,120,599,678,459,329,28,2263,0,0,5,12,6,14,44,287,482,520,969,32,2378,0,0,10,11,21,16,73,217,264,135,172,32,953,3,0,12,3,10,5,16,26,17,7,7,56,165,99,84,487,430,426,1080,3269,7350,4505,2089,2102,443,22377
30504,5,17,17,51,228,485,304,111,58,17,1301,0,0,0,11,9,18,109,552,378,160,101,23,1363,0,0,4,4,12,5,26,215,229,123,77,4,707,0,0,4,4,7,18,46,222,308,216,190,15,1023,0,0,3,7,4,12,14,113,194,234,584,8,1170,0,0,5,4,4,9,28,102,154,94,148,24,584,0,0,0,5,0,0,8,14,10,3,6,18,59,31,19,162,179,185,472,1250,2774,2065,1109,1276,204,9739
30601,4,10,12,37,146,308,241,36,18,17,828,3,0,6,10,7,22,98,269,257,65,27,15,772,0,0,0,6,0,12,46,121,168,50,26,6,429,4,0,0,4,6,9,36,102,192,77,53,8,489,3,0,0,3,0,4,20,44,102,67,83,10,331,0,0,0,6,0,6,53,111,137,51,29,24,429,0,0,4,5,4,7,16,10,3,4,0,23,72,24,25,112,162,123,397,1139,1879,1431,429,286,230,6229
30602,28,50,55,210,440,826,175,39,18,51,1906,7,4,17,24,45,121,337,660,230,64,29,45,1576,5,0,9,17,13,46,111,287,133,49,15,14,701,0,0,9,5,5,26,85,248,164,63,27,16,659,5,5,7,17,8,36,38,127,114,54,95,20,509,8,8,34,45,37,108,143,301,118,37,23,56,918,3,9,34,27,15,39,40,30,11,0,5,89,297,169,195,792,953,905,2224,3175,4212,1254,372,268,575,15104
30603,21,61,46,116,141,50,12,0,7,20,497,11,4,19,31,21,70,92,63,6,0,8,24,350,10,8,14,18,5,33,41,33,12,0,5,9,185,11,0,9,14,5,35,32,36,9,0,8,7,180,6,0,10,15,3,11,22,25,10,6,13,10,126,3,10,8,39,17,44,69,31,4,0,4,12,244,0,0,5,15,13,24,16,5,6,5,0,22,124,97,99,295,657,449,919,901,405,93,23,70,219,4240
30604,5,4,8,19,35,72,32,13,15,6,226,0,3,0,7,0,3,28,54,32,5,13,4,160,0,0,0,4,0,4,12,29,21,5,16,9,89,0,0,0,0,0,5,0,14,10,8,14,10,64,0,0,0,0,3,7,4,8,12,6,50,11,106,0,0,3,3,4,8,13,25,13,3,4,5,81,0,0,0,5,4,7,6,3,0,0,5,17,39,30,26,67,128,90,196,321,358,159,58,142,110,1675
30605,23,23,22,73,146,130,19,3,4,14,472,11,0,3,19,26,46,97,102,9,3,8,21,346,5,4,6,11,4,13,40,61,13,4,3,12,184,12,6,9,6,9,13,33,65,15,3,6,8,178,16,0,5,8,3,11,19,27,11,7,8,4,134,6,4,6,30,24,33,89,78,8,0,3,8,287,0,7,4,26,13,21,22,10,6,0,3,39,158,108,74,282,513,392,733,1049,741,119,30,48,218,4308
30701,47,64,83,137,150,61,6,0,9,87,713,40,25,26,57,54,131,139,84,13,0,3,84,665,20,10,36,22,23,53,66,39,8,0,4,34,313,43,6,36,27,21,46,76,63,12,3,5,33,368,18,8,18,16,21,39,64,47,17,7,8,59,317,10,9,20,34,32,70,69,56,15,0,0,48,363,5,4,12,15,15,10,8,5,0,0,0,22,93,266,141,546,774,681,1026,918,452,84,16,42,596,5549
30702,19,33,62,124,179,52,0,0,0,38,530,18,7,25,33,26,84,138,49,4,0,4,41,435,3,6,11,11,7,43,65,35,0,0,0,7,196,9,4,9,4,6,38,64,24,3,0,0,20,193,0,0,4,4,7,14,35,23,8,0,5,24,124,0,4,8,15,18,58,79,28,8,0,0,25,243,0,0,17,12,12,15,9,8,0,0,0,30,108,86,56,288,437,513,1084,1076,309,34,16,28,293,4223
30703,9,23,36,111,164,44,9,0,0,20,433,5,0,9,11,15,57,111,57,5,0,3,9,289,0,0,9,9,8,26,40,18,7,0,3,0,115,3,4,12,7,10,14,42,21,9,0,0,9,128,4,0,3,5,0,10,19,12,5,3,4,8,81,6,0,7,10,13,54,75,32,6,0,0,14,209,3,0,9,25,11,27,9,5,0,0,0,17,97,50,32,218,447,459,1061,1070,308,51,14,26,185,3926
30801,46,30,40,74,112,115,18,0,7,55,562,86,25,48,36,26,64,124,129,28,3,11,78,644,34,8,17,5,20,18,59,70,27,7,0,20,290,123,32,23,21,17,30,62,112,47,7,0,29,509,156,28,22,18,9,21,44,67,43,8,3,42,462,40,10,22,34,18,29,39,83,26,6,3,26,333,3,7,8,11,5,3,0,3,0,0,0,27,68,582,210,432,364,285,499,678,723,197,43,30,399,4433
30803,27,47,84,238,487,461,104,16,15,78,1564,7,9,20,42,67,154,373,478,144,21,22,61,1395,6,0,10,9,21,49,162,278,98,18,5,21,669,6,0,8,15,12,48,136,269,103,42,21,32,685,3,0,13,14,18,24,72,142,99,56,22,29,499,6,6,18,37,49,78,215,254,124,28,13,45,866,5,3,27,27,20,31,34,19,3,5,3,77,266,207,192,655,976,991,2094,3172,2884,821,213,134,664,13004
30804,12,22,15,35,40,26,0,0,0,13,192,15,21,17,16,20,35,49,33,7,0,0,27,232,9,8,4,4,9,18,23,17,7,0,0,4,102,9,19,13,7,8,13,30,39,7,0,0,18,163,3,12,16,3,3,10,15,49,11,0,0,14,143,0,7,3,14,16,17,21,22,4,0,6,10,109,0,0,8,3,0,3,0,6,0,0,0,13,34,86,88,200,164,151,242,273,220,31,3,6,167,1643
30805,34,82,93,177,333,220,13,0,12,30,1008,7,4,21,39,46,115,281,265,36,6,7,46,870,0,5,23,9,8,33,131,149,24,5,8,15,419,5,5,12,16,9,40,127,169,48,11,16,32,481,4,0,8,19,5,30,78,108,50,13,25,22,362,0,4,15,25,24,70,121,122,24,5,4,31,449,4,4,16,18,7,14,21,12,0,0,0,48,136,145,96,508,987,791,1258,2091,1448,239,58,112,387,8123
30901,10,14,0,16,63,373,378,176,157,27,1218,5,0,0,4,7,11,40,289,357,218,223,20,1189,0,0,3,4,4,8,8,123,205,116,165,8,647,0,0,3,0,4,6,10,78,177,163,293,22,752,0,0,8,0,0,4,4,43,92,98,484,16,749,0,0,4,5,3,7,9,89,100,78,154,41,497,0,3,7,4,0,9,13,24,10,5,16,31,119,31,33,169,145,119,201,596,2367,1993,1144,1830,297,8929
30902,6,6,17,18,53,274,244,120,90,25,867,4,0,4,0,7,19,24,182,244,178,146,18,828,0,0,3,4,3,0,6,82,132,89,121,8,445,0,0,0,0,0,0,10,71,126,94,167,13,487,0,0,0,0,0,0,5,31,59,75,234,16,424,0,0,10,3,6,4,12,58,97,76,97,25,375,0,0,7,6,0,5,8,19,16,4,11,35,118,47,55,303,154,133,250,574,1697,1521,878,1080,267,6959
30903,7,6,14,16,107,541,355,132,59,31,1276,0,0,6,9,3,4,46,390,355,143,115,17,1085,0,0,0,0,5,7,19,143,165,111,73,5,524,0,0,3,6,0,3,12,93,146,134,114,4,520,0,0,0,4,4,4,3,48,71,77,190,6,412,0,0,8,10,7,5,25,139,106,69,56,37,476,4,3,17,6,4,5,16,36,11,10,5,52,164,53,97,393,262,169,268,1184,3607,2079,960,793,347,10213
30904,0,0,3,11,6,34,36,17,8,11,131,0,0,0,0,0,0,23,20,31,6,18,6,110,0,0,0,0,0,0,8,10,20,5,9,0,67,0,0,0,0,0,0,5,12,13,17,5,5,54,0,0,0,0,0,0,5,6,5,13,12,4,45,0,0,0,0,0,0,4,8,11,6,3,3,43,0,0,0,0,4,0,3,4,3,0,0,3,23,13,5,23,25,38,56,120,240,202,96,67,61,940
30905,0,6,4,4,14,69,71,62,24,11,263,0,0,0,0,5,3,3,61,100,72,36,3,277,0,0,0,0,0,4,3,24,46,60,49,7,188,0,0,0,0,0,0,0,8,36,55,65,5,170,0,0,0,0,0,6,3,4,7,34,81,5,138,0,0,3,4,4,0,0,18,23,27,27,9,126,0,0,0,0,0,0,0,0,5,0,0,12,22,10,9,46,54,40,49,73,409,457,421,340,83,1993
30906,5,9,10,14,58,299,308,116,53,20,888,0,0,0,5,3,8,34,204,325,117,58,15,776,0,0,0,3,0,3,11,99,146,74,55,11,402,0,0,0,0,0,3,14,80,139,88,82,18,423,0,0,0,5,0,3,9,31,61,51,95,11,265,0,0,3,4,3,5,25,83,113,48,40,28,358,4,0,9,6,8,6,14,16,6,8,0,32,102,41,41,199,177,191,193,569,1748,1642,663,470,246,6177
30907,9,10,11,17,87,1149,1167,193,121,46,2814,3,0,0,11,13,17,63,1027,1229,261,143,41,2800,5,0,3,5,5,10,21,443,729,173,129,20,1549,0,0,5,3,5,6,10,335,638,228,205,20,1455,0,0,0,4,6,3,9,123,302,165,321,12,946,0,0,5,7,6,7,30,321,383,122,111,81,1081,0,0,4,5,0,5,5,52,23,4,10,67,166,26,13,109,134,136,225,817,6361,6378,1504,1262,516,17478
30908,4,8,3,10,10,163,466,227,114,22,1030,0,0,0,3,5,5,11,98,412,269,150,14,965,0,0,0,0,0,5,7,53,207,186,113,8,585,0,0,0,7,0,3,4,21,209,213,163,6,625,0,0,0,0,0,5,6,26,57,127,191,3,417,0,0,3,3,9,3,5,43,140,122,100,22,458,0,0,6,3,0,7,0,13,10,6,5,33,78,21,27,117,103,62,243,162,1095,2470,1562,1006,217,7076
30909,10,15,21,22,155,595,439,186,75,25,1546,3,0,8,15,15,8,56,413,389,209,130,17,1264,0,0,0,7,4,7,27,161,244,133,91,7,678,0,0,3,3,6,6,18,110,183,192,130,14,662,0,0,4,4,6,5,10,58,89,113,146,21,455,0,0,12,15,16,11,31,113,154,132,85,41,618,0,4,13,11,3,4,15,26,5,7,3,54,149,69,90,457,324,268,340,1373,3684,2502,1401,822,375,11710
30910,6,10,7,14,119,350,270,150,128,20,1069,0,0,0,6,0,14,72,237,261,151,153,24,911,0,0,0,0,0,5,23,84,124,77,96,13,423,0,0,0,0,3,0,12,61,106,92,167,12,464,0,0,0,6,3,6,12,35,62,75,271,15,485,0,0,0,3,3,0,28,80,101,45,87,19,373,0,0,0,8,0,7,9,20,11,5,9,28,105,17,4,48,215,106,306,1138,2023,1642,897,1171,261,7824
31001,25,31,20,46,296,823,134,11,8,35,1441,3,5,14,16,11,29,202,731,185,22,8,11,1239,0,0,3,12,5,9,81,383,130,19,11,16,662,0,0,8,11,4,16,66,295,147,35,10,10,595,0,0,3,11,3,7,30,127,82,27,17,15,336,3,3,10,31,10,17,91,231,71,16,4,64,559,4,3,28,12,4,6,25,26,4,0,0,56,167,104,126,653,569,295,467,1951,4535,965,155,91,443,10353
31002,9,14,24,67,231,183,39,3,3,22,603,4,4,3,8,22,35,181,146,35,12,4,17,472,0,0,4,4,5,29,81,60,22,0,3,7,219,7,5,0,5,0,8,65,48,24,12,0,7,180,0,0,4,5,6,9,34,39,7,12,4,3,119,0,6,6,4,11,26,91,74,15,9,8,20,271,0,0,5,6,7,21,16,12,5,0,0,25,93,46,29,142,215,328,761,1858,968,203,61,35,238,4891
31003,18,40,24,283,893,705,45,12,10,45,2086,0,0,12,14,15,204,561,683,56,14,12,31,1605,0,0,5,3,8,105,260,333,52,18,10,14,812,7,0,5,0,5,82,186,279,59,24,3,10,657,3,0,16,0,7,32,71,120,37,19,13,9,338,4,4,16,18,18,128,214,216,43,18,3,45,723,3,10,32,10,10,47,47,16,0,0,0,92,271,109,132,608,555,536,2942,5742,3801,395,131,83,528,15553
31004,15,24,20,133,555,1276,149,23,10,37,2239,3,0,5,9,9,79,421,1208,265,34,8,24,2072,0,0,0,11,4,41,158,656,158,21,9,6,1060,0,0,8,6,5,39,103,553,220,55,10,15,1009,5,0,0,9,3,9,52,232,123,45,38,16,531,5,4,7,17,10,47,166,383,78,24,13,62,811,4,0,10,7,0,15,29,39,4,0,5,45,156,53,46,212,291,214,1243,3728,6748,1199,234,119,357,14451
31101,11,4,6,15,62,51,10,0,4,6,175,0,3,5,4,5,6,45,49,8,7,3,0,140,3,0,0,0,8,6,12,27,4,0,6,0,67,0,0,0,0,3,3,15,24,9,4,0,3,63,0,0,0,0,0,0,5,12,0,0,0,5,29,0,0,7,6,4,11,23,27,6,0,5,4,79,0,0,4,4,5,3,9,5,0,0,0,9,45,20,9,96,98,124,255,628,433,57,21,24,76,1839
31102,6,14,11,30,278,471,51,14,5,15,909,4,0,4,8,7,19,176,445,62,14,5,13,749,0,0,4,4,3,12,69,199,38,7,5,5,339,0,0,0,5,0,4,47,165,21,4,3,6,253,0,0,6,0,5,3,11,68,16,10,8,3,131,0,4,4,10,5,16,74,144,23,7,9,21,319,0,0,16,3,3,10,22,29,0,0,0,40,129,59,82,289,229,176,578,2143,2566,310,69,47,223,6765
31103,11,25,8,29,448,1029,108,25,13,28,1728,0,0,0,10,4,18,285,903,115,20,11,26,1392,0,0,3,5,4,6,134,460,60,15,5,19,713,0,0,5,3,0,5,58,345,85,24,14,3,549,0,0,4,3,6,4,28,153,36,17,24,8,277,0,0,15,7,9,13,131,352,50,25,10,72,686,0,0,7,4,0,10,25,36,3,0,0,69,152,48,52,263,267,131,372,3075,5762,636,170,112,404,11299
31104,0,4,3,5,70,398,64,27,20,16,605,0,0,3,0,5,3,45,325,86,43,28,9,542,0,0,3,3,0,0,21,135,64,30,8,6,268,3,0,0,0,6,0,6,120,44,24,22,4,235,0,0,0,0,0,0,4,38,20,31,18,4,115,0,0,0,3,5,4,11,128,29,17,9,23,229,0,0,0,0,0,0,0,14,0,0,0,19,48,14,3,24,30,29,56,539,2144,452,213,132,148,3783
31105,12,15,7,18,231,507,121,21,8,14,958,0,0,13,15,6,13,155,459,130,34,12,9,849,0,0,3,8,0,11,51,238,74,27,13,9,435,0,0,0,3,0,4,38,190,100,31,15,9,393,0,0,0,0,0,4,13,83,55,20,28,8,223,0,4,0,17,9,11,57,154,57,18,3,20,350,0,0,7,3,6,7,10,19,3,0,0,31,95,55,64,271,274,143,311,1694,2978,701,198,105,230,7029
31106,24,31,24,104,436,416,130,38,5,24,1235,0,4,9,16,9,54,251,322,161,45,9,17,900,5,0,7,3,11,23,118,179,103,31,4,10,493,0,0,0,5,5,18,80,127,124,44,20,6,439,0,0,7,3,5,6,43,70,53,33,19,10,251,3,6,16,21,11,31,152,178,63,24,10,39,566,4,6,20,10,3,27,30,10,4,0,3,61,186,152,180,592,508,318,1314,3297,2362,888,245,106,358,10323
31201,40,42,39,67,107,106,30,3,9,59,620,261,34,59,28,26,62,121,115,46,15,15,111,905,85,24,25,11,14,24,51,77,20,8,8,13,358,325,26,53,20,9,29,75,92,57,13,10,58,762,507,72,60,18,11,24,66,78,44,37,37,83,1043,102,19,16,12,12,40,57,56,16,10,7,24,365,7,3,12,20,6,9,8,10,0,0,0,37,109,1482,270,435,413,301,575,778,685,249,98,100,500,5887
31202,28,45,66,157,358,624,181,27,15,44,1558,16,4,18,40,39,97,302,636,269,35,24,47,1530,3,0,8,14,25,41,128,355,186,31,9,16,830,8,0,14,23,25,40,94,345,265,66,17,30,928,3,0,11,13,14,26,64,201,192,79,52,23,687,5,3,26,40,30,67,160,388,216,59,16,72,1077,0,3,25,18,14,20,19,22,9,0,0,67,216,172,132,607,824,738,1385,2388,3682,1572,339,172,576,12580
31203,4,0,12,22,82,115,51,17,18,28,354,0,0,4,9,17,29,74,113,66,14,19,21,363,0,0,6,6,4,10,23,42,31,17,17,4,164,6,0,6,3,5,5,20,42,37,14,24,11,170,0,0,5,0,6,5,4,27,36,18,40,7,151,0,0,6,3,8,9,30,54,58,11,13,10,207,0,0,8,0,4,8,4,5,5,0,0,16,50,24,18,124,163,145,264,551,688,397,128,162,158,2827
31301,0,5,8,10,70,213,65,30,14,6,417,0,0,0,0,7,7,37,114,65,13,14,5,259,0,0,0,6,0,0,21,52,26,6,6,5,120,0,0,0,0,0,4,10,38,24,19,9,4,109,0,0,6,0,0,0,3,25,14,16,18,4,86,0,3,3,7,4,0,24,75,32,15,8,8,180,3,0,3,0,5,17,12,14,6,0,0,17,84,31,21,160,168,136,298,841,1270,374,118,91,115,3630
31302,7,28,17,65,446,719,45,18,15,23,1382,0,0,8,0,8,33,266,580,63,14,7,10,989,0,0,8,3,3,9,101,292,39,12,12,12,491,0,0,13,7,0,5,69,212,39,13,7,11,382,0,4,15,9,5,6,38,102,27,8,18,13,240,0,0,18,12,13,23,146,272,36,7,10,36,565,3,0,12,6,14,28,42,23,4,0,0,57,198,53,80,405,307,301,978,3574,3971,344,95,94,339,10534
31303,5,7,5,3,28,38,12,3,6,4,110,0,0,4,0,3,4,15,30,11,5,3,6,79,0,0,0,0,0,0,10,16,11,3,0,4,49,0,0,0,0,3,3,12,19,12,5,0,4,54,4,0,0,0,0,0,8,23,3,7,3,5,49,0,0,0,0,3,0,17,29,5,0,0,0,65,0,0,0,0,0,0,5,0,0,0,0,7,13,6,3,32,37,44,58,234,245,76,29,13,56,820
31304,4,17,9,40,254,503,88,13,16,13,969,3,0,6,3,4,12,164,453,120,34,11,19,823,0,0,0,5,3,4,52,209,79,24,12,6,400,0,0,3,5,4,0,38,162,70,28,12,11,329,0,0,0,3,3,0,13,73,42,26,23,7,194,0,0,11,10,5,12,68,160,59,25,14,25,392,0,0,11,3,3,6,25,3,3,0,3,28,89,55,43,189,223,140,413,2024,2690,595,189,103,239,6895
31305,12,21,11,51,192,546,186,40,21,11,1099,0,0,3,7,8,23,113,441,203,56,33,15,902,0,0,0,7,0,8,33,206,131,43,17,7,451,0,0,5,0,3,9,30,143,141,71,33,6,447,0,0,11,6,3,4,17,75,98,67,63,13,343,6,0,18,8,9,19,76,173,82,41,17,17,473,0,3,31,8,6,15,30,24,6,0,0,45,179,109,137,638,436,312,833,1971,3056,1142,374,220,278,9503
31401,0,9,13,112,59,259,223,42,14,10,739,0,0,5,7,0,82,28,258,284,63,26,13,777,0,0,5,5,0,70,25,116,190,65,32,8,512,0,0,4,0,0,55,12,101,246,103,42,9,574,0,0,0,0,0,9,9,34,123,79,81,14,344,0,0,4,4,4,43,13,70,92,40,26,15,313,0,0,0,0,0,0,0,3,0,0,4,15,25,9,9,60,68,69,473,381,1390,1475,455,250,147,4786
31402,3,13,9,71,343,1317,265,30,13,33,2097,3,0,9,8,0,59,191,1221,345,46,15,22,1923,0,0,3,3,0,17,54,576,241,50,19,10,973,0,0,3,3,3,9,54,474,310,63,33,6,963,0,0,0,3,0,5,32,197,169,62,52,4,530,0,0,6,4,6,24,63,379,133,23,9,42,693,0,0,7,6,3,3,15,26,5,8,0,44,120,44,36,162,172,127,588,2235,7010,1843,339,165,287,12990
31403,9,5,7,27,135,434,85,0,0,10,724,0,0,0,12,4,16,81,394,85,15,4,6,616,0,0,0,0,5,13,20,169,68,8,9,8,300,0,0,0,0,0,0,18,146,47,4,5,3,231,0,0,5,0,0,3,7,45,23,0,6,6,95,0,0,3,6,0,16,28,113,35,3,5,25,229,0,0,8,0,4,3,8,9,7,0,0,22,59,37,41,205,144,134,279,1080,2331,435,40,44,162,4915
31501,130,101,18,38,40,28,17,14,29,103,649,108,20,81,75,25,36,42,35,28,26,35,81,593,51,9,44,37,8,21,18,13,14,11,35,31,297,114,10,35,32,14,27,26,25,20,25,54,50,439,90,11,32,23,11,11,14,16,27,27,70,62,394,74,24,102,120,22,21,28,25,19,14,31,39,522,12,11,45,31,3,4,5,0,0,0,3,65,187,823,356,1367,927,199,288,291,180,148,135,286,641,5646
31502,47,61,62,86,89,80,35,10,5,77,647,69,14,34,61,50,74,91,132,50,13,17,94,711,39,5,20,21,10,24,38,77,37,10,3,25,324,91,28,23,9,16,32,58,94,85,24,7,44,513,56,18,15,26,16,14,28,84,70,42,18,45,434,28,14,39,26,37,34,32,50,22,18,9,22,340,7,9,9,13,4,6,12,9,0,0,0,31,103,520,238,553,565,371,482,511,653,335,125,83,550,4988
31503,27,61,40,30,24,8,0,0,9,59,315,51,12,30,37,25,29,17,12,4,0,5,59,287,34,4,7,11,7,18,17,7,4,0,0,26,131,38,13,15,9,8,16,15,7,3,0,3,32,163,14,8,8,7,5,0,3,9,0,0,0,24,93,17,8,28,24,16,32,15,4,0,0,0,17,159,0,6,16,15,4,6,0,0,0,0,0,22,74,297,140,386,461,233,244,134,51,17,0,41,372,2383
