SA3_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
10304,502,66,10,4,576,0,0,0,580,27,0,602,1106,95,22,4,1231,7,0,4,1234,20,0,1257,335,23,35,10,405,0,0,0,403,4,0,405,10,0,3,10,18,0,0,0,18,0,0,24,1950,183,70,28,2231,6,0,9,2236,48,3,2293,7,0,0,0,7,0,0,0,11,0,0,12,22,5,0,3,31,0,0,0,33,0,0,33,28,5,0,3,35,7,0,7,39,0,0,41,1977,183,69,31,2263,14,0,18,2276,53,3,2333,553,48,28,18,649,7,7,15,662,43,0,706,0,0,0,7,11,0,0,0,11,0,11,19,2536,233,93,53,2917,18,12,28,2944,93,15,3055,874,97,7,3,987,4,4,9,998,30,0,1030,1240,106,30,9,1387,8,0,6,1393,24,3,1420,89,8,7,0,105,0,0,0,105,9,0,115,15,0,0,4,19,3,0,3,18,0,0,25,2217,214,40,23,2491,15,7,16
10401,205,30,7,4,241,0,0,0,243,22,0,268,517,94,13,0,622,5,0,8,633,26,4,656,127,21,15,0,170,0,0,0,170,7,0,176,6,0,3,7,14,0,0,0,14,3,0,19,855,146,38,6,1049,6,0,11,1055,54,5,1120,5,0,0,3,5,0,0,0,5,0,0,5,18,5,0,0,18,3,3,8,29,0,0,29,21,4,0,3,26,5,3,10,32,0,0,32,878,146,38,10,1074,16,0,21,1096,54,5,1152,334,67,11,19,436,18,7,26,460,64,0,525,5,0,0,4,8,0,0,0,8,0,13,19,1212,220,51,34,1520,35,12,43,1558,121,18,1696,364,70,3,4,443,0,0,0,449,22,0,466,604,92,18,5,718,0,0,3,720,56,7,775,29,16,5,0,51,0,0,0,51,8,0,54,5,0,0,11,16,0,0,0,16,7,0,22,1008,175,27,17,1229,3,0,4
10402,438,75,8,0,526,0,3,8,536,38,3,566,1018,219,27,9,1271,10,7,17,1291,55,0,1344,263,31,31,0,332,0,0,0,332,9,0,338,15,3,0,13,34,0,0,0,34,0,4,38,1732,327,71,31,2163,10,11,26,2186,94,10,2286,11,4,0,0,13,7,0,7,20,5,0,21,25,11,0,0,27,4,0,0,30,4,0,37,31,13,0,0,38,5,0,10,51,9,0,53,1761,338,75,31,2207,20,11,33,2230,97,10,2343,546,174,43,37,795,34,9,39,837,158,0,994,12,0,0,3,13,0,0,0,13,0,16,30,2314,511,115,69,3011,47,20,72,3078,260,28,3366,828,167,22,5,1016,8,8,17,1036,71,4,1111,1251,275,32,15,1574,9,8,17,1597,67,7,1663,74,17,17,0,108,0,0,0,108,9,0,115,17,4,0,19,33,0,0,0,33,0,0,41,2164,462,72,36,2737,18,19,36
10501,168,14,7,0,188,0,0,0,185,8,0,194,264,15,8,0,284,0,0,0,284,10,0,300,71,0,10,0,81,0,0,0,81,7,0,92,7,0,0,5,15,0,0,0,15,0,0,15,505,37,18,5,569,0,0,0,569,24,0,592,3,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,9,6,0,0,0,7,0,0,0,9,0,0,6,511,37,24,5,580,0,0,0,580,24,0,601,157,22,9,7,192,12,0,18,208,29,4,239,0,0,0,0,0,0,0,0,0,0,8,10,667,55,27,15,771,13,6,14,791,50,11,852,223,11,6,6,239,0,0,0,244,6,0,251,233,20,9,0,265,0,0,0,265,9,0,278,19,0,7,0,21,0,0,0,21,0,0,21,3,0,0,0,9,0,0,0,9,0,0,9,476,29,20,5,533,0,0,0
10502,109,5,3,0,119,0,0,0,119,11,0,125,162,31,5,0,196,0,0,0,196,6,0,205,67,11,5,0,78,0,0,0,78,0,0,78,0,0,0,4,5,0,0,0,5,0,0,5,339,48,13,5,402,0,0,0,402,16,0,422,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,10,0,0,0,10,0,0,10,8,6,0,0,10,0,0,0,10,0,0,10,340,49,13,5,413,0,0,0,413,16,0,429,129,13,8,5,152,12,5,12,169,32,0,194,0,0,0,4,6,0,0,0,6,0,0,6,469,66,21,14,571,12,5,12,585,46,0,630,166,17,3,4,193,3,7,3,194,11,0,205,141,17,8,0,163,3,0,3,168,9,0,177,13,0,0,0,18,0,0,0,18,0,0,22,4,0,0,0,7,0,0,0,7,0,0,7,325,38,7,11,381,3,7,7
10503,578,74,21,10,678,9,4,20,696,13,0,707,1102,120,18,13,1249,4,0,7,1252,24,0,1278,347,28,55,0,431,0,0,4,429,8,0,432,38,0,0,22,57,0,0,0,57,0,8,72,2060,222,85,40,2415,19,8,23,2441,43,10,2491,7,0,0,0,10,5,0,5,13,0,0,12,30,3,0,0,38,4,0,4,39,3,0,47,38,5,0,0,43,6,0,6,52,8,0,57,2096,230,90,40,2456,20,8,31,2491,48,14,2552,551,99,19,19,686,16,6,19,709,84,0,795,5,0,0,5,8,0,0,0,8,0,7,18,2657,326,105,63,3150,41,11,53,3207,138,22,3365,873,93,15,19,999,10,0,10,1009,30,0,1038,1097,125,17,10,1249,8,5,15,1259,40,3,1309,91,15,15,0,113,0,0,0,113,6,0,121,19,0,0,9,31,0,0,0,32,0,0,34,2078,233,49,33,2397,21,4,26
10601,567,72,27,0,668,4,0,4,673,35,6,707,1344,182,40,20,1581,10,8,16,1602,40,6,1646,474,64,70,5,612,8,0,8,619,13,5,632,37,0,3,14,60,0,0,0,60,0,6,72,2432,320,141,39,2927,16,8,22,2952,89,15,3059,18,3,0,0,19,4,0,4,24,7,0,30,54,9,0,0,64,0,0,0,64,3,0,67,71,9,0,0,86,4,0,4,89,5,0,96,2507,330,141,34,3012,24,9,33,3039,95,16,3155,892,113,57,22,1084,41,0,39,1125,112,0,1235,8,0,0,4,9,0,0,0,9,0,9,20,3403,442,196,67,4103,61,13,73,4173,206,30,4408,883,107,41,0,1036,19,3,19,1056,56,5,1109,1610,175,48,12,1849,11,0,16,1863,56,3,1919,161,36,25,4,219,4,0,4,223,8,0,236,20,0,5,20,38,0,0,0,39,3,13,53,2674,319,111,37,3148,26,7,34
10602,651,75,28,3,761,14,4,17,779,36,0,817,1580,186,30,13,1812,5,5,10,1824,49,4,1876,516,64,61,0,646,3,0,3,652,19,0,675,15,0,0,12,24,0,0,0,24,0,4,31,2767,326,121,35,3251,24,9,33,3281,108,6,3391,26,4,0,0,32,0,0,0,31,0,0,31,68,8,0,0,74,7,0,7,78,0,0,81,91,11,0,0,103,4,0,5,112,0,0,116,2863,334,124,35,3350,29,8,40,3391,108,6,3507,717,128,39,29,916,27,5,29,946,78,5,1030,10,4,0,5,21,0,0,0,21,0,3,23,3591,463,162,69,4287,60,12,70,4355,193,17,4563,1097,111,27,8,1246,10,0,13,1255,62,6,1326,1566,210,22,15,1807,14,0,19,1823,39,7,1869,129,18,30,5,177,3,0,3,181,11,0,192,3,4,0,9,17,0,0,0,17,0,5,21,2798,345,78,32,3248,29,4,30
10603,314,44,6,10,372,4,0,8,375,25,0,406,767,110,21,8,907,4,3,5,913,31,0,945,214,42,33,7,300,13,0,15,315,18,0,329,14,0,0,15,31,0,0,0,31,0,3,30,1301,197,70,31,1606,22,4,29,1632,75,10,1717,11,0,0,0,12,6,0,6,15,0,0,20,36,0,0,0,37,3,0,3,42,6,0,45,48,0,0,0,53,11,0,11,58,4,0,62,1350,199,72,37,1657,33,4,35,1688,86,10,1782,461,79,39,18,598,25,6,33,627,91,3,725,7,0,0,5,13,0,0,0,13,4,7,20,1818,277,108,63,2257,55,12,70,2331,174,17,2524,604,81,14,6,709,4,0,6,712,45,0,756,993,145,30,12,1181,18,0,18,1198,55,9,1256,112,13,24,4,153,5,0,5,160,15,0,166,9,4,0,10,24,0,0,0,24,0,0,30,1720,243,66,26,2061,31,0,28
10604,172,18,0,3,206,4,0,4,209,6,0,211,380,51,5,6,441,5,0,6,449,8,0,453,99,8,11,0,121,4,0,4,123,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,653,83,24,11,775,7,0,7,780,14,0,797,0,0,0,0,5,0,0,0,7,0,0,7,15,0,0,0,15,0,0,0,15,0,0,18,19,0,0,4,22,0,0,0,23,0,0,25,667,85,23,11,792,11,0,14,807,18,0,824,291,32,16,17,362,8,11,22,382,38,4,425,0,0,0,3,3,0,0,0,3,0,3,10,964,116,43,31,1153,19,14,29,1186,56,9,1253,334,37,9,0,382,0,3,3,388,12,0,400,507,51,13,3,578,3,0,4,583,20,0,604,52,4,8,0,66,0,0,0,66,0,0,66,0,0,0,4,3,0,0,0,3,0,0,5,893,94,30,9,1031,3,3,10
10701,390,93,24,8,519,0,0,6,522,19,0,542,1017,210,68,12,1309,5,4,5,1311,31,3,1346,507,86,99,7,692,4,0,4,699,20,0,718,7,0,0,14,28,0,0,0,26,0,9,36,1923,395,193,35,2545,11,4,19,2561,70,6,2647,9,0,0,0,12,0,0,0,12,8,0,14,27,4,0,0,34,3,0,4,39,0,0,43,41,4,0,0,44,3,0,4,48,6,0,55,1957,405,193,36,2593,14,7,21,2610,77,6,2701,559,164,69,23,809,29,11,36,844,182,0,1031,0,0,0,3,10,0,0,0,10,0,18,31,2517,568,262,66,3408,43,17,53,3464,264,30,3754,629,94,43,12,775,9,3,16,785,45,0,831,1074,209,69,9,1352,11,5,16,1366,55,3,1423,168,42,44,0,257,0,0,0,257,19,0,274,9,3,0,11,28,0,0,0,28,7,4,32,1876,343,153,32,2406,21,4,24
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,521,78,29,0,637,3,3,9,641,24,0,666,1484,244,61,15,1801,10,0,12,1812,30,0,1844,573,69,93,13,747,6,0,6,755,24,0,774,24,3,0,15,46,0,0,0,45,3,0,53,2605,401,184,43,3225,20,6,29,3257,76,3,3332,17,0,4,0,17,0,0,0,18,0,0,20,38,8,4,0,57,0,0,0,57,0,0,60,58,8,5,0,75,0,0,0,78,3,0,78,2665,406,191,46,3305,19,6,30,3331,76,3,3413,637,146,64,28,869,24,3,27,895,96,0,989,5,0,0,5,12,0,0,0,12,0,14,30,3305,554,253,79,4183,46,10,56,4240,177,19,4430,978,125,59,9,1164,11,5,13,1182,36,3,1219,1562,244,66,9,1872,14,0,14,1891,61,7,1953,220,58,46,3,323,4,0,4,329,15,0,347,21,5,0,22,50,0,0,0,50,0,3,55,2776,427,167,45,3415,27,5,33
10704,743,129,49,3,922,17,5,18,940,40,0,984,1894,338,82,0,2321,16,0,20,2341,67,3,2406,779,135,147,6,1072,5,0,6,1079,12,0,1093,20,6,0,21,55,0,0,0,55,0,3,59,3440,616,272,35,4362,38,4,44,4406,122,9,4541,20,0,4,0,26,5,0,5,27,0,0,31,62,13,0,0,79,3,0,4,85,0,0,88,79,17,3,3,106,6,0,7,115,3,0,113,3523,625,277,40,4469,44,9,55,4521,129,14,4659,815,219,85,15,1124,19,12,31,1157,195,0,1358,8,0,0,6,10,0,0,0,10,0,11,23,4339,850,361,58,5611,64,21,84,5686,325,24,6035,1242,223,63,5,1538,25,4,31,1568,73,0,1640,1997,385,85,10,2476,14,8,16,2492,77,5,2578,314,55,55,3,431,7,0,7,437,8,0,446,17,0,0,10,28,0,0,0,28,3,10,39,3566,670,204,31,4467,41,10,54
10801,70,19,7,3,92,3,0,3,96,0,0,100,265,54,13,5,340,3,0,4,339,14,0,355,56,10,5,0,70,0,0,0,72,4,0,76,4,4,0,5,10,0,0,0,12,0,0,12,399,85,21,10,516,3,0,6,524,22,0,545,5,0,0,0,5,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,7,0,0,6,5,0,0,0,5,3,0,3,12,0,0,16,408,85,21,10,524,7,0,10,535,22,0,556,145,41,3,4,185,11,4,14,197,31,0,226,0,0,0,0,0,0,0,0,0,0,4,5,546,125,24,14,713,20,5,20,733,54,4,787,195,50,8,3,253,4,0,4,261,3,3,266,308,71,5,4,385,3,3,4,395,23,0,414,14,5,7,0,27,0,0,0,27,3,0,31,5,5,0,3,17,0,0,0,17,0,0,17,520,128,18,14,679,7,3,9
10802,190,34,6,5,229,0,0,3,229,24,0,257,369,131,8,0,511,8,0,8,518,43,0,556,100,27,16,3,146,0,0,0,146,7,0,162,7,0,0,8,15,0,0,0,15,0,6,13,666,193,30,13,900,9,0,14,911,76,4,993,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,20,10,0,29,11,0,0,0,19,0,0,0,23,9,0,29,679,197,30,13,915,16,0,18,930,84,4,1017,271,103,23,11,412,18,10,26,439,86,6,528,7,0,0,0,3,0,0,0,3,0,9,14,952,306,52,26,1332,31,8,44,1376,175,12,1561,307,60,4,0,373,3,3,8,382,26,0,418,404,130,10,4,545,9,0,14,556,57,0,616,33,12,9,0,50,0,0,0,50,4,0,57,3,0,0,10,12,0,0,0,12,0,3,14,750,200,22,16,986,14,3,20
10803,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,13,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,13,0,0,0,13,0,0,14,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,15,0,0,0,15,0,0,20,8,0,0,0,6,0,0,0,6,0,0,6,5,5,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,19,0,0,0
10804,364,80,8,4,450,7,0,10,457,35,0,497,940,179,25,7,1145,6,0,6,1150,38,0,1186,256,38,35,0,327,5,0,5,327,11,0,340,14,4,0,11,33,0,0,0,33,3,5,40,1571,297,60,24,1951,14,3,16,1968,86,6,2061,10,0,0,0,13,4,0,4,19,3,0,17,15,0,0,0,22,0,0,5,20,0,0,20,30,3,0,0,30,3,0,4,39,3,0,39,1601,301,56,25,1988,14,7,16,2002,92,6,2099,422,128,30,16,591,11,0,14,605,57,4,663,0,0,0,0,0,0,0,0,0,4,10,17,2024,428,84,37,2573,28,4,37,2609,153,23,2782,803,143,15,5,958,7,3,7,969,58,0,1028,1175,220,43,4,1441,5,4,11,1450,51,0,1507,70,17,16,0,100,0,0,0,104,7,0,109,11,0,0,18,22,0,0,0,22,4,6,28,2059,378,67,24,2521,11,4,21
10805,212,37,5,0,253,5,0,5,256,20,0,275,514,111,13,0,633,0,9,8,646,20,0,665,117,24,9,5,158,0,0,0,159,3,0,163,16,4,0,12,29,0,0,0,29,0,0,32,858,175,25,14,1076,6,7,16,1089,49,0,1138,5,7,0,0,5,0,0,0,6,0,0,6,15,8,0,0,16,7,5,7,23,4,0,29,17,4,0,0,25,4,5,7,33,4,0,34,877,183,25,14,1096,13,13,24,1124,51,0,1179,244,72,20,18,364,22,9,27,389,86,0,478,0,0,0,0,0,3,0,3,3,0,16,16,1121,260,46,33,1461,40,16,57,1515,134,16,1667,364,61,3,9,431,9,0,9,441,44,0,481,591,120,22,9,737,5,6,7,748,34,3,785,34,7,3,0,48,0,0,0,49,0,0,55,11,0,0,3,17,0,0,0,17,3,0,14,993,181,30,25,1234,14,6,13
10901,417,65,7,0,494,6,0,13,500,36,0,531,1164,117,20,13,1315,6,0,6,1320,26,0,1342,302,31,26,3,358,7,0,7,362,3,0,365,9,0,0,13,27,0,0,0,27,0,3,24,1892,217,49,24,2183,23,0,20,2199,65,3,2269,5,3,0,3,6,0,0,0,6,0,0,6,28,4,3,0,33,6,0,6,33,4,0,36,30,9,3,3,40,6,0,6,43,4,0,45,1922,221,53,27,2223,21,0,25,2249,65,3,2320,515,91,9,16,629,19,5,26,652,71,0,730,0,0,0,4,6,0,0,0,6,0,4,17,2444,310,59,47,2856,41,10,50,2904,141,14,3056,695,76,16,0,781,10,3,15,796,34,0,830,1235,137,23,15,1403,11,0,9,1415,33,0,1452,71,7,3,0,85,5,0,5,87,8,0,93,10,0,0,4,17,0,0,0,17,0,3,19,2011,217,34,17,2286,24,5,24
10902,87,3,0,0,98,0,0,0,98,3,0,104,197,13,5,0,216,0,0,0,218,0,0,221,37,0,10,0,50,0,0,0,50,0,0,51,3,0,0,0,9,0,0,0,9,0,0,9,324,25,13,5,370,0,0,0,369,3,0,383,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,6,0,0,6,333,25,13,5,375,4,0,4,384,3,0,389,121,16,0,7,143,0,0,0,145,15,0,164,4,0,0,0,4,0,0,0,4,0,4,12,456,44,21,11,525,6,0,6,531,21,11,565,157,11,5,0,166,4,0,4,168,5,0,173,207,18,4,0,233,3,0,3,234,0,0,233,19,0,0,0,19,0,0,0,19,0,0,19,7,0,0,0,7,0,0,0,7,0,0,7,384,31,6,4,428,6,0,6
10903,201,23,3,0,228,0,0,0,228,8,0,238,656,57,6,8,731,0,0,0,733,15,0,748,162,16,18,0,200,0,0,0,200,6,0,202,14,0,5,7,22,0,0,0,22,6,0,23,1030,94,38,20,1182,5,0,0,1188,27,0,1215,0,0,0,0,3,0,0,0,3,0,0,3,19,0,0,0,22,0,0,0,22,3,0,20,22,5,0,0,27,0,0,0,27,5,0,27,1049,99,37,22,1212,5,0,0,1209,31,0,1242,242,40,12,16,312,7,0,7,320,33,0,358,0,0,0,3,4,0,0,0,4,0,5,10,1290,141,51,40,1526,5,3,10,1537,65,11,1607,405,32,4,8,446,5,3,9,452,19,0,466,708,68,11,9,795,3,3,7,803,14,0,817,48,11,10,0,73,0,0,0,73,0,0,73,7,0,0,7,9,0,0,0,9,6,4,16,1170,115,21,20,1320,6,3,11
11001,228,38,5,0,272,5,0,5,277,5,3,283,384,80,7,6,480,0,0,0,485,15,3,504,98,22,18,0,137,0,0,0,137,0,0,137,5,0,0,0,9,0,0,0,9,0,0,9,722,143,28,6,895,3,0,6,905,24,5,936,5,3,0,0,9,0,0,0,8,5,0,10,7,3,0,0,10,0,0,0,10,0,0,10,16,3,0,0,15,0,0,0,17,5,0,23,735,145,28,11,918,3,0,4,923,29,9,958,229,80,10,8,330,13,3,16,343,76,3,424,6,0,0,3,7,0,0,0,7,0,3,9,967,221,38,24,1251,15,3,22,1267,108,12,1385,429,54,5,9,496,0,0,0,495,19,0,518,474,89,8,8,577,4,4,10,584,22,3,609,21,7,8,0,41,0,0,0,39,0,0,41,4,0,0,6,12,0,0,0,12,0,0,11,930,149,23,21,1123,3,5,11
11002,142,23,0,0,163,4,0,9,172,11,0,184,356,39,7,4,408,6,0,4,417,16,0,427,112,9,7,0,124,0,0,0,124,0,0,121,6,0,0,7,15,0,0,0,15,0,0,15,616,69,12,11,711,6,3,10,717,25,0,748,9,0,0,0,9,0,0,0,3,0,0,8,15,0,0,0,19,0,0,7,21,0,0,27,23,0,0,0,23,3,0,6,30,0,0,30,638,73,15,11,734,10,6,16,745,31,0,780,215,49,3,10,280,14,4,16,297,64,0,364,3,0,0,0,3,0,0,0,7,0,3,13,858,120,18,21,1021,25,10,34,1051,102,3,1153,380,41,6,4,431,0,0,4,434,18,0,447,381,48,9,5,453,6,0,7,461,22,0,481,19,5,0,0,25,0,0,0,27,3,0,26,8,0,0,8,15,0,0,0,15,3,0,20,793,99,16,12,927,6,3,12
11003,169,15,0,0,188,0,0,0,185,6,0,192,348,29,5,3,389,0,0,0,389,6,0,398,112,7,13,0,135,0,0,0,135,0,0,135,4,0,0,0,10,0,0,0,10,0,0,10,636,54,19,11,722,0,0,0,726,8,0,732,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,8,10,0,0,0,10,0,0,0,10,0,0,13,647,54,19,11,732,0,0,0,735,11,0,742,181,16,7,8,209,6,4,7,217,22,0,237,0,0,0,0,0,0,0,0,0,0,0,6,831,68,29,18,944,3,4,4,949,38,0,982,306,22,0,0,335,0,0,0,335,13,0,348,390,24,0,3,420,0,0,0,420,16,0,437,30,4,0,0,33,0,0,0,33,0,0,33,8,0,0,12,15,0,0,0,15,0,4,17,731,48,3,14,799,0,0,0
