SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
40202103511,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,10,10,0,12,6,0,6,3,0,5,11,4,12,6,0,6,10,0,10,16,0,16,5,0,5,4,0,4,7,0,7,9,0,8,0,0,0,78,20,98
40202103512,0,4,4,0,0,0,0,0,0,0,4,9,4,15,23,0,40,36,35,4,42,18,4,25,12,3,13,13,0,11,0,0,3,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,9,98,88,182
40202103515,0,0,0,0,0,0,0,0,0,0,3,3,0,8,6,0,0,0,10,0,10,0,0,0,10,3,14,9,0,9,4,3,6,9,0,9,10,0,13,6,0,6,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,72,15,90
40202103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,6,13,6,20,6,5,17,17,9,23,16,8,19,19,5,18,33,3,36,18,6,20,6,0,7,9,0,9,10,0,11,10,0,11,0,0,0,158,48,207
40202103517,4,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,4,11,9,4,16,5,0,8,9,0,9,11,0,11,17,0,17,18,0,18,23,0,22,6,0,6,16,0,16,9,0,9,0,0,0,141,11,154
40202103518,0,0,0,3,0,3,0,3,3,0,8,12,4,22,30,0,51,49,23,5,26,15,3,21,7,3,15,14,0,16,4,0,5,3,0,8,8,0,8,3,0,3,4,0,6,3,0,3,0,3,3,5,3,9,6,7,15,110,119,231
40202103519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,4,0,3,8,3,9,10,0,12,7,0,13,11,0,16,28,4,31,15,0,15,9,0,9,8,0,8,9,0,9,3,0,3,0,0,0,120,19,132
40202103520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,8,0,11,3,0,3,3,3,6,10,7,14,10,3,13,27,0,29,34,0,34,15,0,15,4,0,4,10,0,10,13,0,13,0,0,0,127,26,156
40202103521,0,0,0,0,0,0,0,0,0,4,0,9,5,0,5,8,0,9,12,5,13,11,8,15,16,9,21,15,6,24,12,3,17,10,4,14,25,0,24,24,0,22,14,0,15,8,0,8,5,0,5,4,0,4,3,0,3,145,47,191
40203103601,0,0,0,0,0,0,0,0,3,3,0,3,0,8,8,4,0,5,10,0,9,3,5,5,10,0,9,10,6,15,3,0,3,6,4,5,8,4,13,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,9,9,56,38,97
40203103602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203103603,0,0,0,0,0,0,0,0,0,0,6,6,4,12,11,0,5,8,23,4,22,18,7,25,14,0,18,19,4,31,15,0,14,16,3,15,25,0,25,10,0,11,8,5,13,8,0,8,4,3,5,9,0,17,0,0,0,171,60,229
40203103604,0,3,5,0,0,0,6,0,7,0,3,6,0,13,11,5,4,8,3,3,10,5,5,7,8,3,11,10,4,19,10,4,13,4,3,8,20,5,20,8,0,12,16,0,16,5,0,5,7,0,7,11,4,11,4,0,4,132,51,186
40203103605,0,4,5,0,0,0,0,3,6,0,3,4,3,10,18,0,5,9,8,4,19,7,6,12,14,11,24,20,3,27,11,4,16,20,5,21,33,8,36,19,0,22,13,0,13,7,0,9,11,0,14,10,0,10,0,4,9,188,83,264
40203103606,0,0,0,0,0,0,4,9,8,0,9,9,8,20,21,0,8,9,3,8,14,6,0,11,0,5,0,6,0,9,6,0,4,4,0,3,10,0,10,3,0,4,0,0,0,0,0,0,0,0,0,3,6,4,0,8,6,55,71,118
40203103607,0,0,6,0,0,0,0,9,11,0,6,6,8,17,21,3,10,12,8,6,20,14,3,17,7,0,14,14,6,17,9,5,9,7,3,14,6,0,10,8,0,8,5,0,5,0,0,0,8,0,9,12,5,13,0,3,4,121,74,193
40203103608,0,0,0,0,4,4,0,4,13,0,10,10,0,9,12,5,4,8,8,0,8,15,0,17,13,5,21,15,3,19,18,4,16,12,5,14,18,6,19,10,3,9,10,0,10,4,0,4,0,3,8,3,0,3,7,9,13,129,76,198
40203103609,0,0,0,0,0,0,0,0,6,0,0,0,0,10,15,7,6,10,4,0,7,9,0,8,4,0,4,7,0,7,4,0,3,4,0,4,9,0,11,6,0,10,0,0,0,0,0,0,5,0,3,4,0,4,3,0,3,65,28,96
40203103610,4,0,8,0,0,3,0,0,0,0,5,5,3,15,21,0,0,7,3,0,6,3,0,6,18,7,23,19,8,34,8,7,15,18,5,26,24,4,26,19,7,28,23,3,25,9,4,5,0,0,7,15,0,17,3,4,4,176,82,265
40203103611,0,5,4,0,0,0,0,5,5,4,3,8,4,13,16,9,6,17,16,7,20,6,7,14,13,4,16,9,4,15,11,11,17,18,4,15,13,3,19,11,4,12,6,4,12,3,6,7,13,0,15,15,0,17,0,0,5,146,88,238
40203103612,4,3,9,0,0,0,0,5,5,0,3,3,6,16,17,3,9,9,13,6,20,13,5,21,7,5,8,8,9,17,11,4,17,4,6,4,15,9,23,17,6,19,10,0,17,5,6,13,6,7,9,12,0,15,0,0,3,144,84,228
40203103613,3,0,5,0,0,0,0,0,0,0,3,3,7,13,21,4,3,8,5,0,5,9,4,12,7,3,7,9,3,18,6,0,10,5,0,8,20,7,26,6,0,10,9,0,9,6,0,6,11,0,11,7,6,14,0,0,3,102,59,160
40203103614,0,5,3,0,0,6,0,0,0,0,3,6,0,10,11,0,3,4,10,4,12,3,7,14,12,3,17,8,0,5,7,0,12,10,0,10,21,3,19,3,0,3,11,0,14,6,0,6,5,3,3,4,4,3,0,0,0,104,51,157
40203103615,0,0,0,0,0,6,0,0,0,0,0,0,3,3,6,3,5,3,4,7,7,15,7,20,11,5,13,12,4,17,9,4,11,10,4,7,17,6,26,18,0,18,10,0,13,3,0,5,12,3,13,8,0,13,0,0,0,134,61,196
40203103616,6,0,6,0,0,0,3,0,0,0,9,12,6,15,19,0,10,12,7,10,15,6,13,15,5,13,17,8,3,12,9,0,13,10,3,17,24,3,27,14,0,14,15,0,17,10,0,10,14,3,15,5,5,12,0,3,5,157,87,239
40203103617,0,4,9,0,4,0,0,8,8,0,20,21,3,21,20,10,5,11,22,6,26,20,8,28,8,9,12,13,7,18,9,5,14,8,0,6,11,3,14,10,0,8,10,0,10,6,0,7,7,0,11,9,0,8,0,9,11,131,106,232
40203103618,0,0,3,0,0,0,0,3,4,0,4,6,9,9,18,5,4,11,10,11,18,14,10,20,11,5,14,16,9,22,11,3,17,11,0,11,29,8,29,7,4,11,7,0,6,0,0,6,11,4,10,9,0,8,3,5,5,151,77,220
40203103619,3,0,3,0,0,0,0,7,7,0,0,0,0,16,16,5,4,4,11,5,11,7,7,13,13,10,19,19,10,20,10,0,7,3,4,6,22,4,27,10,0,11,10,5,7,0,0,0,9,0,9,12,0,10,0,3,4,117,76,195
40203103620,0,3,12,0,0,0,0,0,0,0,9,10,5,15,16,0,3,3,12,5,15,13,3,18,10,3,12,13,3,19,3,4,11,3,0,5,24,3,31,10,4,12,12,5,12,5,0,6,16,0,11,3,8,11,0,0,0,139,74,208
40203103621,4,9,9,0,0,0,6,3,10,4,12,16,13,24,38,4,4,10,23,6,33,15,9,24,9,8,19,5,8,15,10,3,17,8,5,17,26,9,38,10,3,18,22,0,23,9,0,7,5,0,14,11,3,12,0,3,0,187,122,308
40203103622,4,3,7,0,0,0,0,10,8,0,4,4,5,14,19,3,13,17,10,11,24,4,10,15,14,4,13,11,5,19,13,3,15,4,0,10,21,3,21,14,6,21,8,5,8,11,0,11,7,0,9,9,0,12,0,0,0,148,86,235
40203103623,0,0,0,0,0,0,0,4,10,0,3,3,0,12,22,3,3,12,3,9,12,10,10,22,5,9,20,14,5,20,14,5,17,6,4,14,38,5,45,17,0,18,16,0,18,6,0,6,7,3,8,10,3,14,0,0,0,177,82,258
40203103624,0,3,3,0,0,0,0,4,4,0,15,19,0,15,18,7,21,31,5,6,11,10,11,23,7,8,16,6,0,15,5,4,11,12,4,19,24,9,31,19,0,18,3,0,3,8,0,8,4,0,11,11,0,9,3,3,3,135,112,242
40203103625,3,3,4,4,3,7,0,4,10,0,5,5,8,17,19,5,4,13,5,3,5,14,4,20,8,10,18,21,17,35,23,8,33,13,4,15,41,7,49,29,0,33,20,0,15,5,0,6,20,0,21,10,3,12,0,3,4,214,98,314
40203103626,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,8,0,0,0,13,5,13,10,3,10,17,3,12,14,0,15,17,4,20,20,0,19,22,4,23,13,0,13,10,0,10,11,3,7,3,0,10,0,3,3,145,44,192
40203103627,4,0,6,0,0,0,0,0,0,0,0,0,0,4,4,9,3,10,0,0,3,6,8,11,3,0,3,8,5,14,3,0,5,8,3,9,24,0,32,19,6,22,15,0,11,3,0,3,10,0,10,8,0,11,4,3,5,119,41,166
40203103628,4,6,8,0,0,6,0,0,3,4,0,6,9,4,6,0,4,10,8,0,10,5,5,11,13,13,22,18,10,23,14,6,23,15,5,19,35,8,38,15,4,23,16,0,18,8,4,8,15,3,16,4,3,10,3,0,0,172,80,252
40203103629,0,5,6,0,4,4,0,3,3,0,0,0,3,5,10,0,0,0,3,5,8,5,3,10,7,5,10,9,5,18,12,3,13,4,4,4,17,6,22,11,4,12,8,0,12,3,0,4,8,6,11,4,0,4,0,3,5,103,56,160
40203103630,0,3,3,0,0,0,0,6,6,5,8,7,4,8,6,3,6,8,4,5,9,8,7,9,8,6,14,11,6,18,3,0,3,7,4,10,19,7,28,14,3,23,3,0,7,7,0,7,11,0,11,6,0,7,0,3,3,114,69,185
40203103631,0,4,0,0,0,0,0,5,5,0,7,12,4,19,23,5,7,15,12,3,11,4,4,12,14,7,23,10,3,17,7,3,12,14,5,23,27,9,37,23,0,26,11,0,16,12,0,14,16,5,16,7,4,8,0,0,0,173,104,273
40203103632,0,0,0,0,3,3,0,0,0,0,4,3,0,17,17,0,8,12,0,8,11,9,6,11,3,7,11,14,7,23,11,3,13,19,6,24,24,3,26,20,0,21,10,0,10,7,0,7,6,0,9,3,0,7,0,0,0,134,74,209
40203103633,0,0,0,0,0,0,4,5,8,0,9,4,4,6,13,0,4,4,11,3,15,11,8,13,4,5,12,9,6,18,10,4,10,6,3,11,24,0,25,21,0,21,7,0,9,9,0,9,5,0,9,7,0,6,0,0,3,128,57,190
40203103634,0,0,0,0,0,0,0,9,7,3,0,9,6,13,19,3,5,10,9,0,14,9,4,14,7,7,11,9,5,13,4,0,7,13,3,18,11,5,12,17,0,20,14,3,18,6,0,10,12,0,12,9,0,9,0,5,3,136,70,207
40203103635,0,3,3,0,0,0,0,7,7,0,5,5,0,25,25,0,11,16,7,3,12,7,3,17,8,7,15,7,6,16,3,0,7,9,3,11,13,9,22,9,0,9,16,0,16,12,0,12,12,3,21,6,6,7,0,5,9,121,102,221
40203103636,3,0,6,0,5,5,0,5,5,0,3,8,3,16,17,5,14,15,3,5,12,9,13,19,9,4,14,16,12,23,16,6,21,5,4,17,23,6,27,15,3,17,12,4,12,13,0,13,9,0,11,5,3,12,0,0,8,149,110,258
40203103637,0,0,3,0,0,0,0,8,4,0,0,0,0,9,8,4,8,13,0,8,10,0,8,11,12,4,14,14,3,18,5,0,11,13,3,12,27,6,33,14,4,16,12,0,12,11,0,11,11,0,13,9,0,8,0,0,0,137,72,208
40203103638,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,3,0,7,4,3,0,3,10,0,8,3,0,3,5,4,5,0,0,3,11,0,11,14,0,13,12,0,9,11,0,11,19,0,22,4,0,0,0,3,0,85,34,116
40203103639,0,3,4,0,0,0,0,0,0,0,0,4,0,17,18,0,5,6,8,0,9,3,7,15,9,0,11,11,3,14,3,0,9,0,0,5,9,6,15,7,0,7,6,0,6,4,0,4,6,0,10,0,0,0,0,0,0,72,54,136
40203103640,0,4,4,0,0,0,0,3,3,0,0,0,0,10,10,0,8,11,7,6,12,5,3,13,10,0,13,8,8,15,12,0,12,3,0,3,17,0,19,16,0,14,9,0,9,11,0,11,16,0,17,8,0,9,4,0,0,133,49,186
40203103641,0,5,5,0,0,0,0,4,4,0,7,7,4,15,14,3,17,14,3,3,5,8,11,17,9,6,18,23,10,31,6,8,14,10,6,14,16,0,18,12,4,17,14,0,14,5,0,4,7,0,7,12,0,9,3,3,6,130,99,226
40203103642,3,0,3,0,0,5,0,0,3,0,14,11,0,32,36,0,9,16,15,11,30,6,15,18,13,4,16,11,4,14,9,0,8,13,0,13,17,0,17,8,0,8,6,0,6,6,0,6,5,4,8,6,0,6,0,8,10,131,104,232
40203103643,3,7,11,0,3,3,0,4,4,0,9,9,5,21,19,9,13,19,11,3,11,11,8,14,14,12,26,5,4,11,8,4,13,5,4,8,16,10,23,11,0,10,14,0,14,10,0,10,11,0,17,10,4,10,0,4,4,139,93,232
40203103644,0,0,3,0,0,0,0,10,8,0,16,19,4,28,37,6,16,23,7,9,18,7,3,8,5,3,13,14,3,25,5,0,5,18,5,23,15,5,20,6,0,14,10,0,10,4,0,7,7,0,7,5,0,6,0,0,0,119,116,235
40203103645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203103646,0,3,5,7,0,7,5,0,5,3,13,16,0,10,10,3,9,11,5,3,7,7,12,20,16,8,21,13,3,19,15,7,12,11,3,13,17,5,22,6,3,7,5,0,5,4,0,4,3,5,3,8,5,10,0,0,3,114,81,195
40203103647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203103648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
40203103649,3,0,10,0,3,4,0,0,0,0,6,6,0,10,13,0,11,11,4,0,9,3,3,6,6,7,15,4,3,10,0,3,6,3,0,4,15,4,22,7,0,5,9,0,7,4,6,5,9,3,8,3,0,3,0,0,0,73,54,131
40203103650,0,4,4,0,0,0,5,0,5,0,3,5,0,9,9,0,0,0,5,3,3,8,4,11,10,6,15,3,4,4,7,4,9,6,3,6,3,6,11,5,0,4,0,0,0,0,0,3,0,6,7,3,0,7,0,0,0,53,45,103
40203103651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203103801,0,0,5,0,0,4,0,0,0,0,3,4,3,16,15,0,9,5,8,9,15,13,4,19,17,9,17,16,0,24,6,3,7,11,4,15,27,8,33,11,0,13,11,3,15,5,0,5,19,0,19,9,0,9,0,0,0,150,75,231
40203103802,0,3,7,0,0,0,4,3,8,0,13,13,3,15,19,0,16,12,4,0,9,3,3,12,9,5,10,3,3,11,4,0,4,5,4,7,8,0,14,14,0,15,7,0,7,8,0,8,9,0,6,7,4,13,3,0,3,92,88,181
40203103803,5,4,6,0,0,0,0,3,5,3,3,8,5,16,20,0,9,13,8,8,19,11,11,16,15,7,25,22,3,21,16,7,21,20,5,33,40,4,47,17,0,17,11,0,15,4,0,3,15,0,19,7,7,12,0,0,0,195,92,283
40203103804,4,0,0,0,0,3,0,0,0,0,0,5,0,6,12,0,11,11,5,6,11,9,4,12,8,10,13,11,3,11,6,8,15,10,7,13,18,3,20,25,0,25,7,0,8,3,0,3,19,0,19,7,7,10,0,0,0,120,70,197
40203103805,0,3,6,0,0,3,0,3,3,0,8,6,5,19,23,0,16,16,9,4,15,3,7,15,10,7,12,19,3,20,15,3,18,6,7,15,23,11,29,15,0,15,18,0,18,7,0,7,17,4,21,3,0,8,0,0,3,151,99,247
40203103806,0,3,8,0,0,0,0,4,4,0,4,4,0,14,16,0,9,14,12,7,16,0,4,13,9,12,24,9,6,13,19,5,28,6,7,12,31,7,35,20,4,24,8,0,7,3,0,3,16,0,15,7,3,9,0,0,7,145,103,242
40203103807,0,0,0,0,0,0,0,3,5,0,9,12,0,13,17,8,20,24,13,6,23,13,11,25,12,14,30,21,4,27,15,12,15,12,14,26,34,6,43,15,0,22,18,0,14,9,0,9,17,0,17,10,0,17,0,0,0,195,121,317
40203103808,0,4,7,0,0,3,0,3,3,0,0,3,0,15,16,0,9,6,8,0,13,6,5,9,9,9,15,10,0,11,6,4,11,11,0,12,14,0,18,11,6,18,11,0,12,12,0,10,7,0,7,12,0,12,0,0,0,122,67,187
40203103809,0,0,3,0,0,4,0,0,0,0,0,5,5,7,14,0,13,14,0,4,6,3,3,11,0,6,7,14,0,21,6,0,8,5,5,16,27,8,31,17,0,17,10,0,12,16,0,16,28,0,31,6,0,8,0,0,0,156,53,206
40203103810,7,0,3,0,0,0,0,0,0,0,11,9,6,12,16,0,7,7,8,4,13,8,7,7,14,6,15,14,6,19,6,4,9,6,4,8,24,5,33,19,4,16,9,0,9,4,0,4,17,0,17,7,0,11,0,0,3,145,75,219
40203103811,5,5,3,0,3,3,0,0,0,3,6,9,3,21,28,6,5,12,11,9,20,15,20,33,22,12,36,16,9,21,13,4,19,12,3,17,24,6,35,23,0,23,21,0,21,4,0,3,18,7,17,9,7,18,0,0,3,197,125,324
40203103812,4,0,0,0,3,5,0,3,3,0,5,4,0,7,9,0,6,9,9,0,8,9,5,11,11,7,12,13,6,15,4,7,11,8,0,10,15,3,19,12,5,17,9,0,9,3,0,3,5,0,12,9,0,9,3,4,3,110,60,171
40203103813,0,3,5,5,0,4,0,0,5,0,5,8,0,16,16,4,9,12,4,12,15,11,9,21,15,11,23,14,4,27,16,9,25,17,3,19,35,3,40,19,0,22,14,0,14,7,0,3,16,0,16,11,3,15,0,0,0,190,91,282
40203103814,0,5,5,0,0,5,0,6,6,0,9,9,8,17,22,3,3,8,6,0,11,10,4,14,23,9,29,23,3,26,14,5,21,23,3,23,37,5,45,24,0,24,17,0,17,11,0,14,17,0,17,8,0,12,7,0,3,239,63,301
40203103815,3,0,7,0,0,0,0,0,4,0,4,5,4,10,9,0,4,4,9,7,11,8,9,11,12,0,10,11,6,14,9,3,15,12,0,19,32,8,36,16,0,16,15,3,16,7,0,11,15,0,15,15,0,15,0,3,9,176,60,229
40203103816,0,0,4,0,0,0,0,4,4,0,4,7,4,10,18,4,9,15,8,6,10,3,9,8,9,5,12,16,4,13,10,9,16,9,3,11,30,5,33,16,0,16,9,0,14,7,0,7,10,4,11,4,0,12,0,3,3,137,74,213
40203103817,4,4,4,0,3,3,0,3,3,0,7,7,6,17,23,0,8,10,4,0,6,10,0,17,18,9,25,20,0,18,10,0,20,10,4,15,37,3,44,21,9,25,20,0,20,6,0,6,11,0,13,12,0,14,0,0,0,203,72,274
40203103818,3,0,3,0,0,0,0,9,9,0,4,4,4,17,19,0,4,4,0,0,0,7,0,12,8,0,12,10,7,18,11,8,19,5,7,15,17,0,25,15,0,15,11,0,14,3,0,8,15,0,14,6,0,6,3,0,6,130,65,194
40203103819,0,6,5,4,0,0,0,0,0,0,0,0,0,9,6,0,3,5,7,5,10,7,7,14,4,5,12,11,3,14,6,0,4,7,4,10,25,0,25,10,0,10,15,0,17,12,0,12,14,0,16,10,0,10,0,5,3,134,40,174
40203103820,0,0,0,0,0,0,0,6,3,4,12,16,0,13,13,4,3,7,4,7,13,11,9,17,10,9,16,8,3,13,8,7,11,6,4,15,27,5,29,23,0,23,19,0,19,4,0,4,13,0,10,12,3,10,0,0,0,153,79,237
40203103821,0,3,3,0,0,0,4,3,4,0,3,7,0,12,15,7,9,10,6,3,6,10,4,13,14,6,19,20,3,25,10,4,16,15,3,13,31,5,40,22,0,28,19,0,15,15,0,15,17,0,14,0,0,5,0,0,0,188,70,254
40203103822,0,0,0,0,0,0,0,0,0,0,4,7,0,10,11,4,7,6,9,3,11,8,10,17,9,0,10,8,0,13,9,4,9,10,0,12,15,0,18,20,0,25,14,0,20,4,0,4,17,0,17,8,0,8,0,0,0,139,48,184
40203103823,4,0,4,0,0,0,0,7,5,0,5,10,0,43,44,3,21,23,18,10,23,8,10,11,13,3,13,13,7,15,19,5,19,5,0,9,20,8,23,13,0,16,10,0,10,0,0,0,9,0,8,9,0,9,0,3,8,137,117,255
40203103824,0,0,0,0,0,0,0,0,0,0,5,4,0,7,5,3,7,8,8,0,7,0,3,5,11,0,13,8,3,11,4,9,13,8,0,4,16,0,15,18,0,14,16,0,14,13,0,13,28,0,28,11,0,16,0,0,0,135,48,179
40203103825,0,3,8,0,0,0,0,4,4,3,3,6,3,8,10,0,6,10,12,7,18,16,4,21,10,4,12,18,5,20,12,4,12,13,3,19,41,6,47,28,0,28,15,0,13,9,0,9,21,0,17,11,4,12,3,3,3,212,60,272
40203103826,0,3,3,0,0,0,0,0,0,0,0,3,0,9,13,0,18,17,14,13,24,11,11,23,10,5,13,7,5,9,10,5,12,8,4,13,15,3,16,8,0,8,7,0,13,0,0,0,8,0,8,0,0,0,0,5,3,113,80,190
40203103827,0,0,0,0,0,0,0,0,5,0,3,6,3,0,0,0,3,3,4,4,7,4,7,11,5,3,4,9,0,9,6,0,7,3,0,8,12,0,17,15,0,20,19,0,19,4,0,4,20,4,27,5,0,7,0,3,3,109,37,146
40203103828,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,3,7,14,9,10,23,6,9,11,10,4,16,12,10,17,8,3,9,5,0,9,8,5,13,8,0,7,10,0,15,8,0,9,30,0,31,7,0,10,0,0,0,127,74,200
40203103829,3,0,7,0,3,6,3,8,5,0,5,0,0,18,17,5,8,14,8,4,8,10,4,9,16,11,26,5,0,12,15,9,18,8,5,18,29,11,42,9,0,9,15,0,20,10,0,10,34,0,34,7,0,13,0,5,3,181,82,267
40203103830,0,0,5,4,3,5,0,4,4,3,17,17,0,25,29,3,19,22,15,7,22,4,5,16,9,8,19,8,5,15,12,3,20,11,0,10,25,3,29,22,0,22,24,0,21,9,0,8,18,0,19,15,0,16,0,4,4,180,117,299
40203103831,0,3,3,0,0,0,0,3,4,0,9,7,6,3,8,3,4,8,8,4,9,4,7,13,9,8,15,13,3,21,5,10,14,14,0,14,24,3,28,7,0,13,14,0,14,8,0,8,14,0,14,5,3,9,3,0,6,143,67,205
40203103832,0,0,0,0,0,0,0,8,8,0,11,11,0,18,16,3,13,20,10,9,18,3,3,6,10,7,18,12,6,12,6,4,4,15,0,16,18,4,25,10,0,10,3,0,8,11,0,11,5,0,7,8,0,10,0,0,4,102,93,197
40203103833,0,0,0,0,0,4,0,3,3,0,11,11,0,17,21,0,7,9,12,5,15,5,7,14,8,7,14,13,4,11,14,5,15,17,0,17,27,7,37,18,0,18,20,0,17,6,0,6,8,0,9,7,0,9,3,0,3,159,74,242
40203103834,5,0,5,0,0,0,0,0,0,0,0,0,0,7,11,0,0,5,5,0,12,10,4,13,8,3,12,19,9,23,10,3,15,8,0,12,20,0,25,11,0,11,13,4,16,9,0,9,5,0,5,0,0,0,0,0,0,131,34,168
40203103835,0,0,0,0,0,0,0,5,5,0,0,0,0,11,15,0,6,10,20,6,19,4,3,11,12,3,20,9,5,18,16,3,22,20,8,31,45,12,58,25,7,32,17,0,20,10,0,11,18,4,24,14,3,15,0,0,0,232,86,318
40203103836,0,3,5,0,0,0,0,0,0,0,3,9,0,12,9,0,5,3,6,3,7,4,3,12,5,0,0,8,9,16,0,5,5,6,0,8,13,6,15,9,0,9,3,4,10,5,0,5,9,0,9,9,0,13,0,0,0,75,56,130
40203103837,0,5,5,0,0,0,0,0,0,0,4,4,6,15,15,4,3,7,8,4,9,6,7,7,7,0,5,0,7,9,10,5,14,5,4,12,18,3,25,12,0,18,8,0,9,0,0,3,12,3,14,6,0,7,0,6,6,112,62,169
40203103838,0,0,0,0,0,0,0,5,5,0,0,5,0,9,9,0,14,17,4,9,7,12,10,20,14,15,29,10,6,15,8,3,16,12,0,14,18,5,21,7,0,8,20,0,20,5,0,5,11,0,14,15,0,15,0,7,7,137,81,218
40203103839,0,0,0,0,0,0,0,0,8,0,4,6,3,12,7,4,7,6,0,4,7,0,0,9,7,5,15,8,0,11,3,0,9,8,0,4,17,4,17,19,0,19,16,0,16,4,0,0,8,0,11,5,0,7,0,0,0,110,45,155
40203117501,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,4,5,0,3,4,3,8,6,0,7,12,4,23,14,0,12,13,0,13,18,5,23,14,0,14,11,0,11,4,0,4,32,0,30,13,0,13,0,0,0,156,21,177
40203117502,0,0,0,0,0,0,0,0,0,0,3,5,3,15,21,4,5,14,5,7,8,12,4,16,9,8,16,12,3,16,12,0,14,6,0,14,28,6,32,9,0,9,12,0,12,8,0,8,7,0,7,0,0,0,0,0,0,135,60,191
40203117503,4,0,3,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,10,3,15,6,0,8,5,0,10,6,4,9,0,0,0,8,5,10,17,0,14,14,0,14,7,0,7,3,0,3,13,0,13,4,0,4,0,0,0,93,30,120
40203117504,0,0,0,0,0,0,0,8,14,0,21,21,4,26,23,0,5,9,6,6,5,6,4,8,0,10,8,4,0,3,4,0,4,0,0,0,8,0,4,5,0,5,3,0,3,0,0,0,3,0,3,0,0,0,0,3,7,37,74,108
40203117505,3,4,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,3,3,6,5,3,3,10,4,4,9,9,12,18,11,8,14,17,11,30,19,0,19,19,0,12,9,0,9,22,0,19,7,3,10,0,0,0,113,65,180
