Australian Bureau of Statistics

"2021 Census - employment, income and education"
"TYPP Type of Educational Institution Attending and LFSP Labour Force Status by SA1 (UR) by AGE10P Age in Ten Year Groups"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

" Preschool,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"Segment 39",0,2343,0,0,0,0,0,0,0,0,0,2343,
"Segment 40",0,5405,0,0,0,0,0,0,0,0,0,5405,
"Segment 41",0,3401,0,0,0,0,0,0,0,0,0,3401,
"Segment 42",0,1429,0,0,0,0,0,0,0,0,0,1429,
"Segment 43",0,4678,0,0,0,0,0,0,0,0,0,4678,
"Segment 44",0,11299,0,0,0,0,0,0,0,0,0,11299,
"Segment 45",0,3799,0,0,0,0,0,0,0,0,0,3799,
"Segment 46",0,6535,0,0,0,0,0,0,0,0,0,6535,
"Segment 47",0,808,0,0,0,0,0,0,0,0,0,808,
"Segment 48",0,3907,0,0,0,0,0,0,0,0,0,3907,
"Segment 50",0,450,0,0,0,0,0,0,0,0,0,450,
"Total",0,443290,0,0,0,0,0,0,0,0,0,443290,


" Secondary - Catholic,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,0,0,0,0,0,0,0,0,0,4,
"Segment 02",0,8,3,4,0,3,0,0,0,0,0,19,
"Segment 03",0,3,0,0,0,0,0,0,0,0,0,9,
"Segment 04",0,11,5,0,0,0,0,0,0,0,0,11,
"Segment 05",0,4,4,5,0,0,0,0,0,0,0,14,
"Segment 06",0,6,0,0,5,3,0,0,0,0,0,9,
"Segment 07",0,7,3,0,7,0,0,0,0,0,0,10,
"Segment 08",0,5,0,0,0,0,0,0,0,0,0,13,
"Segment 09",0,0,0,0,0,0,3,0,0,0,0,8,
"Segment 10",0,3,6,0,4,6,0,0,0,0,0,12,
"Segment 11",0,9,8,3,3,3,0,0,0,0,0,23,
"Segment 12",0,3,4,0,0,0,0,0,0,0,0,11,
"Segment 13",0,4,4,9,3,0,5,0,0,0,0,19,
"Segment 14",0,6,3,6,0,0,4,0,0,0,0,19,
"Segment 15",0,0,4,0,0,0,0,0,0,0,0,9,
"Segment 16",0,0,5,0,0,0,0,0,0,0,0,8,
"Segment 17",0,5,0,0,0,0,0,0,0,0,0,11,
"Segment 18",0,0,3,0,0,0,4,0,0,0,0,9,
"Segment 19",0,0,8,0,0,0,0,0,0,0,0,12,
"Segment 20",0,3,0,0,0,3,0,0,0,0,0,15,
"Segment 21",0,0,0,0,0,0,0,0,0,0,0,9,
"Segment 22",0,0,0,4,0,0,0,0,0,0,0,4,
"Segment 23",0,0,0,0,4,0,0,0,0,0,0,15,
"Segment 24",0,8,0,0,0,0,0,0,0,0,0,3,
"Segment 25",0,8,0,3,0,3,5,0,0,0,0,16,
"Segment 26",0,4,0,4,9,0,0,0,0,0,0,21,
"Segment 27",0,7,4,6,10,4,4,0,0,0,0,39,
"Segment 28",0,0,0,0,0,3,0,0,0,0,0,13,
"Segment 29",0,5,3,3,4,0,0,0,0,0,0,18,
"Segment 30",0,6,5,0,0,0,0,0,0,0,0,14,
"Segment 31",0,0,4,4,5,3,0,0,0,0,0,14,
"Segment 32",0,0,5,0,0,0,0,0,0,0,0,9,
"Segment 33",0,5,3,0,0,0,0,0,0,0,0,8,
"Segment 34",0,9,0,0,0,0,0,0,0,0,0,13,
"Segment 35",0,5,0,0,0,0,0,0,0,0,0,6,
"Segment 36",0,11,4,0,0,3,0,0,0,0,0,18,
"Segment 37",0,12,0,3,0,0,0,0,0,0,0,16,
"Segment 38",0,5,0,0,8,4,4,0,0,0,0,14,
"Segment 39",0,5,0,0,0,0,0,0,0,0,0,6,
"Segment 40",0,7,0,0,0,0,0,0,0,0,0,5,
"Segment 41",0,0,0,4,0,0,0,0,0,0,0,0,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 43",0,6,5,0,0,0,0,0,0,0,0,10,
"Segment 44",0,11,0,0,0,0,0,0,0,0,0,12,
"Segment 45",0,8,0,0,0,0,0,0,0,0,0,9,
"Segment 46",0,4,0,0,0,5,0,0,0,0,0,11,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,0,0,0,0,4,0,0,0,0,0,4,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,190,101,64,84,76,31,9,0,0,0,553,


" Secondary - Catholic,  Employed, worked part-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,1335,0,0,0,4,0,0,0,0,0,1336,
"Segment 02",0,3662,8,0,0,0,4,0,0,0,0,3674,
"Segment 03",0,1193,0,0,0,0,0,0,0,0,0,1190,
"Segment 04",0,3495,0,0,0,0,0,0,0,0,0,3496,
"Segment 05",0,2716,0,0,0,0,0,0,0,0,0,2716,
"Segment 06",0,2095,6,0,0,0,0,0,0,0,0,2098,
"Segment 07",0,1365,0,0,0,0,0,0,0,0,0,1371,
"Segment 08",0,1061,5,5,0,3,0,0,0,0,0,1069,
"Segment 09",0,625,0,0,0,0,7,0,0,0,0,631,
"Segment 10",0,974,0,0,0,0,0,0,0,0,0,979,
"Segment 11",0,2035,9,0,0,0,7,0,0,0,0,2056,
"Segment 12",0,2283,0,0,0,7,0,0,0,0,0,2291,
"Segment 13",0,2327,3,4,0,3,0,0,0,0,0,2340,
"Segment 14",0,2361,4,0,0,0,0,0,0,0,0,2370,
"Segment 15",0,465,0,3,0,0,0,0,0,0,0,474,
"Segment 16",0,133,10,4,0,0,4,0,0,0,0,151,
"Segment 17",0,802,3,0,0,0,0,0,0,0,0,808,
"Segment 18",0,323,6,0,0,0,0,0,0,0,0,326,
"Segment 19",0,1897,4,6,0,3,0,0,0,0,0,1904,
"Segment 20",0,3124,3,0,0,5,3,0,0,0,0,3134,
"Segment 21",0,292,0,0,0,0,0,0,0,0,0,293,
"Segment 22",0,199,0,0,0,0,0,0,0,0,0,203,
"Segment 23",0,1375,0,3,4,5,0,0,0,0,0,1385,
"Segment 24",0,1693,0,0,0,3,4,0,0,0,0,1698,
"Segment 25",0,1512,0,0,5,0,0,0,0,0,0,1524,
"Segment 26",0,555,0,0,0,5,6,0,0,0,0,566,
"Segment 27",0,963,0,3,0,0,5,0,0,0,0,978,
"Segment 28",0,546,4,0,0,0,0,0,0,0,0,555,
"Segment 29",0,867,0,0,0,0,0,0,0,0,0,871,
"Segment 30",0,1005,8,4,0,0,0,0,0,0,0,1013,
"Segment 31",0,868,7,0,0,0,4,0,0,0,0,882,
"Segment 32",0,427,6,0,0,0,0,0,0,0,0,429,
"Segment 33",0,2847,0,4,0,0,0,0,0,0,0,2851,
"Segment 34",0,2740,0,0,0,0,0,0,0,0,0,2740,
"Segment 35",0,1882,3,0,0,0,0,0,0,0,0,1887,
"Segment 36",0,3012,5,0,0,0,0,0,0,0,0,3017,
"Segment 37",0,2796,4,0,0,4,6,0,0,0,0,2809,
"Segment 38",0,1072,0,0,4,0,0,0,0,0,0,1083,
"Segment 39",0,414,0,0,0,4,0,0,0,0,0,419,
"Segment 40",0,848,0,0,6,0,0,0,0,0,0,851,
"Segment 41",0,645,0,0,0,0,0,0,0,0,0,652,
"Segment 42",0,161,0,0,0,0,0,0,0,0,0,161,
"Segment 43",0,842,0,0,0,0,0,0,0,0,0,847,
"Segment 44",0,1732,4,0,0,0,0,0,0,0,0,1738,
"Segment 45",0,690,0,0,0,0,0,0,0,0,0,696,
"Segment 46",0,687,0,0,0,0,0,0,0,0,0,688,
"Segment 47",0,85,0,0,0,0,0,0,0,0,0,85,
"Segment 48",0,56,0,0,0,0,0,0,0,0,0,56,
"Segment 50",0,47,0,0,0,0,0,0,0,0,0,47,
"Total",0,65147,120,51,37,49,48,4,0,0,0,65461,


" Secondary - Catholic,  Employed, away from work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,313,0,0,0,0,0,0,0,0,0,318,
"Segment 02",0,744,0,0,0,0,0,0,0,0,0,744,
"Segment 03",0,328,4,0,0,0,0,0,0,0,0,332,
"Segment 04",0,598,0,0,0,0,0,0,0,0,0,596,
"Segment 05",0,496,0,0,0,0,0,0,0,0,0,498,
"Segment 06",0,285,0,0,0,0,0,0,0,0,0,287,
"Segment 07",0,279,4,0,0,0,0,0,0,0,0,282,
"Segment 08",0,277,0,0,0,0,0,0,0,0,0,279,
"Segment 09",0,191,0,0,0,0,0,0,0,0,0,189,
"Segment 10",0,251,0,0,0,0,0,0,0,0,0,246,
"Segment 11",0,448,0,0,0,0,0,0,0,0,0,450,
"Segment 12",0,340,0,0,0,0,0,0,0,0,0,340,
"Segment 13",0,323,0,3,0,0,0,0,0,0,0,329,
"Segment 14",0,344,0,0,0,0,0,0,0,0,0,344,
"Segment 15",0,72,4,0,0,0,0,0,0,0,0,74,
"Segment 16",0,37,0,0,0,0,0,0,0,0,0,44,
"Segment 17",0,124,0,0,0,0,0,0,0,0,0,129,
"Segment 18",0,66,3,0,0,0,0,0,0,0,0,67,
"Segment 19",0,315,0,0,0,0,0,0,0,0,0,315,
"Segment 20",0,433,0,0,0,0,0,0,0,0,0,433,
"Segment 21",0,94,0,0,0,0,0,0,0,0,0,96,
"Segment 22",0,46,0,0,0,0,0,0,0,0,0,47,
"Segment 23",0,276,0,0,0,0,0,4,0,0,0,282,
"Segment 24",0,309,0,0,0,0,0,0,0,0,0,314,
"Segment 25",0,230,0,0,0,0,0,0,0,0,0,230,
"Segment 26",0,158,0,0,3,0,0,0,0,0,0,167,
"Segment 27",0,265,3,0,0,0,0,0,0,0,0,269,
"Segment 28",0,71,0,0,0,0,0,0,0,0,0,71,
"Segment 29",0,125,0,0,0,0,0,0,0,0,0,127,
"Segment 30",0,129,0,0,0,0,0,0,0,0,0,129,
"Segment 31",0,132,0,0,0,0,0,0,0,0,0,136,
"Segment 32",0,85,0,0,0,0,0,0,0,0,0,82,
"Segment 33",0,436,0,0,0,0,0,0,0,0,0,433,
"Segment 34",0,424,0,0,0,0,0,0,0,0,0,426,
"Segment 35",0,304,0,0,0,0,0,0,0,0,0,304,
"Segment 36",0,405,0,0,0,0,0,0,0,0,0,406,
"Segment 37",0,357,0,0,0,0,0,0,0,0,0,358,
"Segment 38",0,208,0,0,0,0,0,0,0,0,0,208,
"Segment 39",0,61,0,0,0,0,0,0,0,0,0,61,
"Segment 40",0,129,0,0,0,0,0,0,0,0,0,131,
"Segment 41",0,78,0,0,0,0,0,0,0,0,0,78,
"Segment 42",0,24,0,0,0,0,0,0,0,0,0,24,
"Segment 43",0,113,0,0,0,0,0,0,0,0,0,112,
"Segment 44",0,305,0,0,0,0,0,0,0,0,0,306,
"Segment 45",0,130,0,0,0,0,0,0,0,0,0,130,
"Segment 46",0,82,0,0,0,0,0,0,0,0,0,86,
"Segment 47",0,14,0,0,0,0,0,0,0,0,0,14,
"Segment 48",0,12,0,0,0,0,0,0,0,0,0,12,
"Segment 50",0,5,0,0,0,0,0,0,0,0,0,5,
"Total",0,11251,34,11,18,9,8,3,3,0,0,11337,


" Secondary - Catholic,  Unemployed, looking for full-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,4,0,0,0,0,0,0,0,0,0,4,
"Segment 02",0,9,0,0,0,0,0,0,0,0,0,9,
"Segment 03",0,11,0,0,0,0,0,0,0,0,0,11,
"Segment 04",0,14,0,0,0,0,0,0,0,0,0,13,
"Segment 05",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 06",0,9,0,0,0,0,0,0,0,0,0,11,
"Segment 07",0,10,0,0,0,0,0,0,0,0,0,9,
"Segment 08",0,0,0,0,0,0,0,0,0,0,0,7,
"Segment 09",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 10",0,6,0,0,0,0,0,0,0,0,0,6,
"Segment 11",0,12,0,0,0,0,0,0,0,0,0,12,
"Segment 12",0,9,0,0,0,0,0,0,0,0,0,9,
"Segment 13",0,7,3,0,0,0,0,0,0,0,0,11,
"Segment 14",0,8,0,0,0,0,0,0,0,0,0,8,
"Segment 15",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 16",0,0,3,0,0,0,0,0,0,0,0,3,
"Segment 17",0,5,0,0,0,0,0,0,0,0,0,3,
"Segment 18",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 19",0,4,0,0,0,0,0,0,0,0,0,4,
"Segment 20",0,7,0,0,0,0,0,0,0,0,0,11,
"Segment 21",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 22",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 23",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 24",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 25",0,4,0,0,0,0,0,0,0,0,0,5,
"Segment 26",0,4,0,0,0,0,0,0,0,0,0,3,
"Segment 27",0,5,0,0,0,0,0,0,0,0,0,8,
"Segment 28",0,6,5,0,0,0,0,0,0,0,0,6,
"Segment 29",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 30",0,9,0,0,0,0,0,0,0,0,0,9,
"Segment 31",0,7,0,0,4,0,0,0,0,0,0,7,
"Segment 32",0,0,3,0,0,0,0,0,0,0,0,3,
"Segment 33",0,3,0,0,0,0,0,0,0,0,0,7,
"Segment 34",0,14,0,0,0,0,0,0,0,0,0,14,
"Segment 35",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 36",0,7,0,0,0,0,0,0,0,0,0,13,
"Segment 37",0,11,0,0,0,0,0,0,0,0,0,10,
"Segment 38",0,5,0,0,0,0,0,0,0,0,0,5,
"Segment 39",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 40",0,5,0,0,0,0,0,0,0,0,0,5,
"Segment 41",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 43",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 44",0,3,0,0,0,0,0,0,0,0,0,9,
"Segment 45",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 46",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,223,24,10,15,3,6,0,0,0,0,274,


" Secondary - Catholic,  Unemployed, looking for part-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,297,0,0,0,0,0,0,0,0,0,297,
"Segment 02",0,752,0,0,0,0,0,0,0,0,0,752,
"Segment 03",0,218,0,0,0,0,0,0,0,0,0,218,
"Segment 04",0,605,0,0,0,0,0,0,0,0,0,612,
"Segment 05",0,532,0,0,0,0,0,0,0,0,0,532,
"Segment 06",0,399,0,0,0,0,0,0,0,0,0,402,
"Segment 07",0,394,0,0,0,0,0,0,0,0,0,397,
"Segment 08",0,225,0,0,0,0,0,0,0,0,0,229,
"Segment 09",0,152,0,0,0,0,0,0,0,0,0,152,
"Segment 10",0,220,6,0,0,0,0,0,0,0,0,220,
"Segment 11",0,451,0,0,0,0,0,0,0,0,0,455,
"Segment 12",0,427,0,0,0,0,0,0,0,0,0,427,
"Segment 13",0,564,0,0,0,0,0,0,0,0,0,562,
"Segment 14",0,402,0,0,0,0,0,0,0,0,0,402,
"Segment 15",0,120,0,0,0,0,0,0,0,0,0,122,
"Segment 16",0,39,0,0,0,0,0,0,0,0,0,41,
"Segment 17",0,183,0,0,0,0,0,0,0,0,0,190,
"Segment 18",0,62,0,0,0,0,0,0,0,0,0,62,
"Segment 19",0,367,0,0,0,0,0,0,0,0,0,368,
"Segment 20",0,551,0,0,0,0,0,0,0,0,0,551,
"Segment 21",0,62,0,0,0,0,0,0,0,0,0,62,
"Segment 22",0,65,0,0,0,0,0,0,0,0,0,65,
"Segment 23",0,282,0,0,0,0,0,0,0,0,0,286,
"Segment 24",0,290,0,0,0,0,0,0,0,0,0,290,
"Segment 25",0,346,0,0,0,0,0,0,0,0,0,346,
"Segment 26",0,162,0,0,0,0,0,0,0,0,0,166,
"Segment 27",0,286,0,0,0,0,0,0,0,0,0,286,
"Segment 28",0,134,0,0,0,0,0,0,0,0,0,138,
"Segment 29",0,207,0,0,0,0,0,0,0,0,0,207,
"Segment 30",0,255,5,0,0,0,0,0,0,0,0,251,
"Segment 31",0,161,0,0,0,0,0,0,0,0,0,164,
"Segment 32",0,93,4,0,0,0,0,0,0,0,0,96,
"Segment 33",0,419,0,0,0,0,0,0,0,0,0,423,
"Segment 34",0,361,0,0,0,0,0,0,0,0,0,361,
"Segment 35",0,235,0,0,0,0,0,0,0,0,0,233,
"Segment 36",0,341,0,0,0,0,0,0,0,0,0,341,
"Segment 37",0,326,0,0,0,0,0,0,0,0,0,326,
"Segment 38",0,139,0,0,0,0,0,0,0,0,0,139,
"Segment 39",0,42,0,0,0,0,0,0,0,0,0,42,
"Segment 40",0,107,0,0,0,0,0,0,0,0,0,103,
"Segment 41",0,54,0,0,0,0,0,0,0,0,0,54,
"Segment 42",0,12,0,0,0,0,0,0,0,0,0,12,
"Segment 43",0,90,0,0,0,0,0,0,0,0,0,90,
"Segment 44",0,166,0,0,0,0,0,0,0,0,0,166,
"Segment 45",0,56,0,0,0,0,0,0,0,0,0,56,
"Segment 46",0,63,0,0,0,0,0,0,0,0,0,63,
"Segment 47",0,10,0,0,0,0,0,0,0,0,0,10,
"Segment 48",0,19,0,0,0,0,0,0,0,0,0,21,
"Segment 50",0,7,0,0,0,0,0,0,0,0,0,7,
"Total",0,11766,24,0,5,7,4,0,0,0,0,11800,


" Secondary - Catholic,  Not in the labour force"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,3275,0,0,0,4,4,5,0,0,0,3293,
"Segment 02",0,6282,0,0,0,3,5,10,7,0,0,6302,
"Segment 03",0,2731,0,0,0,0,0,3,3,0,0,2750,
"Segment 04",0,3932,0,0,0,0,3,4,0,0,0,3940,
"Segment 05",0,3494,0,0,0,3,3,9,0,0,0,3510,
"Segment 06",0,2564,3,0,0,6,4,4,0,0,0,2581,
"Segment 07",0,3106,0,3,0,0,4,0,0,0,0,3110,
"Segment 08",0,2536,0,0,0,0,6,0,3,0,0,2555,
"Segment 09",0,2016,0,0,0,3,9,10,3,0,0,2041,
"Segment 10",0,2465,3,3,4,4,0,4,0,0,0,2488,
"Segment 11",0,4593,7,0,0,3,6,12,4,0,0,4625,
"Segment 12",0,2500,0,0,0,4,0,9,3,0,0,2519,
"Segment 13",0,3538,15,4,0,0,3,5,3,0,0,3571,
"Segment 14",0,2552,8,0,0,0,4,3,0,0,0,2562,
"Segment 15",0,1104,0,0,0,0,0,0,0,0,0,1112,
"Segment 16",0,665,3,0,0,5,4,0,3,0,0,681,
"Segment 17",0,2139,4,8,3,5,6,10,3,0,0,2170,
"Segment 18",0,624,4,0,0,0,4,4,0,0,0,630,
"Segment 19",0,2362,3,0,0,0,0,3,0,0,0,2383,
"Segment 20",0,3610,4,0,3,0,0,12,5,0,0,3625,
"Segment 21",0,650,0,0,0,0,0,4,6,0,0,659,
"Segment 22",0,794,11,4,7,6,4,6,0,0,0,815,
"Segment 23",0,3053,9,0,3,0,7,9,5,0,0,3093,
"Segment 24",0,1733,0,0,0,0,0,3,0,0,0,1738,
"Segment 25",0,2386,4,0,0,5,6,4,5,0,0,2419,
"Segment 26",0,2815,13,5,4,6,12,10,0,0,0,2861,
"Segment 27",0,4048,21,0,14,10,10,16,6,0,0,4129,
"Segment 28",0,1719,9,4,5,0,0,0,0,0,0,1734,
"Segment 29",0,1486,4,3,0,3,3,0,0,0,0,1504,
"Segment 30",0,1505,8,4,4,4,0,7,5,0,0,1527,
"Segment 31",0,1434,5,0,4,0,4,13,4,0,0,1475,
"Segment 32",0,1377,9,0,5,3,11,7,6,0,0,1419,
"Segment 33",0,2500,3,0,0,0,4,0,4,0,0,2509,
"Segment 34",0,2580,0,0,0,0,4,3,0,0,0,2597,
"Segment 35",0,1871,4,0,4,0,3,5,0,0,0,1883,
"Segment 36",0,2312,4,0,5,0,8,0,0,0,0,2332,
"Segment 37",0,2642,3,0,4,3,5,7,3,0,0,2675,
"Segment 38",0,1438,0,0,0,4,0,3,0,3,0,1460,
"Segment 39",0,497,0,0,0,0,0,0,0,0,0,504,
"Segment 40",0,1219,0,4,8,0,5,0,0,0,0,1231,
"Segment 41",0,586,0,4,0,0,0,4,0,0,0,588,
"Segment 42",0,207,0,0,0,0,0,0,0,0,0,207,
"Segment 43",0,942,0,0,0,0,0,0,0,0,0,943,
"Segment 44",0,2157,0,0,0,3,0,0,0,0,0,2168,
"Segment 45",0,850,0,0,0,0,0,0,0,0,0,852,
"Segment 46",0,942,3,0,0,0,0,0,0,0,0,946,
"Segment 47",0,127,0,0,0,0,0,0,0,0,0,127,
"Segment 48",0,436,6,4,0,0,0,0,0,0,0,443,
"Segment 50",0,49,0,0,0,0,0,0,0,0,0,49,
"Total",0,100451,182,63,84,95,156,191,92,14,0,101333,


" Secondary - Catholic,  Not stated"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 02",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 03",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 04",0,0,0,5,0,0,0,0,0,0,0,8,
"Segment 05",0,4,0,0,0,0,0,0,0,0,0,5,
"Segment 06",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 07",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 08",0,5,0,0,0,0,0,5,0,0,0,9,
"Segment 09",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 10",0,3,0,0,0,0,0,0,0,0,0,9,
"Segment 11",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 12",0,0,0,0,0,0,0,0,0,0,0,4,
"Segment 13",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 14",0,5,0,0,0,0,0,0,0,0,0,5,
"Segment 15",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 16",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 17",0,0,0,0,0,0,0,0,0,0,0,4,
"Segment 18",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 19",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 20",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 21",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 22",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 23",0,0,0,0,0,0,0,0,0,0,0,4,
"Segment 24",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 25",0,3,0,0,0,0,0,0,0,0,0,3,
"Segment 26",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 27",0,5,0,0,0,0,0,3,0,0,0,7,
"Segment 28",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 29",0,3,0,0,0,0,0,0,0,0,0,8,
"Segment 30",0,4,0,0,0,0,0,0,4,0,0,4,
"Segment 31",0,4,0,0,3,0,5,0,0,0,0,10,
"Segment 32",0,0,0,0,0,0,0,3,0,0,0,7,
"Segment 33",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 34",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 35",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 36",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 37",0,0,0,0,0,0,0,0,3,0,0,10,
"Segment 38",0,4,0,0,0,0,0,3,5,3,0,14,
"Segment 39",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 40",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 41",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 43",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 44",0,0,0,0,0,0,0,0,0,0,0,3,
"Segment 45",0,3,0,0,0,0,0,0,0,0,0,0,
"Segment 46",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,4,0,0,0,0,0,0,0,0,0,0,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,75,8,4,3,4,12,24,24,3,0,158,


" Secondary - Catholic,  Not applicable"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,4342,0,0,0,0,0,0,0,0,0,4342,
"Segment 02",0,9980,0,0,0,0,0,0,0,0,0,9980,
"Segment 03",0,3789,0,0,0,0,0,0,0,0,0,3789,
"Segment 04",0,8217,0,0,0,0,0,0,0,0,0,8217,
"Segment 05",0,6580,0,0,0,0,0,0,0,0,0,6580,
"Segment 06",0,6007,0,0,0,0,0,0,0,0,0,6007,
"Segment 07",0,4911,0,0,0,0,0,0,0,0,0,4911,
"Segment 08",0,3739,0,0,0,0,0,0,0,0,0,3739,
"Segment 09",0,2607,0,0,0,0,0,0,0,0,0,2607,
"Segment 10",0,3970,0,0,0,0,0,0,0,0,0,3970,
"Segment 11",0,6563,0,0,0,0,0,0,0,0,0,6563,
"Segment 12",0,5104,0,0,0,0,0,0,0,0,0,5104,
"Segment 13",0,7492,0,0,0,0,0,0,0,0,0,7492,
"Segment 14",0,6382,0,0,0,0,0,0,0,0,0,6382,
"Segment 15",0,2119,0,0,0,0,0,0,0,0,0,2119,
"Segment 16",0,802,0,0,0,0,0,0,0,0,0,802,
"Segment 17",0,3377,0,0,0,0,0,0,0,0,0,3377,
"Segment 18",0,889,0,0,0,0,0,0,0,0,0,889,
"Segment 19",0,5007,0,0,0,0,0,0,0,0,0,5007,
"Segment 20",0,7019,0,0,0,0,0,0,0,0,0,7019,
"Segment 21",0,914,0,0,0,0,0,0,0,0,0,914,
"Segment 22",0,975,0,0,0,0,0,0,0,0,0,975,
"Segment 23",0,4123,0,0,0,0,0,0,0,0,0,4123,
"Segment 24",0,3868,0,0,0,0,0,0,0,0,0,3868,
"Segment 25",0,4202,0,0,0,0,0,0,0,0,0,4202,
"Segment 26",0,3560,0,0,0,0,0,0,0,0,0,3560,
"Segment 27",0,5072,0,0,0,0,0,0,0,0,0,5072,
"Segment 28",0,2244,0,0,0,0,0,0,0,0,0,2244,
"Segment 29",0,2754,0,0,0,0,0,0,0,0,0,2754,
"Segment 30",0,2977,0,0,0,0,0,0,0,0,0,2977,
"Segment 31",0,2712,0,0,0,0,0,0,0,0,0,2712,
"Segment 32",0,1798,0,0,0,0,0,0,0,0,0,1798,
