SA2_CODE_2021,C21_OTT_DS_F_a,C21_OTT_DS_OD,C21_OTT_DS_NS,C21_OTT_Tot,C21_TT_NS_DS_Sep_house,C21_TT_NS_DS_SemiDRTHT,C21_TT_NS_DS_F_a,C21_TT_NS_DS_OD,C21_TT_NS_DS_NS,C21_TT_NS_Tot,C21_Tot_DS_Sep_house,C21_Tot_DS_SemiDRTHT,C21_Tot_DS_F_a,C21_Tot_DS_OD,C21_Tot_DS_NS,C21_Tot_Tot
213041463,0,0,0,107,238,28,39,0,0,299,5751,492,235,0,5,6486
213041571,0,0,0,39,135,31,0,0,0,165,2845,355,0,0,0,3203
213041572,0,0,0,11,146,3,0,0,0,158,2282,36,0,0,4,2330
213041573,0,0,0,4,28,0,0,0,0,28,956,0,0,0,0,956
213041574,3,0,0,28,119,5,0,0,0,135,2987,134,18,0,12,3152
213041575,0,0,0,27,172,33,7,0,0,203,4534,478,103,0,0,5116
213041576,3,0,0,37,199,21,0,0,0,221,3813,227,8,7,0,4059
213041577,0,0,0,33,252,59,0,0,0,311,2682,551,3,0,0,3247
213041578,0,0,0,46,444,100,3,0,0,555,5108,636,16,0,8,5767
213051361,29,0,0,69,268,38,46,0,0,356,5403,675,381,7,3,6463
213051362,9,0,0,75,330,23,59,0,0,413,5736,367,626,0,3,6737
213051363,0,0,0,28,235,33,12,37,0,319,3276,472,209,82,10,4050
213051368,0,3,0,56,273,65,44,18,0,398,5023,966,277,53,3,6325
213051464,5,0,0,54,277,25,3,0,0,304,5379,591,91,0,0,6061
213051466,0,0,0,35,182,21,0,0,0,208,5146,545,21,0,3,5716
213051467,0,0,0,146,353,101,4,0,0,455,6029,1110,27,0,0,7165
213051468,0,0,0,65,384,53,5,0,0,437,7129,653,109,4,6,7895
213051579,0,0,0,21,148,10,0,0,0,160,3063,168,0,0,0,3224
213051580,125,0,0,177,146,15,13,0,0,187,3834,458,399,0,0,4690
213051581,0,0,0,26,92,22,0,0,0,118,2631,310,27,0,0,2966
213051582,0,0,0,33,220,0,0,0,0,218,2967,20,0,0,4,2986
213051583,0,0,0,141,433,74,5,0,0,509,7110,907,18,0,6,8045
213051584,0,0,0,13,148,5,0,0,0,154,2057,25,0,0,8,2084
213051585,24,0,0,108,150,52,0,0,0,202,2568,720,26,0,0,3319
213051586,0,0,0,9,158,6,0,0,0,165,2437,84,0,0,6,2522
213051587,0,0,0,13,124,17,3,0,0,148,2637,230,22,0,5,2896
213051588,0,0,0,55,385,72,0,0,0,459,4743,679,3,0,3,5434
213051589,0,0,0,18,199,14,0,0,0,220,2812,170,7,0,0,2992
213051590,0,0,0,36,223,6,0,0,0,228,4342,146,11,0,0,4501
214011370,0,0,0,130,282,87,0,28,5,405,6789,1701,40,92,8,8625
214011371,9,0,0,85,388,187,143,31,0,749,6726,2623,982,44,18,10389
214011372,0,0,0,85,535,76,10,4,0,628,7204,834,97,6,11,8154
214011373,39,0,0,307,190,55,13,0,0,263,6020,836,127,38,3,7026
214011374,0,0,0,93,214,43,0,51,0,308,7613,1344,19,198,7,9183
214011375,9,0,0,189,300,119,17,29,0,463,5545,1762,203,67,6,7586
214011376,0,0,0,52,115,14,0,0,0,128,4069,454,5,0,4,4533
214021377,7,3,0,188,289,57,5,12,0,362,4661,855,120,157,5,5787
214021378,0,0,0,77,185,0,6,0,5,192,2468,17,20,0,3,2513
214021379,5,5,0,185,421,122,0,18,3,570,7838,1516,71,79,14,9522
214021381,8,0,0,64,179,10,7,0,0,201,5935,241,276,0,5,6454
214021382,0,0,0,190,198,70,0,3,6,272,6142,1139,16,3,3,7305
214021383,0,0,0,200,661,22,3,36,0,723,8770,241,38,89,8,9151
214021384,17,0,0,471,560,111,39,55,0,761,8719,1217,285,99,8,10328
214021385,0,0,0,178,216,50,0,0,0,265,6019,1016,14,13,9,7069
214021591,42,0,0,314,197,27,12,9,0,241,5086,432,229,137,7,5888
214021592,17,0,0,96,109,33,40,0,3,185,3238,782,929,0,6,4959
215011386,0,0,0,70,157,35,0,17,0,209,3026,322,18,58,7,3426
215011387,0,3,0,92,115,0,0,3,0,119,1330,3,0,9,0,1344
215011388,11,7,0,131,284,41,42,14,7,388,6487,388,404,54,10,7340
215011389,0,0,0,63,83,0,0,5,0,88,1333,7,3,16,0,1360
215011390,0,0,0,129,130,11,3,0,3,151,2880,91,29,31,13,3046
215011391,0,0,0,53,104,8,0,5,0,116,1504,53,3,20,4,1580
215011392,8,0,0,86,200,11,14,40,3,268,3371,114,154,84,14,3733
215011393,0,0,0,91,127,3,6,0,0,136,1209,21,23,7,5,1266
215011394,0,0,0,93,201,9,5,6,0,225,2778,60,23,46,0,2913
215021395,12,0,0,54,198,0,26,9,0,230,2622,9,137,63,9,2843
215021396,0,0,0,32,162,10,11,15,0,190,1776,63,31,38,3,1909
215021398,0,4,0,86,163,6,0,5,0,175,1473,38,6,108,5,1627
215021399,0,0,0,52,161,22,14,26,0,221,2176,144,23,58,3,2398
215021469,44,3,10,160,414,130,93,10,4,655,5868,1104,650,125,42,7785
215021470,15,7,0,167,334,37,57,37,3,472,5480,497,443,159,23,6600
215031400,3,7,0,109,236,10,15,14,0,281,2592,91,58,66,9,2819
215031401,0,0,0,105,206,6,0,3,9,228,2777,67,7,38,14,2903
215031402,0,0,0,36,90,16,0,55,0,165,1558,150,0,76,8,1794
215031403,0,0,0,25,145,0,6,30,13,196,1068,30,50,88,31,1262
215031404,3,0,0,73,213,38,42,10,0,307,3792,409,376,69,10,4655
215031405,0,3,0,103,247,0,9,28,0,280,2410,8,23,125,27,2590
216011406,0,3,0,124,263,94,4,16,0,374,5520,819,15,138,20,6501
216011407,0,0,0,101,226,39,5,8,0,274,4029,397,23,62,6,4510
216011408,0,0,0,60,134,4,3,5,0,143,1482,15,0,18,4,1525
216011409,0,0,0,34,88,4,0,39,0,132,1542,71,0,69,0,1689
216011410,0,0,0,60,181,4,0,21,0,205,1794,29,9,47,4,1884
216021411,0,0,4,48,156,38,0,26,0,219,2525,215,3,79,8,2826
216021412,0,0,0,57,89,0,0,8,0,102,1115,9,0,14,0,1138
216021413,0,6,0,162,367,31,0,11,0,411,4775,262,10,90,8,5153
216021414,0,3,0,53,141,45,0,10,0,200,3055,507,16,96,3,3672
216031415,0,4,0,58,199,57,7,169,0,428,2810,479,18,353,5,3662
216031416,0,17,0,107,408,147,4,22,0,584,6592,1098,37,84,12,7822
216031418,0,0,0,43,109,0,0,18,0,126,1443,0,0,23,5,1468
216031419,0,3,0,97,272,31,0,60,0,361,3758,190,6,134,10,4095
216031593,0,52,0,79,112,0,0,11,0,122,2940,19,0,125,5,3091
216031594,0,23,0,180,455,86,8,31,3,579,5592,740,17,110,22,6479
217011420,7,3,0,137,262,5,6,13,0,288,3715,38,47,74,17,3886
217011421,0,0,3,85,181,19,16,0,0,213,4107,279,110,35,7,4536
217011422,0,0,0,59,224,43,9,8,0,284,4313,446,61,57,7,4877
217011423,0,0,0,178,182,0,0,7,0,186,2647,41,0,31,4,2724
217031471,0,0,0,16,91,14,0,6,0,111,1449,102,0,9,0,1565
217031472,0,3,0,67,203,75,3,9,0,279,4674,594,4,64,8,5355
217031473,0,0,0,79,153,3,0,0,0,152,2255,3,0,10,0,2276
217031474,0,0,0,117,153,13,0,3,0,171,2219,85,9,14,8,2331
217031475,0,0,0,188,186,8,0,3,6,193,2755,83,0,13,11,2859
217031476,0,3,4,66,186,22,9,4,0,210,1759,117,37,36,12,1972
217041477,0,0,0,169,199,0,0,3,0,202,2690,17,0,18,7,2725
217041478,0,0,0,126,240,15,0,15,0,269,3821,181,8,36,9,4051
217041479,3,0,0,94,369,56,17,0,0,442,8025,897,167,0,7,9094
217041480,48,3,0,168,178,43,31,61,5,325,4243,791,515,202,19,5765
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,3,0,0,74,152,26,23,0,0,203,5606,297,127,0,5,6040
301011002,5,0,0,28,58,16,4,0,0,83,2285,159,11,0,4,2468
301011003,26,0,0,148,103,25,29,0,0,161,4708,587,273,0,13,5573
301011004,7,0,0,44,144,92,11,30,6,279,5395,1369,174,109,6,7059
301011005,0,0,0,15,34,22,3,0,0,59,1053,545,25,53,0,1675
301011006,0,0,0,18,64,17,5,0,0,88,3758,295,200,3,0,4261
301021007,21,0,0,154,110,63,72,10,0,243,4059,1360,1354,12,3,6790
301021008,18,0,0,89,30,25,8,0,0,61,1829,514,88,0,5,2439
301021009,20,0,0,65,178,5,10,4,0,199,5829,203,134,0,7,6180
301021011,0,0,0,24,50,0,0,0,0,50,2637,4,11,0,4,2656
301021012,31,0,0,128,132,39,4,11,0,180,5682,775,63,24,5,6545
301021013,4,0,0,497,134,63,9,9,0,212,4779,955,194,9,0,5937
301021550,3,0,3,37,82,9,18,9,5,110,869,62,95,69,13,1105
301021551,0,0,0,58,361,3,0,13,0,373,4400,0,5,30,16,4459
301031014,0,0,0,0,0,0,0,0,0,3,18,0,0,0,4,14
301031015,0,0,0,97,58,23,14,10,0,106,2358,326,296,140,4,3118
301031016,5,0,0,87,86,45,4,0,0,128,3521,847,22,0,0,4394
301031017,0,0,0,14,51,10,13,0,0,76,1334,301,194,9,0,1843
301031018,0,0,0,25,70,22,7,0,0,102,2759,591,80,4,5,3444
301031019,0,0,0,14,30,23,0,0,0,51,2576,455,5,0,0,3037
301031020,9,0,0,53,121,42,48,5,0,212,4153,749,944,8,5,5863
301031021,5,0,0,66,128,77,20,0,0,229,4674,1014,266,0,11,5967
302011022,0,0,0,18,83,0,0,0,0,82,2606,140,11,0,0,2770
302011023,0,0,0,41,56,18,0,0,0,72,3074,411,20,3,3,3504
302011024,3,0,0,102,54,61,0,0,0,117,2499,1138,37,0,0,3677
302011025,3,0,0,23,49,20,23,0,0,92,2554,1054,561,0,9,4176
302011026,0,0,0,10,30,10,12,0,0,51,2376,273,142,0,0,2788
302021027,0,0,0,254,75,74,0,51,4,207,3734,1229,30,224,5,5219
302021028,204,0,3,237,62,59,171,0,3,290,1200,1118,3304,0,11,5637
302021029,0,0,0,17,53,3,6,0,0,59,2243,52,133,0,0,2430
302021030,0,0,0,16,30,0,0,0,0,32,1582,15,41,0,5,1648
302021031,53,0,0,90,76,21,110,0,0,208,3483,632,1931,0,0,6050
302021032,4,0,0,31,96,21,56,0,0,167,2046,268,731,0,7,3050
302021033,51,0,0,84,64,3,4,0,0,73,2501,77,89,0,0,2665
302021034,0,0,0,34,61,5,9,0,0,77,3472,106,206,0,0,3786
302031035,75,0,5,110,67,27,7,0,0,100,2979,472,145,0,4,3598
302031036,0,0,3,5,5,0,0,0,5,12,12,0,0,5,10,29
302031037,10,0,0,18,5,0,57,0,0,66,140,47,943,0,0,1132
302031038,5,0,0,22,50,29,25,0,0,110,1948,424,430,7,7,2815
302031039,0,0,0,51,85,13,4,0,0,107,3531,290,111,6,9,3947
302031040,46,0,0,73,36,38,205,0,0,280,1523,1041,4040,3,7,6606
302041041,0,0,0,111,105,38,9,0,0,157,5437,525,222,0,4,6191
302041042,0,0,0,30,74,6,0,129,0,204,3381,218,44,129,0,3765
302041043,20,0,0,34,50,11,20,0,0,75,1378,79,128,0,3,1582
302041044,5,0,0,26,41,16,78,12,0,154,1969,55,594,41,4,2666
302041045,0,0,0,277,87,101,3,0,0,200,3523,2028,132,0,20,5707
302041046,9,0,0,32,112,43,122,0,0,273,2212,661,1220,0,9,4098
303011047,7,0,0,35,68,21,5,0,0,91,3511,605,211,5,8,4340
303011048,6,0,0,21,44,16,24,18,0,108,1734,337,564,136,3,2775
303011049,27,0,0,61,61,36,74,0,0,171,2653,1622,534,0,5,4810
303011050,0,0,0,24,56,45,4,0,6,112,1550,1179,163,0,4,2894
303011051,39,0,0,123,112,25,16,0,0,159,5176,438,214,0,7,5832
303021052,18,0,0,52,45,33,100,0,4,184,2128,946,2169,3,8,5264
303021053,133,0,0,166,82,14,162,0,6,260,3145,722,3864,5,17,7757
303021054,6,0,0,20,29,5,49,0,0,79,1091,108,875,0,0,2073
303021055,9,0,0,25,72,22,93,0,0,179,1917,397,2491,12,16,4833
303021056,48,0,0,74,87,7,36,0,0,135,2648,151,470,0,3,3272
303021057,3,0,0,26,35,11,23,0,0,75,1824,138,572,0,6,2536
303021058,33,0,0,56,30,4,217,0,4,255,1046,27,2527,0,5,3609
303021059,135,0,0,249,50,19,94,0,6,164,2080,791,1482,0,4,4358
303031060,0,0,0,59,94,72,8,49,4,221,3392,1380,148,364,19,5303
303031061,0,0,0,22,68,5,20,0,0,95,1678,63,229,0,0,1976
303031062,0,0,0,22,58,10,0,0,0,69,2804,120,70,0,0,2990
303031063,3,0,0,47,127,36,101,0,0,265,4109,855,1270,3,4,6238
303031064,0,0,0,61,62,10,0,5,0,80,3118,253,8,48,4,3434
303031065,53,0,0,112,98,25,136,0,0,252,2462,348,1504,0,14,4335
303031066,4,0,0,92,47,20,4,0,0,80,2975,803,58,0,3,3832
303041067,4,0,0,20,67,17,13,0,0,96,1598,282,281,0,8,2169
303041068,5,0,0,43,64,34,70,0,0,159,2755,720,1119,0,11,4602
303041069,18,0,0,104,27,35,18,0,0,80,1146,427,99,0,7,1686
303041070,3,0,0,27,62,5,13,0,0,87,2419,133,154,9,3,2717
303041071,0,0,0,29,63,4,3,0,0,66,3586,110,76,0,0,3769
303051072,0,0,0,14,87,23,7,15,0,131,2542,520,52,53,10,3172
303051073,0,0,0,80,141,136,5,0,0,281,5243,2193,14,0,6,7458
303051074,0,0,0,12,79,6,0,0,0,88,3015,113,12,4,12,3165
303051075,0,0,0,94,82,40,0,0,0,119,4275,633,7,0,4,4917
303051076,9,0,0,56,237,36,22,3,8,294,3180,388,165,4,17,3752
303061077,19,0,0,86,84,32,3,0,3,116,2264,450,39,0,5,2754
303061078,4,0,0,68,130,61,4,0,3,200,3424,1452,12,0,7,4892
303061079,0,0,0,71,113,25,8,0,0,146,2599,392,24,3,7,3028
303061080,0,0,0,83,218,59,7,33,0,327,5011,844,21,107,7,5994
304011081,25,0,0,51,40,0,0,0,0,46,2476,161,48,0,0,2687
304011082,0,0,0,35,56,3,0,0,0,57,2477,76,0,0,0,2550
304011083,0,0,0,14,26,9,0,0,0,33,1334,201,0,0,0,1534
304011084,63,0,0,83,43,4,9,0,0,57,2875,349,111,5,0,3339
304011085,0,0,0,13,10,0,0,0,0,15,1445,46,0,0,0,1486
304021086,0,0,0,34,55,6,0,0,0,58,3418,143,6,0,0,3571
304021087,21,0,0,47,38,13,9,0,0,60,2079,73,104,0,9,2268
304021088,0,0,0,42,37,0,0,0,0,41,3532,93,11,0,4,3635
304021089,0,0,0,5,16,0,0,0,0,17,1367,0,7,0,0,1376
304021090,0,0,0,29,51,4,0,0,0,52,3085,226,31,0,0,3337
304021091,0,0,0,54,34,10,0,0,0,43,1682,71,12,0,0,1762
304031092,0,0,0,30,41,7,3,0,0,51,2368,135,112,0,0,2612
304031093,40,0,0,56,20,3,20,0,0,42,1360,174,486,0,0,2016
304031094,26,0,0,66,44,14,81,0,0,143,2385,444,2399,0,10,5240
304031095,24,0,0,45,17,21,36,0,0,70,1432,421,839,9,5,2710
304031096,38,0,8,66,50,12,140,0,0,198,1340,278,2497,3,26,4147
304031097,81,0,0,107,17,10,84,0,0,108,1104,319,2585,0,19,4021
304041098,15,0,0,46,33,17,57,0,0,120,1883,544,1178,0,14,3618
304041099,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
304041100,25,0,0,204,61,60,7,0,0,127,2437,351,179,0,0,2966
304041101,8,0,0,32,78,0,27,0,0,104,2644,99,674,0,0,3414
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,42,75,18,5,0,0,92,5458,409,54,0,8,5924
304041104,0,0,0,9,50,5,15,0,0,63,3598,26,232,0,0,3855
305011105,95,0,3,101,19,4,366,61,11,467,369,29,5911,71,72,6449
305011106,31,0,0,35,0,3,407,21,10,449,84,75,5349,21,36,5562
305011107,19,0,0,31,40,0,92,0,3,142,1019,109,1520,5,9,2664
305011108,33,0,0,39,15,14,267,9,4,299,477,119,4372,31,23,5025
305011109,33,0,0,50,50,12,297,7,7,359,1254,269,4569,19,28,6133
305011110,67,0,0,77,9,8,497,17,7,538,265,91,6033,18,45,6461
305011111,18,0,5,24,23,11,179,10,4,223,403,245,2405,19,33,3116
305011112,81,0,0,104,38,19,278,3,8,352,1311,298,5242,16,31,6886
305021113,0,0,0,10,39,12,21,0,0,71,1099,283,404,0,0,1781
305021114,8,0,0,22,35,13,53,0,0,108,1367,443,1175,0,3,2992
305021115,9,0,0,24,51,13,101,3,0,175,1177,145,1384,4,14,2725
305021116,6,0,0,15,26,4,27,0,0,53,1223,237,502,0,0,1961
305021117,10,0,0,42,70,97,98,0,0,274,2662,1729,1499,0,13,5898
305021118,6,0,0,10,41,9,28,0,0,81,1790,273,530,0,9,2598
305031119,54,0,5,67,19,4,98,0,0,120,477,65,1503,3,17,2065
305031120,6,0,0,14,22,14,28,0,0,63,1544,375,739,0,6,2668
305031121,22,0,0,41,36,9,63,0,0,111,1025,250,1230,4,8,2517
305031122,27,0,0,60,44,19,89,0,0,150,1775,510,2519,9,14,4831
305031123,0,0,0,21,16,7,11,0,0,33,1295,154,163,0,0,1615
305031124,28,0,3,53,20,25,117,0,0,167,887,310,2051,0,16,3258
305031125,0,0,0,26,38,9,9,0,0,47,1474,200,146,0,0,1818
305031126,24,0,0,41,31,28,87,0,7,150,1367,385,2308,0,33,4094
305031127,25,0,0,30,24,26,46,0,0,99,1067,337,592,0,3,2004
305031128,144,0,0,152,14,0,690,0,3,718,380,121,9623,5,50,10172
305031129,0,0,0,16,11,3,20,0,0,36,1050,130,297,0,4,1489
305031130,6,0,0,25,37,7,110,0,3,159,1666,173,1644,0,0,3489
305031131,29,0,0,56,49,15,138,0,0,195,1888,195,2676,3,9,4769
305041132,7,0,0,46,64,6,42,11,0,121,3711,115,996,24,8,4853
305041133,20,0,5,25,15,0,37,0,7,67,935,31,1473,0,19,2458
305041134,3,0,5,45,64,9,17,0,0,88,2914,306,352,4,3,3578
305041135,25,0,0,47,68,24,79,5,0,170,2666,457,2011,23,10,5175
305041136,21,0,0,35,31,8,38,0,0,74,1535,189,701,0,0,2429
305041137,51,0,4,76,29,9,178,0,4,214,1620,138,3745,0,57,5568
306011138,0,0,0,15,63,0,0,5,0,69,1894,0,3,113,8,2021
306011139,3,4,4,54,153,24,100,3,4,294,3806,268,743,101,136,5054
306011140,0,0,0,12,33,18,15,0,0,59,1014,168,357,0,3,1543
306011141,5,6,0,46,137,9,19,9,0,174,4226,130,267,154,35,4809
306011142,4,0,0,56,218,36,52,5,4,306,5218,485,667,22,37,6426
306011143,0,0,0,26,100,72,53,4,0,227,1547,912,399,24,7,2889
306021144,0,0,0,22,164,6,18,0,0,186,2688,29,72,0,0,2790
306021145,35,5,4,62,78,110,357,30,57,621,880,1064,2812,94,161,5010
306021146,0,0,0,139,117,65,54,60,0,286,2674,430,336,134,4,3583
306021147,0,0,0,27,291,7,38,0,0,332,3544,74,312,16,6,3950
306021148,0,0,4,53,253,14,7,3,0,275,3375,77,57,18,14,3538
306021149,0,0,0,37,136,48,15,0,0,207,3038,467,189,0,0,3694
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,10,3,0,21,101,51,144,59,3,366,1036,369,1182,162,10,2763
306021152,8,0,5,22,63,52,139,0,0,258,886,333,1145,50,9,2432
306021153,0,0,0,15,144,0,4,0,0,146,3116,6,35,0,0,3159
306021154,11,0,0,85,67,71,169,29,6,346,1112,583,1190,68,23,2973
306021155,4,0,0,61,139,22,18,8,0,186,1366,251,186,39,3,1841
306021156,4,0,0,44,102,55,48,0,0,203,2576,477,457,0,12,3520
306021157,0,4,0,21,46,65,189,43,8,343,942,513,628,152,40,2283
306031158,0,3,0,66,186,4,0,18,5,213,1782,28,6,131,16,1957
306031159,0,4,3,71,237,52,41,22,9,355,2994,499,228,154,32,3911
306031160,0,10,4,92,349,3,0,27,7,394,3186,34,17,259,49,3546
306031161,3,5,4,116,339,29,74,73,26,542,3929,279,384,542,145,5270
306031162,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7
306031163,0,18,0,28,13,7,0,14,0,31,357,26,56,67,3,503
306041164,0,5,8,82,252,18,13,16,7,302,2501,122,118,200,69,3006
306041165,11,6,4,49,94,70,60,16,10,254,1256,594,534,297,138,2822
306051166,3,11,0,110,319,51,18,26,28,446,4188,344,228,272,94,5132
306051167,0,7,5,92,297,4,3,44,6,360,2256,10,35,172,46,2514
306051168,0,5,0,44,183,3,15,42,0,242,1763,33,62,137,13,2009
306051169,0,5,0,95,280,3,6,74,3,372,3532,39,63,283,42,3967
306051170,0,4,0,110,330,11,75,145,11,569,4123,47,380,306,106,4957
307011171,0,6,7,153,126,16,0,18,0,166,1527,146,26,175,29,1900
307011172,0,4,5,112,280,70,20,9,3,385,2837,444,70,71,18,3442
307011173,0,3,4,56,146,22,74,0,0,244,2069,225,131,60,23,2505
307011174,0,0,9,165,146,11,0,11,0,164,1622,35,12,39,21,1738
307011175,8,4,9,156,159,31,9,10,18,216,1466,176,48,76,47,1808
307011176,0,6,0,62,204,36,0,0,0,239,2472,267,15,92,7,2858
307011177,0,13,13,232,268,5,0,14,6,294,2285,23,18,151,42,2522
307011178,0,0,0,135,167,9,0,8,0,185,1491,49,13,43,16,1614
307021179,0,3,0,132,312,7,4,19,5,351,3584,79,12,88,17,3783
307021180,0,0,3,99,198,12,0,10,0,222,2701,133,0,19,11,2871
307021181,0,0,0,80,125,0,0,41,0,172,1227,30,5,97,5,1367
307021182,0,0,0,72,174,11,0,5,0,191,2043,83,0,30,3,2164
307021183,0,4,3,224,362,48,3,16,11,443,5973,431,17,132,62,6614
307031184,0,0,0,60,147,0,5,0,3,159,1938,40,13,19,10,2015
307031185,0,0,0,62,122,0,0,0,3,124,1727,14,0,13,7,1768
307031186,0,3,0,67,170,9,0,3,6,188,1996,25,0,43,14,2078
307031187,0,0,0,35,135,24,9,16,0,185,2065,219,53,40,7,2385
307031188,0,0,0,78,232,0,0,17,0,257,2417,15,0,69,15,2522
307031189,0,0,5,131,306,67,27,14,5,410,5553,695,132,50,28,6460
308011190,13,7,5,173,221,9,11,11,3,257,2371,68,151,60,34,2686
308011191,0,44,37,388,396,17,11,42,12,471,2820,53,39,405,139,3455
308011192,9,0,3,92,227,58,49,80,5,431,4026,593,462,174,106,5358
308031205,0,0,0,34,157,86,29,23,0,295,2351,465,149,65,8,3038
308031206,0,0,0,14,73,0,0,21,3,96,727,0,0,34,3,761
308031207,4,0,3,53,111,8,14,38,4,171,2089,102,164,222,70,2648
308031208,8,0,0,22,109,10,38,3,0,162,3124,108,306,4,0,3544
308031209,0,0,0,11,74,0,0,0,0,81,1465,0,0,11,14,1487
308031210,0,0,0,38,208,7,9,3,0,226,4170,81,55,86,13,4393
308031211,0,0,0,17,95,11,18,0,3,120,1682,116,109,0,5,1910
308031212,0,0,0,29,175,4,0,7,0,192,1288,16,9,20,10,1346
308031213,0,0,6,43,131,28,10,0,3,171,3431,437,82,5,43,4006
308031214,20,0,0,57,88,22,7,0,4,127,1854,222,64,13,7,2164
308031215,0,0,0,48,119,23,5,15,4,159,2418,228,27,49,19,2747
308031216,17,0,0,55,90,9,17,3,0,117,2207,153,145,3,0,2501
308031217,3,0,4,29,97,18,20,18,0,155,1080,90,272,25,18,1482
308031218,0,3,0,30,94,0,0,7,0,98,1289,4,0,49,3,1341
308031219,0,3,3,76,192,3,0,57,0,250,1607,6,5,127,34,1783
308031220,0,7,4,59,96,0,0,0,0,102,1058,3,0,29,3,1089
308031221,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
308031222,13,5,4,79,110,30,43,21,0,210,2430,309,323,76,15,3148
308031223,9,8,14,176,299,95,67,179,5,642,6500,582,703,454,88,8327
308041528,0,6,5,311,429,13,5,44,19,518,3368,45,54,177,55,3692
308041529,13,0,0,40,250,15,33,19,31,342,1999,99,173,78,40,2384
308051530,0,9,7,97,298,9,21,52,8,394,2764,88,105,370,87,3417
308051531,5,0,5,43,108,10,9,70,0,195,3233,173,294,233,23,3956
308051532,0,5,0,5,0,0,0,0,0,0,5,0,0,32,3,38
308051533,4,0,0,38,181,35,15,8,0,239,4675,389,115,33,6,5224
308051534,14,11,0,60,110,37,95,71,0,306,1633,468,789,152,19,3062
308051535,0,10,6,77,256,11,0,77,7,350,3731,128,15,190,35,4100
308051536,0,0,0,9,53,7,0,0,0,62,1273,63,20,0,0,1360
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,15,112,14,8,0,0,128,2145,107,88,0,4,2345
308051539,7,0,0,30,67,20,37,4,0,121,1607,126,467,4,6,2200
309011224,6,0,0,26,121,20,31,0,0,176,2454,216,496,0,4,3167
309011225,38,0,0,67,92,53,246,7,8,392,1338,607,2259,66,14,4289
309011226,3,0,0,48,131,82,15,0,0,223,3888,1469,163,0,3,5525
309011227,91,0,0,113,36,43,696,10,20,799,652,607,5832,15,64,7168
309011228,3,0,0,71,106,98,38,15,0,262,3051,1730,373,117,0,5270
309011229,30,0,0,46,38,50,114,5,0,214,1002,1006,1240,46,14,3312
309021230,38,3,0,50,18,20,166,26,3,236,404,227,2533,164,30,3355
309021231,33,0,0,61,81,69,152,11,4,310,2107,1079,1956,20,11,5178
309021232,0,0,0,47,92,50,4,0,0,146,2588,1015,42,0,9,3652
309021233,23,0,0,60,124,30,27,0,0,180,3544,782,201,0,3,4532
309021234,37,0,0,83,110,77,193,47,5,440,2819,1385,2775,201,19,7201
309031235,3,0,0,35,115,71,0,0,0,183,3367,695,34,0,4,4108
309031236,24,0,0,46,46,50,222,24,0,348,912,843,2776,53,17,4599
309031237,11,3,0,69,111,98,18,22,0,254,2340,1995,213,228,4,4779
309031238,26,0,0,81,83,270,235,23,3,612,1619,4185,2773,51,50,8675
309031239,9,0,0,46,163,59,49,0,0,266,2436,1183,675,3,21,4324
309031240,13,0,0,136,82,59,74,3,0,218,1872,1099,1200,3,4,4180
309041241,0,0,0,45,86,0,0,12,0,99,1547,0,7,54,6,1619
309041242,0,0,3,88,277,11,3,7,3,298,5447,160,32,70,34,5744
309051243,4,0,0,53,109,5,4,0,0,122,2271,58,32,3,3,2365
309051244,4,0,0,62,156,63,7,35,5,260,5337,1075,40,61,9,6527
309051245,0,0,0,16,65,46,5,0,3,119,2085,763,38,0,8,2896
309061246,8,0,0,46,99,72,33,39,5,236,2771,1807,497,304,7,5379
309061247,0,0,0,23,104,12,12,0,0,127,2710,123,236,0,3,3067
309061248,192,5,0,315,215,109,125,27,0,479,5395,1605,994,162,4,8162
309061249,0,0,0,29,140,67,0,0,0,213,4551,1296,10,0,3,5858
309061250,3,0,0,29,120,4,0,0,0,131,2490,135,29,0,3,2651
309071251,0,0,0,25,322,172,0,0,0,492,4803,1773,45,20,22,6664
309071252,100,0,0,167,194,55,24,7,0,284,5336,965,273,34,7,6610
309071253,9,5,3,85,144,77,76,17,12,333,3501,1167,1093,143,99,6014
309071254,0,0,0,38,77,0,3,9,4,90,1645,10,9,65,7,1735
309071256,0,0,0,42,138,63,6,0,0,205,4780,1209,38,3,7,6032
309071552,0,0,0,25,166,21,4,0,0,197,3257,259,23,3,4,3545
309071553,0,0,0,26,132,9,9,4,0,154,3528,154,62,5,16,3771
309071554,0,0,0,21,101,53,0,0,0,159,2640,578,97,0,6,3318
309071555,0,0,0,10,266,41,0,0,0,303,2885,467,13,0,4,3370
309071556,0,0,0,61,120,6,0,0,0,132,3446,92,5,0,4,3554
309071557,0,0,0,32,227,78,3,18,0,329,4945,1508,24,75,8,6556
